-0.11168654911880535	0.12223676978859165
-0.11168654911880535	0.03562787274467314
-0.11168654911880535	-0.006608906951241266
-0.11168654911880535	-0.032207428772384764
-0.11168654911880535	-0.05921433149272001
-0.11168654911880535	-0.08242276050440565
-0.11168654911880535	-0.09346455629089784
-0.11168654911880535	-0.09903274583318177
-0.11168654911880535	-0.10256290679611967
-0.11168654911880535	-0.10517436455223289
-0.11168654911880535	-0.10702878533597122
-0.11168654911880535	-0.10789911768543616
-0.11168654911880535	-0.10854548038036599
-0.11168654911880535	-0.10896003811928406
-0.11168654911880535	-0.10934482481272528
-0.11168654911880535	-0.10974989622032279
-0.11168654911880535	-0.1101357441493858
-0.11168654911880535	-0.11040049458122728
-0.11168654911880535	-0.11056505157807908
-0.11168654911880535	-0.11072777315057218
-0.11168654911880535	-0.11089559827687027
-0.11168654911880535	-0.11110072631881045
-0.11168654911880535	-0.1112162996636232
-0.11168654911880535	-0.11128941329475393
-0.11168654911880535	-0.1113616448286839
-0.11168654911880535	-0.11142802984109776
-0.11168654911880535	-0.11147037727767269
-0.11168654911880535	-0.11150370743340753
-0.11168654911880535	-0.11152940955157543
-0.11168654911880535	-0.11155603358713267
-0.11168654911880535	-0.11157375247904157
-0.11168654911880535	-0.11159010461477893
-0.11168654911880535	-0.11160389808927304
-0.11168654911880535	-0.11161728629632518
-0.11168654911880535	-0.11163148007303005
-0.11168654911880535	-0.11164530780910777
-0.11168654911880535	-0.11165208641433542
-0.11168654911880535	-0.11165661567029507
-0.11168654911880535	-0.11166189020874852
-0.11168654911880535	-0.11166506891972762
-0.11168654911880535	-0.11166894824991794
-0.11168654911880535	-0.11167319178143278
-0.11168654911880535	-0.11167643840509378
-0.11168654911880535	-0.11167850367831783
-0.11168654911880535	-0.11168066889486253
-0.11168654911880535	-0.11168222499338502
-0.11168654911880535	-0.11168391686979069
-0.11168654911880535	-0.11168486000108632
-0.11168654911880535	-0.11168549365205864
-0.11168654911880535	-0.11168601566031353
-0.11168654911880535	-0.11168630628810552
-0.11168654911880535	-0.11168655015977882
-0.11168654911880535	-0.11168679843453241
-0.11168654911880535	-0.11168692678764537
-0.11168654911880535	-0.11168704949944591
-0.11168654911880535	-0.11168715968070798
-0.11168654911880535	-0.11168720851623648
-0.11168654911880535	-0.11168724975619912
-0.11168654911880535	-0.11168726458347283
-0.11168654911880535	-0.11168727462997183
-0.11168654911880535	-0.11168728082398545
-0.11168654911880535	-0.1116872849049563
-0.11168654911880535	-0.1116872882425197
-0.11168654911880535	-0.11168728998940389
-0.11168654911880535	-0.11168729185069537
-0.11168654911880535	-0.1116872935150196
-0.11168654911880535	-0.11168729417460324
-0.11168654911880535	-0.11168729503039264
-0.11168654911880535	-0.1116872955729044
-0.11168654911880535	-0.11168729632089557
-0.11168654911880535	-0.11168729667782201
-0.11168654911880535	-0.11168729692330161
-0.11168654911880535	-0.11168729708558395
-0.11168654911880535	-0.11168729718233097
-0.11168654911880535	-0.11168729725673936
-0.11168654911880535	-0.11168729729674093
