enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,gibbs,3,3,4,4,1,0,0.0,0.0,0.0,0.0,0.22230680421647708,0.19677059458274596
twolocal,entangled,twolocal,gibbs,3,3,4,4,2,0,0.0,0.0,0.0,0.0,0.23481990466308633,0.21789980127572933
twolocal,entangled,twolocal,gibbs,3,3,4,4,3,0,0.0,0.0,0.0,0.0,0.41303621864049944,0.10068316561393865
twolocal,entangled,twolocal,gibbs,3,3,4,4,4,0,0.0,0.0,0.0,0.0,0.43579002079727136,0.13332044059962256
twolocal,entangled,twolocal,gibbs,3,3,4,4,5,0,0.0,0.0,0.0,0.0,0.5083408095662963,0.14300224791813523
twolocal,entangled,twolocal,gibbs,3,3,4,4,6,0,0.0,0.0,0.0,0.0,0.5484636762650185,0.08131788096677726
twolocal,entangled,twolocal,gibbs,3,3,4,4,7,0,0.0,0.0,0.0,0.0,0.5526637599654178,0.09012845767729932
twolocal,entangled,twolocal,gibbs,3,3,4,4,8,0,0.0,0.0,0.0,0.0,0.5670372428088323,0.06146164622531583
twolocal,entangled,twolocal,gibbs,3,3,4,4,9,0,0.0,0.0,0.0,0.0,0.6048486403880391,0.065719640142793
twolocal,entangled,twolocal,gibbs,3,3,4,4,10,0,0.0,0.0,0.0,0.0,0.6150398505399227,0.055364844344050285
twolocal,entangled,twolocal,gibbs,3,3,4,4,11,0,0.0,0.0,0.0,0.0,0.632266722989189,0.04214907786642426
twolocal,entangled,twolocal,gibbs,3,3,4,4,12,0,0.0,0.0,0.0,0.0,0.6517196498337161,0.06282137826635167
twolocal,entangled,twolocal,gibbs,3,3,4,4,13,0,0.0,0.0,0.0,0.0,0.6643096945739176,0.043946417701594756
twolocal,entangled,twolocal,gibbs,3,3,4,4,14,0,0.0,0.0,0.0,0.0,0.667641427492681,0.035045822958743984
twolocal,entangled,twolocal,gibbs,3,3,4,4,15,0,0.0,0.0,0.0,0.0,0.7318336564712592,0.031081057320849703
twolocal,entangled,twolocal,gibbs,3,3,4,4,16,0,0.0,0.0,0.0,0.0,0.7431259617810955,0.04005384909274687
twolocal,entangled,twolocal,gibbs,3,3,4,4,17,0,0.0,0.0,0.0,0.0,0.7675649459515874,0.039342971058568224
twolocal,entangled,twolocal,gibbs,3,3,4,4,18,0,0.0,0.0,0.0,0.0,0.7707187889121233,0.03748508612646048
twolocal,entangled,twolocal,gibbs,3,3,4,4,19,0,0.0,0.0,0.0,0.0,0.7789468225829957,0.03913765746876133
twolocal,entangled,twolocal,gibbs,3,3,4,4,20,0,0.0,0.0,0.0,0.0,0.789424938476918,0.031019044946430523
twolocal,entangled,twolocal,gibbs,3,3,4,4,21,0,0.0,0.0,0.0,0.0,0.8043151934601109,0.020917560937614522
