enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,gibbs,3,3,15,15,1,0,0.0,0.0,0.0,0.0,0.2131613943397357,0.1490420515352656
twolocal,entangled,twolocal,gibbs,3,3,15,15,2,0,0.0,0.0,0.0,0.0,0.29255648015739344,0.10040380375370384
twolocal,entangled,twolocal,gibbs,3,3,15,15,3,0,0.0,0.0,0.0,0.0,0.4656046043660893,0.10435534432930918
twolocal,entangled,twolocal,gibbs,3,3,15,15,4,0,0.0,0.0,0.0,0.0,0.46731538777111536,0.06220306682392926
twolocal,entangled,twolocal,gibbs,3,3,15,15,5,0,0.0,0.0,0.0,0.0,0.4701755481184322,0.050202392479363575
twolocal,entangled,twolocal,gibbs,3,3,15,15,6,0,0.0,0.0,0.0,0.0,0.6157630019592616,0.04527924149645426
twolocal,entangled,twolocal,gibbs,3,3,15,15,7,0,0.0,0.0,0.0,0.0,0.6237393985464328,0.08466587813229906
twolocal,entangled,twolocal,gibbs,3,3,15,15,8,0,0.0,0.0,0.0,0.0,0.6685617635431729,0.07340033119454126
twolocal,entangled,twolocal,gibbs,3,3,15,15,9,0,0.0,0.0,0.0,0.0,0.7103692019601041,0.048066957842632894
twolocal,entangled,twolocal,gibbs,3,3,15,15,10,0,0.0,0.0,0.0,0.0,0.7153317884703587,0.060624754553830255
twolocal,entangled,twolocal,gibbs,3,3,15,15,11,0,0.0,0.0,0.0,0.0,0.7415440393115179,0.05663254995047966
twolocal,entangled,twolocal,gibbs,3,3,15,15,12,0,0.0,0.0,0.0,0.0,0.745092014669836,0.04543521529494241
twolocal,entangled,twolocal,gibbs,3,3,15,15,13,0,0.0,0.0,0.0,0.0,0.7678964875869106,0.04401722035705101
twolocal,entangled,twolocal,gibbs,3,3,15,15,14,0,0.0,0.0,0.0,0.0,0.7708463292759599,0.03860909930882844
twolocal,entangled,twolocal,gibbs,3,3,15,15,15,0,0.0,0.0,0.0,0.0,0.7713210060427022,0.030861103162896475
twolocal,entangled,twolocal,gibbs,3,3,15,15,16,0,0.0,0.0,0.0,0.0,0.7932774830326891,0.029868103353515564
twolocal,entangled,twolocal,gibbs,3,3,15,15,17,0,0.0,0.0,0.0,0.0,0.8082146926791489,0.025651904346443356
twolocal,entangled,twolocal,gibbs,3,3,15,15,18,0,0.0,0.0,0.0,0.0,0.8192298280595194,0.03752709289094861
twolocal,entangled,twolocal,gibbs,3,3,15,15,19,0,0.0,0.0,0.0,0.0,0.8209326096556333,0.028052920542810597
twolocal,entangled,twolocal,gibbs,3,3,15,15,20,0,0.0,0.0,0.0,0.0,0.8243480917081518,0.027120587602816094
twolocal,entangled,twolocal,gibbs,3,3,15,15,21,0,0.0,0.0,0.0,0.0,0.8426621099391933,0.02103072568495196
