enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,1,1,1,0,0,0.0,0.7912416628977885,0.3637189596717422,0.351511530259075,0.3156238453086457
twolocal,entangled,twolocal,overlap,3,1,1,1,0,2,0.007766008377075195,0.7912416628977885,0.3637189596717422,0.351511530259075,0.3156238453086457
twolocal,entangled,twolocal,overlap,3,1,1,1,2,6,0.017719030380249023,0.8734214682678172,0.24817172784637764,0.2257360134266964,0.43273322441362627
twolocal,entangled,twolocal,overlap,3,1,1,1,3,12,0.05986595153808594,0.7169108395165406,0.4569537845951397,0.19864714814258472,0.5867009382745626
twolocal,entangled,twolocal,overlap,3,1,1,1,4,18,0.11366510391235352,0.6986208479028754,0.47869005882216875,0.34780470891389376,0.649717863427526
twolocal,entangled,twolocal,overlap,3,1,1,1,5,25,0.20511698722839355,0.5270524558131119,0.6658453418001705,0.3817511070064882,0.6706351849406365
twolocal,entangled,twolocal,overlap,3,1,1,1,6,34,0.3332698345184326,0.5295677636536972,0.6632808793546471,0.37377794915719725,0.6932381722102443
twolocal,entangled,twolocal,overlap,3,1,1,1,7,42,0.46379995346069336,0.5364393961459493,0.6562517440072555,0.35390758602821726,0.7243075368164248
twolocal,entangled,twolocal,overlap,3,1,1,1,8,51,0.6424331665039062,0.529145488839359,0.6637117224831328,0.3133411062950387,0.7351107162432116
twolocal,entangled,twolocal,overlap,3,1,1,1,9,60,0.8510222434997559,0.5357835425944749,0.6569241084151674,0.29608880456581144,0.7451697884566735
twolocal,entangled,twolocal,overlap,3,1,1,1,10,77,1.3084523677825928,0.5296844730023719,0.6631617793235838,0.2406656333550068,0.751696302619862
twolocal,entangled,twolocal,overlap,3,1,1,1,11,88,1.6362075805664062,0.5230125915279072,0.6699547302117231,0.23180496167353545,0.7563829115980198
twolocal,entangled,twolocal,overlap,3,1,1,1,12,115,2.503882646560669,0.5195680775763051,0.6734494254092133,0.2190354578632551,0.7620546608189028
twolocal,entangled,twolocal,overlap,3,1,1,1,13,136,3.281289577484131,0.5065962074213389,0.6865363927422715,0.18937172161886826,0.7645577482679967
twolocal,entangled,twolocal,overlap,3,1,1,1,14,160,4.246851444244385,0.5087807556096451,0.6843405421404343,0.1578576136558193,0.7662912005226881
twolocal,entangled,twolocal,overlap,3,1,1,1,15,187,5.426075458526611,0.5091224927996725,0.683996743354446,0.1570761324577814,0.7672005011832704
twolocal,entangled,twolocal,overlap,3,1,1,1,16,208,6.433837413787842,0.5073028616189635,0.6858264369983518,0.15687404286858705,0.7689877755055919
twolocal,entangled,twolocal,overlap,3,1,1,1,17,234,7.776683568954468,0.5105749199320343,0.68253466534142,0.14587057288452815,0.7696125745334745
twolocal,entangled,twolocal,overlap,3,1,1,1,18,270,9.774417638778687,0.508577349565631,0.684545137510995,0.1433743958187851,0.7704107837209432
twolocal,entangled,twolocal,overlap,3,1,1,1,19,298,11.379516839981079,0.5096710740029275,0.6834446862610742,0.13627944425709668,0.7708496520983911
twolocal,entangled,twolocal,overlap,3,1,1,1,20,329,13.23573088645935,0.508550458201456,0.6845721840025539,0.13703895059919138,0.77113091369385
twolocal,entangled,twolocal,overlap,3,1,1,1,21,397,17.799026012420654,0.5091723477254143,0.6839465810178535,0.13723950819137717,0.7715590506057
twolocal,entangled,twolocal,overlap,3,1,1,1,22,450,21.321598052978516,0.5096335001153787,0.6834825047709705,0.13966921618418313,0.7717535719225167
twolocal,entangled,twolocal,overlap,3,1,1,1,23,480,23.690385103225708,0.5097197657879106,0.6833956760380517,0.13892016673654212,0.7718383479765765
twolocal,entangled,twolocal,overlap,3,1,1,1,24,539,28.23710012435913,0.5097423711010284,0.6833729223390612,0.13866263192541117,0.7718682539986119
twolocal,entangled,twolocal,overlap,3,1,1,1,25,619,34.501184940338135,0.5097125468857109,0.6834029422531156,0.1383982788753447,0.7718824750954094
twolocal,entangled,twolocal,overlap,3,1,1,1,26,697,40.61109280586243,0.5096150722311954,0.6835010522765705,0.1386059505861823,0.7718844773978965
