enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,0,1,1,0,0,0.0,1.0,-1.787743908228608e-15,0.5710046958798685,0.38133391670346345
twolocal,entangled,twolocal,overlap,3,0,1,1,1,4,0.006088972091674805,1.0,1.0309236259304152e-15,0.25037177487636453,0.4526982445124854
twolocal,entangled,twolocal,overlap,3,0,1,1,2,10,0.029829025268554688,1.0,-2.0123236993437258e-16,0.4619368960658139,0.5244146442840695
twolocal,entangled,twolocal,overlap,3,0,1,1,3,17,0.0842289924621582,1.0,-2.7652329436704503e-16,0.4847407228570671,0.5564222789570331
twolocal,entangled,twolocal,overlap,3,0,1,1,4,26,0.15631985664367676,1.0,-2.2023229777906902e-16,0.42120781112911104,0.5640655220433751
twolocal,entangled,twolocal,overlap,3,0,1,1,5,35,0.26276683807373047,1.0,-6.833242369332504e-16,0.40317870882421886,0.5727977641060649
twolocal,entangled,twolocal,overlap,3,0,1,1,6,47,0.40737175941467285,1.0,1.6942385967030593e-15,0.3854645503445427,0.5749432089526013
twolocal,entangled,twolocal,overlap,3,0,1,1,7,59,0.6005847454071045,1.0,-2.7100567257666106e-15,0.36540092851668393,0.5784921122956403
twolocal,entangled,twolocal,overlap,3,0,1,1,8,75,0.8869879245758057,1.0,-4.648048588193294e-16,0.348476921822159,0.5807225886987911
twolocal,entangled,twolocal,overlap,3,0,1,1,9,90,1.188053846359253,1.0,-2.141095876094607e-15,0.35458655679920104,0.581903994217456
twolocal,entangled,twolocal,overlap,3,0,1,1,10,108,1.5852148532867432,1.0,-2.5455957625730514e-15,0.34598122018932576,0.5821479343638413
twolocal,entangled,twolocal,overlap,3,0,1,1,11,128,2.076418876647949,1.0,2.3019232276173896e-15,0.3380032327330766,0.5823658759821949
twolocal,entangled,twolocal,overlap,3,0,1,1,12,149,2.6601638793945312,1.0,-1.7485340985549083e-15,0.3318056981554059,0.5824202617936826
twolocal,entangled,twolocal,overlap,3,0,1,1,13,169,3.4405229091644287,1.0,-1.4176419347728208e-15,0.33228606777067193,0.5824502050385083
