enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,2,2,1,1,0,0,0.0,0.5860210614198538,0.6044722951057669,0.3983791223098775,0.542013190842683
twolocal,entangled,twolocal,overlap,2,2,1,1,1,4,0.024751901626586914,0.586021061419854,NaN,0.1414182957360175,0.8344889959305521
twolocal,entangled,twolocal,overlap,2,2,1,1,2,10,0.03653883934020996,0.5188850378345267,0.7122827245573105,0.1723827519214769,0.8865863127320462
twolocal,entangled,twolocal,overlap,2,2,1,1,3,17,0.05146503448486328,0.3942838962433144,1.0828125621526823,0.08790951290055207,0.953956444423061
twolocal,entangled,twolocal,overlap,2,2,1,1,4,24,0.10313105583190918,0.4277110006877185,1.053737504791232,0.0867656598180323,0.9656143841168234
twolocal,entangled,twolocal,overlap,2,2,1,1,5,31,0.1259310245513916,0.45248267843093426,1.012899034680531,0.07920315409042797,0.9741907819734601
twolocal,entangled,twolocal,overlap,2,2,1,1,6,40,0.19108891487121582,0.3990769520074802,1.0915180348243847,0.03363587113272243,0.9843316024288348
twolocal,entangled,twolocal,overlap,2,2,1,1,7,50,0.2808990478515625,0.40765014705796004,1.0801849123106324,0.024511325293908537,0.995962166639105
twolocal,entangled,twolocal,overlap,2,2,1,1,8,59,0.37200212478637695,0.41699930345857267,1.0630335812182155,0.026964258274749783,0.9967003551838337
twolocal,entangled,twolocal,overlap,2,2,1,1,9,70,0.5141000747680664,0.4270876451283017,1.0413723984101584,0.02739492679886968,0.998986960149404
twolocal,entangled,twolocal,overlap,2,2,1,1,10,82,0.7630531787872314,0.42996391584524674,1.0315828114499692,0.004687672473659171,0.9994941137170184
twolocal,entangled,twolocal,overlap,2,2,1,1,11,94,0.9749772548675537,0.43015194863053524,1.0326759191469657,0.006061528415862785,0.9998171001574391
twolocal,entangled,twolocal,overlap,2,2,1,1,12,108,1.2747812271118164,0.42717313513842453,1.0343575679193735,0.002782488377769149,0.9999703522287677
twolocal,entangled,twolocal,overlap,2,2,1,1,13,122,1.6036431789398193,0.4274353260406102,1.0341816539187212,0.003018889979700942,0.9999847099710284
twolocal,entangled,twolocal,overlap,2,2,1,1,14,137,1.9733812808990479,0.42670009247350327,1.0351659398471416,4.999913332691397e-5,0.9999998392331167
