enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,2,1,1,0,0,0.0,0.7195791309328146,0.45374698455967716,0.5920328677749815,0.36481743584252474
twolocal,entangled,twolocal,overlap,3,2,1,1,1,5,0.03216099739074707,0.7195791309328144,0.4537469845596738,0.3537769945051802,0.5412453488705926
twolocal,entangled,twolocal,overlap,3,2,1,1,2,10,0.051423072814941406,0.7195791309328142,0.4537469845596757,0.3581303315827288,0.5935504915104093
twolocal,entangled,twolocal,overlap,3,2,1,1,3,17,0.10275006294250488,0.6880747576836449,0.5157069864595414,0.2902475184787942,0.6387660483536599
twolocal,entangled,twolocal,overlap,3,2,1,1,4,26,0.18341493606567383,0.6393268865148547,0.5902790564545393,0.14257209527456635,0.6897320717963966
twolocal,entangled,twolocal,overlap,3,2,1,1,5,34,0.27355003356933594,0.639955450630994,0.5927779473111614,0.13036194358866532,0.710747584931278
twolocal,entangled,twolocal,overlap,3,2,1,1,6,44,0.4295220375061035,0.6400405044141915,0.5943319948776853,0.13243565695187004,0.7362479773234369
twolocal,entangled,twolocal,overlap,3,2,1,1,7,56,0.6515960693359375,0.5549029387630021,0.8157169690783774,0.31261813630467566,0.8179844412288586
twolocal,entangled,twolocal,overlap,3,2,1,1,8,67,0.8943278789520264,0.3455306816347236,1.144494956180099,0.13674703374293462,0.8623934252866512
twolocal,entangled,twolocal,overlap,3,2,1,1,9,80,1.2212557792663574,0.3111033495579524,1.2322765145394938,0.14945634927582657,0.87729053915504
twolocal,entangled,twolocal,overlap,3,2,1,1,10,96,1.6603198051452637,0.3072897224923048,1.2492320805248516,0.1407479255229327,0.8819872503332672
twolocal,entangled,twolocal,overlap,3,2,1,1,11,110,2.1132450103759766,0.29866986747570834,1.2699062873017133,0.14053880037406183,0.8854333481299779
twolocal,entangled,twolocal,overlap,3,2,1,1,12,125,2.7150840759277344,0.2985320154430174,1.275126184130822,0.1378893476634095,0.8939293351297919
twolocal,entangled,twolocal,overlap,3,2,1,1,13,140,3.3198752403259277,0.30179074916758425,1.2670561915859457,0.13362908260199763,0.8958014693120181
twolocal,entangled,twolocal,overlap,3,2,1,1,14,155,3.940646171569824,0.29993323265783234,1.2761920964198947,0.09583412034483291,0.9000991413321344
twolocal,entangled,twolocal,overlap,3,2,1,1,15,172,4.673070192337036,0.30154471024827384,1.2690462553514488,0.09418742919923476,0.9034189428015821
twolocal,entangled,twolocal,overlap,3,2,1,1,16,191,5.603320360183716,0.30223574429107714,1.2697214011166733,0.0927640821788322,0.9062605618412902
twolocal,entangled,twolocal,overlap,3,2,1,1,17,211,6.754082441329956,0.29888861725614596,1.279555072658231,0.08507813836792838,0.9077235022995194
twolocal,entangled,twolocal,overlap,3,2,1,1,18,232,8.051227569580078,0.29610369570156303,1.2858642363038124,0.08287229330270975,0.9093133146855099
twolocal,entangled,twolocal,overlap,3,2,1,1,19,262,9.932761669158936,0.297920468388068,1.2839448052769384,0.07736581849944264,0.9110638505904642
twolocal,entangled,twolocal,overlap,3,2,1,1,20,300,12.440775632858276,0.298077359239544,1.2786426006504361,0.0676619515403957,0.9129810630615183
twolocal,entangled,twolocal,overlap,3,2,1,1,21,327,14.515005588531494,0.29621584091956654,1.2867306599964903,0.07658303860890692,0.914968264227798
twolocal,entangled,twolocal,overlap,3,2,1,1,22,355,16.661619663238525,0.29621182640454774,1.2874606394104915,0.0834743241779557,0.9158273340408918
twolocal,entangled,twolocal,overlap,3,2,1,1,23,386,18.91909956932068,0.29925447942003675,1.28110241901374,0.0800451141892507,0.9164978573707199
twolocal,entangled,twolocal,overlap,3,2,1,1,24,414,21.11170244216919,0.29970980855338997,1.2805770190646673,0.08081570125329791,0.9170168983881996
twolocal,entangled,twolocal,overlap,3,2,1,1,25,439,23.251691341400146,0.29994101971697906,1.280748157557539,0.07830460735505645,0.9175937575362911
twolocal,entangled,twolocal,overlap,3,2,1,1,26,467,25.819844245910645,0.3008372213148418,1.2788249999307657,0.08001574949385881,0.9180835311060853
twolocal,entangled,twolocal,overlap,3,2,1,1,27,515,30.076118230819702,0.29778620901474573,1.2863935804566018,0.08135687352417253,0.91891168360073
twolocal,entangled,twolocal,overlap,3,2,1,1,28,568,34.81669020652771,0.2984228956994959,1.2841323565251803,0.07961389732592389,0.9195927239558964
twolocal,entangled,twolocal,overlap,3,2,1,1,29,618,39.56966519355774,0.30063463714387306,1.279239817904791,0.06158730105202785,0.9204150598394432
twolocal,entangled,twolocal,overlap,3,2,1,1,30,662,44.23823523521423,0.30120605228354114,1.2784496066450795,0.056078930328234744,0.9211419411249344
twolocal,entangled,twolocal,overlap,3,2,1,1,31,702,48.83963632583618,0.29843140797819506,1.2845689621673917,0.048375395905511105,0.921951018885018
twolocal,entangled,twolocal,overlap,3,2,1,1,32,799,59.67064547538757,0.29797581448645477,1.2850526729216327,0.04922967515397786,0.9227692412100353
twolocal,entangled,twolocal,overlap,3,2,1,1,33,834,64.27441644668579,0.2985193424176277,1.284137245664927,0.05198919535551988,0.9232151278740777
twolocal,entangled,twolocal,overlap,3,2,1,1,34,915,73.89576554298401,0.2983980597918395,1.284718555221053,0.04951063285674539,0.9234663230955775
twolocal,entangled,twolocal,overlap,3,2,1,1,35,1001,84.70726871490479,0.29792701693668333,1.2855647248577124,0.049425616374541,0.9237044468168502
twolocal,entangled,twolocal,overlap,3,2,1,1,36,1097,98.33299160003662,0.29795504583524235,1.2854568529624135,0.048959004198528985,0.9237786887614593
twolocal,entangled,twolocal,overlap,3,2,1,1,37,1183,110.49022054672241,0.29716261138077876,1.2873200741602098,0.04843338579115885,0.9238308373840319
twolocal,entangled,twolocal,overlap,3,2,1,1,38,1283,124.51650857925415,0.29723025205174947,1.2874424125609933,0.0476347599533295,0.9238994018092312
twolocal,entangled,twolocal,overlap,3,2,1,1,39,1386,139.47409772872925,0.29663896266371875,1.2887326580655478,0.04788255018327153,0.9239551769499065
twolocal,entangled,twolocal,overlap,3,2,1,1,40,1466,152.051433801651,0.29697793412239676,1.2878371883741195,0.04779245993316869,0.9239676695738884
twolocal,entangled,twolocal,overlap,3,2,1,1,41,1581,170.66729283332825,0.2970187032445522,1.2879713396680375,0.04668848912308511,0.9239909616261325
twolocal,entangled,twolocal,overlap,3,2,1,1,42,1707,191.26863074302673,0.2969596265461622,1.2882223784651614,0.04619972626147975,0.9239975323015407
twolocal,entangled,twolocal,overlap,3,2,1,1,43,1804,209.65762782096863,0.29713526594368594,1.2877393888168072,0.04626575472579328,0.9240017058369236
twolocal,entangled,twolocal,overlap,3,2,1,1,44,1974,241.88853669166565,0.29730412074562107,1.2873445289667156,0.04635424687166457,0.9240052239566714
