enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,0,17,17,0,0,0.0,0.9999999999999997,-2.715332123042868e-15,0.3942871809675661,0.3750646490039033
twolocal,entangled,twolocal,renyi,3,0,17,17,1,5,0.0006248950958251953,0.9999999999999997,4.121574776350901e-16,0.48063559886478874,0.48109819568909795
twolocal,entangled,twolocal,renyi,3,0,17,17,2,11,0.0014710426330566406,0.9999999999999998,-4.188390198888634e-16,0.33192788561124154,0.5404675723816765
twolocal,entangled,twolocal,renyi,3,0,17,17,3,18,0.003000974655151367,0.9999999999999991,1.5458073106231432e-15,0.322885948993049,0.5537724420687384
twolocal,entangled,twolocal,renyi,3,0,17,17,4,27,0.0057830810546875,0.9999999999999994,-1.919562512619862e-15,0.305604388126523,0.5767126524406951
twolocal,entangled,twolocal,renyi,3,0,17,17,5,37,0.00881814956665039,0.9999999999999996,-2.044124036071597e-15,0.3142665959783355,0.5698124603214915
twolocal,entangled,twolocal,renyi,3,0,17,17,6,49,0.01269221305847168,1.0,5.038934286376447e-16,0.3221940540797986,0.5736370514877914
twolocal,entangled,twolocal,renyi,3,0,17,17,7,61,0.017513036727905273,0.9999999999999994,9.605164745085273e-17,0.31431620484973916,0.5831654921468862
twolocal,entangled,twolocal,renyi,3,0,17,17,8,81,0.028137922286987305,0.9999999999999993,3.983923532224851e-16,0.1474583987387856,0.6726932405985917
twolocal,entangled,twolocal,renyi,3,0,17,17,9,95,0.04965496063232422,0.9999999999999993,1.476638734498632e-15,0.21831211938550676,0.6812119857678864
twolocal,entangled,twolocal,renyi,3,0,17,17,10,110,0.06208181381225586,0.9999999999999996,2.020272372293287e-15,0.23866509734809374,0.6863536632428822
twolocal,entangled,twolocal,renyi,3,0,17,17,11,126,0.07343673706054688,0.9999999999999992,2.5007425134977115e-15,0.22732002396425888,0.692164905251714
twolocal,entangled,twolocal,renyi,3,0,17,17,12,142,0.08403873443603516,0.9999999999999996,3.3276936985238965e-15,0.23903995901061634,0.6930440325617736
twolocal,entangled,twolocal,renyi,3,0,17,17,13,158,0.09484291076660156,1.0,7.646221924729957e-16,0.239443409600596,0.6931263872911217
twolocal,entangled,twolocal,renyi,3,0,17,17,14,176,0.11229085922241211,1.0,-3.3167168342031864e-15,0.23078094824922532,0.693238813084731
