enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,3,5,5,0,0,0.0,0.6239592646419462,0.5634780013600392,0.688073686098632,0.46729567128286853
twolocal,entangled,twolocal,overlap,3,3,5,5,1,4,0.13917088508605957,0.6239592646419462,0.5634780013600366,0.5202203438271084,0.5867560780234075
twolocal,entangled,twolocal,overlap,3,3,5,5,2,10,0.3626370429992676,0.6800148966473841,0.5017977608406725,0.5205317415940969,0.603845019957205
twolocal,entangled,twolocal,overlap,3,3,5,5,3,18,0.537559986114502,0.3268586338047478,1.2243324557373407,0.2379202135216392,0.8140200999681891
twolocal,entangled,twolocal,overlap,3,3,5,5,4,25,0.9957950115203857,0.32304333136731944,1.2330553841263265,0.18617437338225318,0.8337007516014544
twolocal,entangled,twolocal,overlap,3,3,5,5,5,32,1.279709815979004,0.33606150187488665,1.2031920043567896,0.18815459713097657,0.8424640142376923
twolocal,entangled,twolocal,overlap,3,3,5,5,6,41,2.119222640991211,0.26024067687973723,1.5355602896657428,0.21408066226938832,0.9084195005995559
twolocal,entangled,twolocal,overlap,3,3,5,5,7,51,3.0443806648254395,0.23868905901586684,1.6394417582669107,0.19711546015234258,0.9289521210150141
twolocal,entangled,twolocal,overlap,3,3,5,5,8,62,4.253805637359619,0.2120726983707848,1.7610301918375846,0.1499413092617444,0.9440626718799938
twolocal,entangled,twolocal,overlap,3,3,5,5,9,73,5.245234727859497,0.21388858215961057,1.7507220865894495,0.13913793308534894,0.9482670563410504
twolocal,entangled,twolocal,overlap,3,3,5,5,10,84,6.14587664604187,0.20679377078698746,1.7549645571528354,0.11211891204551383,0.9535876925340167
twolocal,entangled,twolocal,overlap,3,3,5,5,11,95,6.880740642547607,0.20912200169504655,1.7449419291988748,0.11117261953602091,0.9566146323113494
twolocal,entangled,twolocal,overlap,3,3,5,5,12,109,8.240103483200073,0.2179335490466185,1.705359535416508,0.1076270682489946,0.9683790326919185
twolocal,entangled,twolocal,overlap,3,3,5,5,13,123,10.876007556915283,0.1921221317042121,1.8006161528893037,0.03429893635591906,0.977447522627371
twolocal,entangled,twolocal,overlap,3,3,5,5,14,136,13.238255500793457,0.19117319045463252,1.8023368742976582,0.0299523753669362,0.9787272124743075
twolocal,entangled,twolocal,overlap,3,3,5,5,15,148,15.516122579574585,0.19103732462166728,1.8012941972333836,0.02703771282131824,0.9794568246532068
twolocal,entangled,twolocal,overlap,3,3,5,5,16,162,17.56879758834839,0.19110093301547443,1.8034229143848544,0.025291395531299096,0.980356749109042
twolocal,entangled,twolocal,overlap,3,3,5,5,17,176,19.266860485076904,0.19201063532404283,1.7965463132569326,0.0283063541797249,0.9811645865155679
twolocal,entangled,twolocal,overlap,3,3,5,5,18,189,21.890210390090942,0.19342563277973365,1.7892941202952926,0.027972806332798264,0.9824518928555284
twolocal,entangled,twolocal,overlap,3,3,5,5,19,206,26.398266315460205,0.19322284789829422,1.7904981016275061,0.028768961338127653,0.9841488305033099
twolocal,entangled,twolocal,overlap,3,3,5,5,20,223,30.28008222579956,0.19302523012419526,1.7885871217041585,0.027634060087885104,0.9853934119405321
twolocal,entangled,twolocal,overlap,3,3,5,5,21,239,32.38453531265259,0.19388244081706216,1.7847409156566552,0.029626885233704672,0.9866223589835661
twolocal,entangled,twolocal,overlap,3,3,5,5,22,256,36.73231625556946,0.19372947203533358,1.78387128600958,0.03532885709289183,0.9874515366640142
twolocal,entangled,twolocal,overlap,3,3,5,5,23,272,40.784258127212524,0.19692546118706716,1.769989069018477,0.036445937850181555,0.9887822765519773
twolocal,entangled,twolocal,overlap,3,3,5,5,24,291,44.194256067276,0.19865913099988822,1.7585033121324116,0.03540400399437162,0.9900121503021744
twolocal,entangled,twolocal,overlap,3,3,5,5,25,311,48.04497504234314,0.1960822216945483,1.7745144170493057,0.02858550960003474,0.9926764890726983
twolocal,entangled,twolocal,overlap,3,3,5,5,26,331,53.32274508476257,0.19464992021057495,1.779992349535449,0.029591523955967924,0.9934769695700748
twolocal,entangled,twolocal,overlap,3,3,5,5,27,352,58.26281523704529,0.19301669315444708,1.7878099801030471,0.03367073055586904,0.9938908885465795
twolocal,entangled,twolocal,overlap,3,3,5,5,28,373,62.96618723869324,0.1929580279235474,1.7893944211542754,0.03037384615666159,0.9945344275515456
twolocal,entangled,twolocal,overlap,3,3,5,5,29,395,71.30751633644104,0.19444626186443614,1.7862880370531187,0.030874271585167964,0.9949940570550364
twolocal,entangled,twolocal,overlap,3,3,5,5,30,418,76.59197640419006,0.1944048484369438,1.7888305255669812,0.02531480872987326,0.9956124874642134
twolocal,entangled,twolocal,overlap,3,3,5,5,31,442,87.55723142623901,0.1951371838631203,1.7864638849873158,0.016916699728573646,0.9962093987741092
twolocal,entangled,twolocal,overlap,3,3,5,5,32,466,91.36512732505798,0.19450984178627845,1.7892331005029933,0.011662921141132584,0.9967232426600158
twolocal,entangled,twolocal,overlap,3,3,5,5,33,490,94.90398645401001,0.1963176640552765,1.7837097024015145,0.012259958164553816,0.9975718224914352
