enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,4,2,11,11,0,0,0.0,0.7722780811403338,0.38833955358180205,0.6649406463550175,0.2648811169654961
twolocal,entangled,twolocal,renyi,4,2,11,11,1,5,0.017596006393432617,0.6300495417704127,0.573138472343418,0.675072603881737,0.3191566896424625
twolocal,entangled,twolocal,renyi,4,2,11,11,2,11,0.0718381404876709,0.654461161322779,0.5454957946806658,0.6746007915993828,0.320157547952948
twolocal,entangled,twolocal,renyi,4,2,11,11,3,19,0.1729292869567871,0.6363151993248878,0.5664889161967457,0.7667646489507456,0.34605009698654166
twolocal,entangled,twolocal,renyi,4,2,11,11,4,28,0.3087122440338135,0.6161201833693668,0.5841666528384781,0.7218521151706565,0.3476444072856253
twolocal,entangled,twolocal,renyi,4,2,11,11,5,38,0.46760034561157227,0.6156317921071172,0.5828902719484974,0.635553031129563,0.36257302187708007
twolocal,entangled,twolocal,renyi,4,2,11,11,6,48,0.6714324951171875,0.6175835725977266,0.5802509342039643,0.618178581316192,0.37074145717336615
twolocal,entangled,twolocal,renyi,4,2,11,11,7,61,1.0089404582977295,0.6181185766580463,0.5808475132786449,0.39873329372206245,0.4470061759521455
twolocal,entangled,twolocal,renyi,4,2,11,11,8,73,1.3540804386138916,0.6268849221814226,0.5701720693037244,0.38896290917251414,0.45287266343079013
twolocal,entangled,twolocal,renyi,4,2,11,11,9,87,1.7577555179595947,0.6453343771979031,0.5467332215505377,0.3666588116914367,0.48096818224306415
twolocal,entangled,twolocal,renyi,4,2,11,11,10,103,2.2872323989868164,0.6682378215660512,0.518256175682096,0.30820850565489133,0.5112188702851407
twolocal,entangled,twolocal,renyi,4,2,11,11,11,119,2.8735575675964355,0.6814898901147348,0.5022795060496383,0.301518939359285,0.5256734597748146
twolocal,entangled,twolocal,renyi,4,2,11,11,12,136,3.572796583175659,0.704699819922909,0.47393558890113613,0.22811593347412465,0.5375102045037036
twolocal,entangled,twolocal,renyi,4,2,11,11,13,153,4.325365781784058,0.7146086977185861,0.4618558449602617,0.2901203869285811,0.5556627686297557
twolocal,entangled,twolocal,renyi,4,2,11,11,14,170,5.143090724945068,0.6990838197060072,0.48127551888304726,0.2960381098236728,0.5595327884111554
twolocal,entangled,twolocal,renyi,4,2,11,11,15,207,7.277759552001953,0.689682221942439,0.49431112254828075,0.4074955905931482,0.6052751477441958
twolocal,entangled,twolocal,renyi,4,2,11,11,16,227,8.36449646949768,0.6840806105838241,0.5009174730154136,0.4032179863178198,0.605725924101744
twolocal,entangled,twolocal,renyi,4,2,11,11,17,248,9.544128656387329,0.6955662907488175,0.48736200199022434,0.40265736335183505,0.609272783916127
twolocal,entangled,twolocal,renyi,4,2,11,11,18,271,10.957375526428223,0.707195352561782,0.47174896036438285,0.3972826017836904,0.6082616210342704
twolocal,entangled,twolocal,renyi,4,2,11,11,19,294,12.309870481491089,0.7094038958484911,0.4686898528764186,0.40563613676687366,0.609208693091182
twolocal,entangled,twolocal,renyi,4,2,11,11,20,317,13.712505578994751,0.7056420216167875,0.4734450022606213,0.40602048015471853,0.6100916361441294
twolocal,entangled,twolocal,renyi,4,2,11,11,21,342,15.418344497680664,0.7162120167338064,0.4602878469487635,0.4035093397581762,0.6082496113895959
twolocal,entangled,twolocal,renyi,4,2,11,11,22,367,17.14023447036743,0.7175376320246841,0.4584919456293559,0.40383932711402853,0.6098513426972304
twolocal,entangled,twolocal,renyi,4,2,11,11,23,394,19.098345518112183,0.7202407468107124,0.4593970835296722,0.38614056874371866,0.620963799232503
twolocal,entangled,twolocal,renyi,4,2,11,11,24,425,21.654550552368164,0.6907607220945247,0.49915995256522144,0.373951990123392,0.6309618447634677
twolocal,entangled,twolocal,renyi,4,2,11,11,25,455,24.13910937309265,0.6737820600230812,0.5227379156131903,0.3643226344006085,0.639128039575563
twolocal,entangled,twolocal,renyi,4,2,11,11,26,488,26.95043134689331,0.6761411462011999,0.5230469294801355,0.36238858240515665,0.6433429089721404
twolocal,entangled,twolocal,renyi,4,2,11,11,27,522,30.094751358032227,0.6423249818071441,0.5649387866127332,0.3588271909133714,0.6494812772909814
twolocal,entangled,twolocal,renyi,4,2,11,11,28,564,34.183574199676514,0.630982240930144,0.5808253578828927,0.36695466976083246,0.6556315252369447
twolocal,entangled,twolocal,renyi,4,2,11,11,29,616,39.75886011123657,0.6433061188951061,0.5705384119703232,0.374911486782167,0.655710796600887
twolocal,entangled,twolocal,renyi,4,2,11,11,30,650,43.09294891357422,0.6449078747004412,0.5683420051009136,0.37901251500196237,0.6555097576777292
twolocal,entangled,twolocal,renyi,4,2,11,11,31,684,46.507017850875854,0.6299220921102185,0.584846106324779,0.36300992814040844,0.6591052077464121
twolocal,entangled,twolocal,renyi,4,2,11,11,32,720,50.34445405006409,0.6186297312601607,0.5967172712256636,0.34569745599367874,0.6608225186100536
twolocal,entangled,twolocal,renyi,4,2,11,11,33,762,54.91211414337158,0.5988267359428515,0.6187297853403757,0.2923306800762957,0.6639642531997991
twolocal,entangled,twolocal,renyi,4,2,11,11,34,801,59.19552421569824,0.5979799284099869,0.620475544629168,0.2554992165078906,0.6676214010430211
