enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,0,0,0.0,0.12505573434033587,2.079219847749054,0.12787629963037966,0.8996394468315381
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,1,4,0.008415937423706055,0.1336521603128532,2.044287917765597,0.12787629963037966,0.9067090221054193
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,2,9,0.034700870513916016,0.1396996058993219,2.020092732259082,0.11011317256367789,0.9110502533734642
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,3,14,0.07127571105957031,0.14213793841685524,2.013558510378094,0.10905325997667686,0.9165817599174735
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,4,20,0.13965177536010742,0.14752543708783955,1.9918486429411055,0.10791572218398124,0.920498070864119
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,5,27,0.2584846019744873,0.1570862244323519,1.9539344273201653,0.11253660084852007,0.9251293231165901
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,6,36,0.42301344871520996,0.1684434168660919,1.9081775505748124,0.11401809448906679,0.9358828278267707
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,7,45,0.6019494533538818,0.1755312325380816,1.873980995140563,0.10148926432618587,0.9430111085967441
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,8,55,0.8330235481262207,0.18614327143846376,1.8319536097266675,0.10780266035406588,0.9466507174355748
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,9,65,1.103400468826294,0.18259197971278995,1.8436124586095122,0.10631900001238517,0.9489603610084996
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,10,76,1.422041416168213,0.18571333713600902,1.8317887264331294,0.10741951930955093,0.9537842423682232
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,11,88,1.8041374683380127,0.19274405195974023,1.8067534640027836,0.10343959063906984,0.9572982297252587
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,12,100,2.232759475708008,0.196129841252862,1.796006519662598,0.07469858937698988,0.9617201457644875
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,13,112,2.7914254665374756,0.19183713802351834,1.817941198430647,0.08316356500649648,0.9659600823069403
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,14,125,3.297241449356079,0.1939386154154848,1.8067200653402666,0.08008566036249476,0.9684564219769566
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,15,138,3.846266508102417,0.19574737086353766,1.7982545413203996,0.0802633513588263,0.9710474305095065
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,16,152,4.576145648956299,0.1950212557266421,1.8057945052502573,0.07265149887557529,0.9734074169022596
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,17,167,5.313429832458496,0.1980210574953812,1.7872672926710036,0.041771270578159714,0.9771030707449477
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,18,181,6.017355918884277,0.20123122854373424,1.7729640237977893,0.058224942403373975,0.9793887984466684
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,19,197,6.88167405128479,0.2072017663341382,1.7526094038371463,0.05150999731883508,0.9824386053668949
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,20,213,7.840449094772339,0.20687522124668026,1.7550679446845447,0.045869327701973474,0.9851763588246484
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,21,230,8.846590042114258,0.20890675319805474,1.7495034974775412,0.03917943457784045,0.9858993411814894
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,22,247,10.025947093963623,0.20860809873963393,1.745122829567184,0.04103950794675206,0.987329421566372
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,23,264,11.104310035705566,0.21214405332625944,1.7335019190072702,0.043615135471213116,0.9881017383279662
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,24,282,12.309222221374512,0.2125600226292747,1.7352586515565358,0.045761879658089526,0.9895351133393345
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,25,301,13.825811386108398,0.21251431703430046,1.7356992368118662,0.05043597927922215,0.9907723386242293
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,26,320,15.320233345031738,0.2122295547841313,1.73543318362658,0.04001164435530501,0.9916982878299252
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,27,338,16.72935438156128,0.21142343956775186,1.7372150818315737,0.030780247256392577,0.9924758156304535
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,28,359,18.522494554519653,0.22023217264892705,1.7026015929281701,0.02955691708294963,0.9938258308484436
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,29,379,20.232503652572632,0.2183154232408279,1.709310506342812,0.032199767315608765,0.9941949510798294
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,30,399,21.93463444709778,0.21768205673223354,1.7102697877322275,0.03032449417765891,0.994773567556074
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,31,419,23.910617351531982,0.21773350588700946,1.712495709903574,0.035664547764182465,0.9953245400767099
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,32,440,26.0295512676239,0.21524428621903946,1.722580390748435,0.03746918242861507,0.9957016907596472
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,33,462,28.309466123580933,0.21628863726444994,1.7187885792965458,0.03457470090015433,0.9964525692451733
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,34,483,30.40285015106201,0.2192624471727824,1.712430369497885,0.03031980089530866,0.9968321584231745
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,35,503,32.34928822517395,0.2196089300513389,1.7101435576688298,0.029178235507573806,0.9972979511606275
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,36,525,34.73697805404663,0.22082466873576875,1.709641231801121,0.028221375053446907,0.9975542467430661
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,37,546,36.945746183395386,0.22107583033440517,1.7090611617560811,0.026288029914441395,0.9979761544035644
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,38,569,39.59275507926941,0.2200864891166944,1.7105492051904327,0.013456557386077227,0.9983336773834287
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,39,594,42.82932710647583,0.2210217150287051,1.706789723657097,0.00979311552271371,0.9986915548452092
twolocal,zipf_0.01,twolocal,overlap,3,3,1,1,40,620,46.04185128211975,0.22114036949706822,1.7082586065470178,0.008323888979910522,0.9992133082242799
