enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,overlap,4,2,4,4,0,0,0.0,0.5998918484287477,0.5896308541562678,0.6538487124724316,0.33361775236861324,0.08045390643764022
twolocal,entangled,twolocal,overlap,4,2,4,4,1,4,0.04437398910522461,0.5998918484287477,0.5896308541562704,0.6538487124724317,0.41863222693159596,0.0752171281027118
twolocal,entangled,twolocal,overlap,4,2,4,4,2,9,0.1544201374053955,0.5998918484287474,0.5896308541562686,0.4145935990261093,0.46356354698538454,0.11217001354148959
twolocal,entangled,twolocal,overlap,4,2,4,4,3,16,0.3153390884399414,0.5378701251230816,0.7128946859947185,0.23022272113084227,0.535678686144347,0.1502880487021041
twolocal,entangled,twolocal,overlap,4,2,4,4,4,24,0.5579359531402588,0.4544985718438993,0.9174845170498495,0.23145864502345193,0.5848076911150285,0.21463049414890978
twolocal,entangled,twolocal,overlap,4,2,4,4,5,32,0.8954620361328125,0.3153503073365246,1.2311374473730157,0.2297113546467605,0.6226067844177768,0.12490218056869858
twolocal,entangled,twolocal,overlap,4,2,4,4,6,41,1.5035011768341064,0.3134592237750142,1.2332667569824767,0.2326312660972527,0.6379868551918508,0.10358299752003389
twolocal,entangled,twolocal,overlap,4,2,4,4,7,50,2.1294331550598145,0.3166785531727618,1.2230526634405137,0.11032010638177168,0.6528392588397477,0.12964513324535573
twolocal,entangled,twolocal,overlap,4,2,4,4,8,61,3.479459285736084,0.30339991063390126,1.276368853604919,0.10414531109876517,0.6701692434527019,0.11883326737216698
twolocal,entangled,twolocal,overlap,4,2,4,4,9,72,4.913685321807861,0.29182944676297107,1.3023796917188446,0.09971916404262246,0.6815701428520838,0.0994156308706282
twolocal,entangled,twolocal,overlap,4,2,4,4,10,82,5.347030401229858,0.29084623349102273,1.3038542674726177,0.1933818817188766,0.6910815977432534,0.08896650966329216
twolocal,entangled,twolocal,overlap,4,2,4,4,11,93,6.956327199935913,0.2871876492751313,1.312551517459087,0.18115659192832229,0.7010299489703204,0.09812262588999623
twolocal,entangled,twolocal,overlap,4,2,4,4,12,105,7.849936246871948,0.28522161838162574,1.3164851967002782,0.17483593161623606,0.7071196758987117,0.0754812217675971
twolocal,entangled,twolocal,overlap,4,2,4,4,13,117,9.17359709739685,0.2838330930614464,1.3188755317432646,0.16925505737583282,0.712033777936577,0.0723241552095521
twolocal,entangled,twolocal,overlap,4,2,4,4,14,129,10.521788120269775,0.28698845359750985,1.3122124484515614,0.17002373037799284,0.715762893835907,0.08083904210470702
twolocal,entangled,twolocal,overlap,4,2,4,4,15,142,12.99754023551941,0.28761279910367366,1.3107613955581532,0.1535859413231132,0.7205216771773882,0.06399812544396345
twolocal,entangled,twolocal,overlap,4,2,4,4,16,155,14.481053113937378,0.28929591590434667,1.3069976309568863,0.14582638528356678,0.7234639783781579,0.07482858029062706
twolocal,entangled,twolocal,overlap,4,2,4,4,17,168,17.334925174713135,0.28956402774443496,1.3073558640227436,0.13177645076085936,0.7272168935739892,0.06978561229088152
twolocal,entangled,twolocal,overlap,4,2,4,4,18,181,19.48549723625183,0.2890615240818697,1.3079965180223232,0.12088703229721728,0.7303338804188668,0.06120652751440128
twolocal,entangled,twolocal,overlap,4,2,4,4,19,195,21.136507272720337,0.2892520702906697,1.3070974210884734,0.12231494987500965,0.7333277694949423,0.06348543513646679
twolocal,entangled,twolocal,overlap,4,2,4,4,20,209,24.09767246246338,0.2928956211199538,1.3026580398254044,0.131116708457996,0.7367780808618782,0.05519697873873219
twolocal,entangled,twolocal,overlap,4,2,4,4,21,224,27.886117458343506,0.28893514898835465,1.309423118146245,0.1329254857680725,0.7394738606315251,0.04735612534226933
twolocal,entangled,twolocal,overlap,4,2,4,4,22,238,31.37163233757019,0.2816838968403535,1.3244752394263242,0.12084017118481202,0.7424920567479819,0.05461771464094346
twolocal,entangled,twolocal,overlap,4,2,4,4,23,254,34.07208228111267,0.27938377659187813,1.329140693192794,0.12250868919092618,0.7445936186758815,0.047049883976247694
twolocal,entangled,twolocal,overlap,4,2,4,4,24,270,38.548049211502075,0.27966028016426814,1.326963200765794,0.12075745847401664,0.7458138216662182,0.042333034659721054
twolocal,entangled,twolocal,overlap,4,2,4,4,25,287,43.54191303253174,0.27878750212928827,1.3281499799291652,0.11674920823275654,0.7474891819737263,0.04128659018230721
twolocal,entangled,twolocal,overlap,4,2,4,4,26,304,46.56508994102478,0.27803368169548814,1.3295867554192835,0.12228833363511363,0.7484933422913989,0.04421903889186633
twolocal,entangled,twolocal,overlap,4,2,4,4,27,320,49.716678857803345,0.2784082861030805,1.3286513756775167,0.12001726496944269,0.7495633281147299,0.04452790685576184
twolocal,entangled,twolocal,overlap,4,2,4,4,28,336,53.83840775489807,0.2759667112744177,1.334001340907483,0.11820021196112479,0.7509415455057854,0.046287409006355355
twolocal,entangled,twolocal,overlap,4,2,4,4,29,353,59.78073477745056,0.2782730337258564,1.3288355615041745,0.11543921161750775,0.7526258454679579,0.04605125493185846
twolocal,entangled,twolocal,overlap,4,2,4,4,30,371,63.354288816452026,0.27893758895399623,1.327135239371184,0.11061003518019433,0.7539813719823342,0.04343203607992776
twolocal,entangled,twolocal,overlap,4,2,4,4,31,389,68.73956799507141,0.27843730371979025,1.3284365435443588,0.10793639450474712,0.7554742005815628,0.04232057406183025
twolocal,entangled,twolocal,overlap,4,2,4,4,32,407,74.41615414619446,0.2779241849492241,1.328784119121296,0.1135234209353646,0.7569467752789154,0.04346646613032089
twolocal,entangled,twolocal,overlap,4,2,4,4,33,424,78.49309420585632,0.27837632233571014,1.3277759800344024,0.1041922762332888,0.7585114810390648,0.03822667614708488
twolocal,entangled,twolocal,overlap,4,2,4,4,34,443,85.05619621276855,0.27884227354179797,1.3261552872909574,0.11429953751367829,0.7597596466153504,0.03513383686397926
twolocal,entangled,twolocal,overlap,4,2,4,4,35,460,90.37750220298767,0.27743678996514665,1.3298139254453192,0.11805768939773259,0.7607343928622969,0.036867059786943275
twolocal,entangled,twolocal,overlap,4,2,4,4,36,480,97.4799382686615,0.279040408050596,1.3264574919613745,0.12152685851860424,0.7625896720629028,0.03536728960512906
twolocal,entangled,twolocal,overlap,4,2,4,4,37,500,105.81914019584656,0.2761352118032706,1.3326023245470395,0.12238811240831815,0.7634881796313836,0.033312378192743214
twolocal,entangled,twolocal,overlap,4,2,4,4,38,519,110.82494020462036,0.27266371672677253,1.3398800882301685,0.12039961394308907,0.7642689480311633,0.02851766435391716
twolocal,entangled,twolocal,overlap,4,2,4,4,39,540,119.07128620147705,0.2732011886129636,1.3383431616101689,0.11623220023238373,0.7652147057506266,0.024495593012856802
twolocal,entangled,twolocal,overlap,4,2,4,4,40,560,125.11374425888062,0.27175259638432475,1.3418072280901434,0.11390773345588015,0.7656194166639411,0.026257046082550348
twolocal,entangled,twolocal,overlap,4,2,4,4,41,581,133.60947442054749,0.2711404578424277,1.3432289367423678,0.10401487966016895,0.766599497731276,0.02685586658074983
twolocal,entangled,twolocal,overlap,4,2,4,4,42,602,140.83403158187866,0.27286027736430696,1.33968580385656,0.10506739689799904,0.7671935684511088,0.02255411645040323
twolocal,entangled,twolocal,overlap,4,2,4,4,43,622,150.33087539672852,0.27200346983349916,1.3415578030198954,0.10104265039013482,0.7675687126300315,0.022781194976646508
twolocal,entangled,twolocal,overlap,4,2,4,4,44,643,158.7561595439911,0.2714112924518034,1.3427920621410534,0.10260081096260758,0.7681875439395472,0.023441861598125904
twolocal,entangled,twolocal,overlap,4,2,4,4,45,663,167.2076735496521,0.27067946206969073,1.3443889153278432,0.10329284024105731,0.7686875278745962,0.023354158050530004
twolocal,entangled,twolocal,overlap,4,2,4,4,46,684,177.38863849639893,0.27048375623646553,1.344434926263735,0.10036918739870711,0.7690962288964613,0.02026118681710938
twolocal,entangled,twolocal,overlap,4,2,4,4,47,705,186.07487034797668,0.27035657042158756,1.344760696014941,0.102937447038319,0.7693881038097511,0.022598615810565905
twolocal,entangled,twolocal,overlap,4,2,4,4,48,727,196.19416451454163,0.26798136323664046,1.3496934174748565,0.10222618318118029,0.7697666103624008,0.020701971912415768
twolocal,entangled,twolocal,overlap,4,2,4,4,49,749,206.3522515296936,0.26736440443359255,1.3511093208188112,0.10102679074527746,0.7702180934016678,0.0199464485971616
twolocal,entangled,twolocal,overlap,4,2,4,4,50,771,215.5622205734253,0.26749908559262425,1.3509506222431698,0.10029533404761687,0.7706250359794552,0.018925318077533143
twolocal,entangled,twolocal,overlap,4,2,4,4,51,796,227.17487168312073,0.2690271416106146,1.347926780208463,0.10161794991045997,0.771145978890991,0.024942845292253126
twolocal,entangled,twolocal,overlap,4,2,4,4,52,823,239.071391582489,0.2703662298081486,1.3453791296577302,0.10141130297617637,0.7719980714710878,0.024839940812862414
twolocal,entangled,twolocal,overlap,4,2,4,4,53,849,251.64048266410828,0.2691904570202071,1.3477898803823563,0.10336186658822871,0.7725595499200503,0.02081043009751684
twolocal,entangled,twolocal,overlap,4,2,4,4,54,878,262.7831726074219,0.2692783735009457,1.3475466548077764,0.10414118844745054,0.7733379215894981,0.018180442615877868
twolocal,entangled,twolocal,overlap,4,2,4,4,55,904,275.8946225643158,0.2679422553438251,1.350201735952652,0.10384943016166172,0.7735674636262198,0.01832710614065322
twolocal,entangled,twolocal,overlap,4,2,4,4,56,932,289.4195885658264,0.2677684769948911,1.3505415674519576,0.10181395312855276,0.773883781351852,0.01517282605934714
twolocal,entangled,twolocal,overlap,4,2,4,4,57,959,301.05886054039,0.2673443359968293,1.3513612346693413,0.10137319646115261,0.7741237244459018,0.016489340087447533
twolocal,entangled,twolocal,overlap,4,2,4,4,58,988,315.6413776874542,0.2678383721614318,1.3504396741353477,0.1009772751757167,0.7743818158086875,0.01257016533052564
twolocal,entangled,twolocal,overlap,4,2,4,4,59,1014,327.21432161331177,0.26769264876910964,1.35077333204145,0.10083122652452009,0.7745374774115907,0.012629934293346717
twolocal,entangled,twolocal,overlap,4,2,4,4,60,1042,342.5328586101532,0.26872770362676374,1.3487795416040602,0.09903719637618627,0.7747156460272202,0.013161774067423082
twolocal,entangled,twolocal,overlap,4,2,4,4,61,1068,356.02691555023193,0.2690629785735548,1.3480658571110613,0.10217979268709348,0.7748292062035925,0.012548314150109433
twolocal,entangled,twolocal,overlap,4,2,4,4,62,1100,370.9388175010681,0.26935973850426664,1.3472821030688913,0.10371830753492603,0.7750645559482608,0.010695058201994482
twolocal,entangled,twolocal,overlap,4,2,4,4,63,1132,387.17973351478577,0.26974384552403713,1.3464425186998654,0.1055204950827248,0.7752315287283353,0.011330196876307305
twolocal,entangled,twolocal,overlap,4,2,4,4,64,1163,404.8855745792389,0.2693894753241293,1.3471469499486437,0.1098947736693012,0.7753720424637764,0.011327785249492989
twolocal,entangled,twolocal,overlap,4,2,4,4,65,1196,423.6674494743347,0.2692883131504814,1.347273023062612,0.10797221163568355,0.775533069899481,0.011618595549221615
twolocal,entangled,twolocal,overlap,4,2,4,4,66,1230,439.97356939315796,0.2701691079902964,1.3453574034527949,0.10756762362947847,0.7757155795596095,0.011954012000043352
twolocal,entangled,twolocal,overlap,4,2,4,4,67,1264,458.430650472641,0.26985648775500637,1.3460219436118677,0.10495815488491722,0.7758620550740922,0.010957624296291813
twolocal,entangled,twolocal,overlap,4,2,4,4,68,1300,480.21533942222595,0.26898951002082805,1.3477901602890299,0.09820262162885475,0.7761295027549225,0.010420492467401643
twolocal,entangled,twolocal,overlap,4,2,4,4,69,1336,502.3527054786682,0.26864602466189796,1.348527574720086,0.09659962664523784,0.7762287304156751,0.011105534209578511
twolocal,entangled,twolocal,overlap,4,2,4,4,70,1371,530.7014696598053,0.26776479944918763,1.3504472716570497,0.09271321827524923,0.7764355059431265,0.010881730207834395
twolocal,entangled,twolocal,overlap,4,2,4,4,71,1413,560.9479596614838,0.2670367808623961,1.3518463608009468,0.09349829039593803,0.776735417401889,0.010842315079666986
twolocal,entangled,twolocal,overlap,4,2,4,4,72,1454,590.763528585434,0.26681314797962874,1.352150683601378,0.09285392558164046,0.7769459666745023,0.010741813127878863
twolocal,entangled,twolocal,overlap,4,2,4,4,73,1495,621.8610846996307,0.26738907672255896,1.351030414222405,0.08861727861268745,0.7771450751243342,0.00808963556185933
twolocal,entangled,twolocal,overlap,4,2,4,4,74,1538,654.0880496501923,0.2673749717819609,1.3510134424080058,0.08658053606926303,0.7772327267733191,0.009241041796498997
twolocal,entangled,twolocal,overlap,4,2,4,4,75,1583,688.5184726715088,0.2672860021046601,1.3512772690817596,0.08167335867791749,0.7773368516860802,0.010114706119428371
twolocal,entangled,twolocal,overlap,4,2,4,4,76,1633,723.2935876846313,0.2667611697158482,1.3523650590123193,0.07830770961609275,0.7774691108180369,0.009954032026660715
twolocal,entangled,twolocal,overlap,4,2,4,4,77,1681,754.2174868583679,0.26684149494725373,1.3522548252754512,0.07519292806447822,0.7776184025010466,0.008931500595755922
twolocal,entangled,twolocal,overlap,4,2,4,4,78,1728,783.9252598285675,0.26634843586438733,1.3530764210272102,0.07667203087902937,0.7777141764413824,0.0077705044239282095
twolocal,entangled,twolocal,overlap,4,2,4,4,79,1778,817.6904137134552,0.2661683679267501,1.3534787115402416,0.07503408834593775,0.7778321460250625,0.006217369796693392
twolocal,entangled,twolocal,overlap,4,2,4,4,80,1823,850.2414917945862,0.2666140048836753,1.352615504872353,0.07682766945097391,0.7779431143894673,0.006943823950161921
twolocal,entangled,twolocal,overlap,4,2,4,4,81,1869,887.494375705719,0.2667733532836104,1.3523686267850095,0.07859507974776772,0.7780195036646904,0.007423692197234511
twolocal,entangled,twolocal,overlap,4,2,4,4,82,1917,924.7725245952606,0.26693942224634054,1.3519830031918034,0.0780068648276496,0.7781315097153583,0.00496196754744776
twolocal,entangled,twolocal,overlap,4,2,4,4,83,1961,955.6420845985413,0.26710879237374496,1.35168105116846,0.08094478096124064,0.7781750037713743,0.005512575021039358
twolocal,entangled,twolocal,overlap,4,2,4,4,84,2010,989.5171046257019,0.26696192660744905,1.3518323872993145,0.08073449925820697,0.7782452208574026,0.003996270536334289
twolocal,entangled,twolocal,overlap,4,2,4,4,85,2058,1031.5550467967987,0.26692435753048055,1.3519645972213599,0.08158981602137785,0.7782774088178912,0.0033861190735025933
twolocal,entangled,twolocal,overlap,4,2,4,4,86,2110,1074.542103767395,0.2667113031120719,1.3523983221466138,0.08032389553353772,0.7783035665617957,0.002928947607210248
