enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,1,2,2,0,0,0.0,0.5609725330579866,0.6308707085656937,0.34525511943755816,0.47458109777588786
twolocal,entangled,twolocal,overlap,3,1,2,2,1,4,0.002259969711303711,0.5609725330579867,0.6308707085657059,0.19588514437281956,0.6175389540082308
twolocal,entangled,twolocal,overlap,3,1,2,2,2,9,0.005632877349853516,0.5609725330579866,0.630870708565695,0.18648078582081573,0.6443690122830262
twolocal,entangled,twolocal,overlap,3,1,2,2,3,15,0.012239933013916016,0.5609725330579866,0.6308707085656915,0.2547478428267741,0.6767053818683517
twolocal,entangled,twolocal,overlap,3,1,2,2,4,22,0.047590017318725586,0.5609725330579864,0.6308707085656946,0.22631664884352634,0.692885771990691
twolocal,entangled,twolocal,overlap,3,1,2,2,5,29,0.08458495140075684,0.629179145333609,0.5577356491038601,0.19217026863292264,0.7101540452168629
twolocal,entangled,twolocal,overlap,3,1,2,2,6,39,0.10255193710327148,0.6926554492666184,0.48569025626544876,0.14020910794933106,0.7279512676046973
twolocal,entangled,twolocal,overlap,3,1,2,2,7,49,0.12185883522033691,0.6213405436832038,0.5663492057241062,0.2237849889831744,0.7526081675340481
twolocal,entangled,twolocal,overlap,3,1,2,2,8,58,0.14691472053527832,0.592781217530725,0.5972595517480255,0.191662717705932,0.7702195737209321
twolocal,entangled,twolocal,overlap,3,1,2,2,9,68,0.18826675415039062,0.582977416654797,0.6077072044316443,0.18846875059433074,0.7836483932874928
twolocal,entangled,twolocal,overlap,3,1,2,2,10,78,0.2248988151550293,0.5795168474634184,0.6113759239154765,0.16257820204123422,0.7888631873367538
twolocal,entangled,twolocal,overlap,3,1,2,2,11,89,0.30835795402526855,0.5764854521525665,0.6145815845944597,0.15629751312044615,0.7968038008388192
twolocal,entangled,twolocal,overlap,3,1,2,2,12,100,0.3727738857269287,0.5780795650335409,0.6128967664550966,0.15855340194308637,0.7993868865859551
twolocal,entangled,twolocal,overlap,3,1,2,2,13,111,0.4412548542022705,0.5466350682700498,0.645758687698096,0.15385669897325366,0.80117560577737
twolocal,entangled,twolocal,overlap,3,1,2,2,14,123,0.516226053237915,0.5398641596954992,0.6527356510037172,0.181012371700682,0.8066459576022049
twolocal,entangled,twolocal,overlap,3,1,2,2,15,137,0.6357102394104004,0.5288915268273319,0.6639707760743774,0.15974995903417746,0.8092672619732808
twolocal,entangled,twolocal,overlap,3,1,2,2,16,152,0.7379913330078125,0.530279522353322,0.6625543889621127,0.15027560746055824,0.81277462244299
twolocal,entangled,twolocal,overlap,3,1,2,2,17,168,0.8695871829986572,0.5311589638880159,0.6616562423310424,0.1406668588659939,0.8138440026844654
twolocal,entangled,twolocal,overlap,3,1,2,2,18,186,1.283607006072998,0.533919982764117,0.6588328738404359,0.11801451463910767,0.8160979166405176
twolocal,entangled,twolocal,overlap,3,1,2,2,19,206,1.4548790454864502,0.532171139350807,0.6606218491876878,0.11000634743092227,0.816968980961747
twolocal,entangled,twolocal,overlap,3,1,2,2,20,227,1.669903039932251,0.5392379209020105,0.6533792329662769,0.11376800790012045,0.817682408533537
twolocal,entangled,twolocal,overlap,3,1,2,2,21,250,1.888120174407959,0.5402160196118526,0.6523739199306084,0.11884197790923591,0.8181726677176981
twolocal,entangled,twolocal,overlap,3,1,2,2,22,274,2.523522138595581,0.5400327730781,0.6525623186851084,0.11799591804802013,0.8182488614931295
twolocal,entangled,twolocal,overlap,3,1,2,2,23,298,2.8023340702056885,0.539918122311081,0.6526801804297739,0.11808538724606385,0.8182839012839153
twolocal,entangled,twolocal,overlap,3,1,2,2,24,324,3.0768330097198486,0.539686419686247,0.6529183427071825,0.1170752584888473,0.8182947350599892
twolocal,entangled,twolocal,overlap,3,1,2,2,25,347,3.3172988891601562,0.5393836146091162,0.6532295301451029,0.11779020809520163,0.8182965082768242
