enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,0,0,0.0,0.2579906978612686,1.3707533926096143,0.07396739558620695,0.9129846109027802
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,1,4,0.021725893020629883,0.2992327398466537,1.2845572776275227,0.09473408572148513,0.9294705387794762
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,2,10,0.02454376220703125,0.3620418289767398,1.1564919079781726,0.07218993441381502,0.9517840502691619
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,3,17,0.02932572364807129,0.40924148390312926,1.0473144348231909,0.09232045629548409,0.9684462628498971
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,4,25,0.03642868995666504,0.3907420379661766,1.0820629485018567,0.07922559885285925,0.9851091524309707
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,5,32,0.043753623962402344,0.3817189454855554,1.1019880439918308,0.07755744411113438,0.990688827498517
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,6,41,0.05562162399291992,0.3886766569511382,1.0940338713816835,0.05063484826891493,0.9936810902900453
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,7,50,0.09339356422424316,0.3846175888894445,1.1024206065580324,0.04725691411984957,0.9955440655986666
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,8,60,0.1112823486328125,0.4029782301702993,1.0811401703158554,0.04174711574620654,0.9971016382773765
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,9,71,0.13337445259094238,0.41025541520435815,1.0743968561626913,0.02081523191017365,0.9983496136267863
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,10,84,0.16266655921936035,0.4262894345122458,1.0358597160160017,0.010475445862087457,0.9997569572504466
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,11,97,0.21799349784851074,0.425384112222254,1.038734184734134,0.0064442830641267684,0.9999283406043303
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,12,111,0.25515270233154297,0.4288155696951607,1.031628030681056,0.0026188795641671064,0.9999784580826814
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,13,127,0.32819080352783203,0.42701363865943937,1.0342953133147084,0.0005895184067846032,0.9999976361620884
twolocal,zipf_0.1,twolocal,overlap,2,2,1,1,14,143,0.42775583267211914,0.4267715434004152,1.0349241235349844,0.0003142032114046567,0.9999998673681172
