enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,0,0,0.0,0.2500763357090721,1.3861421101021059,0.13634697878927565,0.6490507973685785
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,1,6,0.004595041275024414,0.27907483238497144,1.3259420000073656,0.13634697878927562,0.680878407903344
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,2,13,0.024158000946044922,0.31910913126996177,1.2213216526718087,0.11980428981011056,0.7785001783986398
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,3,21,0.03475618362426758,0.2976877227375948,1.279701976388787,0.11273843786004406,0.7976683302182015
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,4,29,0.060281991958618164,0.29651187697102654,1.2815774303242335,0.118073800097247,0.8088533544218147
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,5,37,0.08856582641601562,0.295103655276782,1.2869374026692046,0.13591894745969907,0.8147814750274663
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,6,47,0.12683486938476562,0.2955316911855838,1.2855141877508898,0.14097355523838873,0.8245230464670531
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,7,58,0.1717548370361328,0.29258629580361706,1.30091710528645,0.15574629051940359,0.8300393061449679
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,8,70,0.23727083206176758,0.2974017352330284,1.2923671668841394,0.16287800556168108,0.8391651746640437
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,9,83,0.3079228401184082,0.2952066501100686,1.2941111485529124,0.14162276033458088,0.8456724851325889
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,10,97,0.3924856185913086,0.3062365585014433,1.269682561027447,0.14258802920302252,0.8477296307649032
twolocal,zipf_0.01,twolocal,renyi,3,2,1,1,11,111,0.49122071266174316,0.3082164559022951,1.2653067595270238,0.13264715721709977,0.8512178977828202
