enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,renyi,2,1,13,13,0,0,0.0,0.8604655199349183,0.2675428855215156,0.361910385682952,0.6929084622067208,1.8279288478822115
twolocal,entangled,twolocal,renyi,2,1,13,13,1,5,0.0007700920104980469,0.9815443608205883,0.05282766889927877,0.36191038568295214,0.702429455686227,1.6268568572111741
twolocal,entangled,twolocal,renyi,2,1,13,13,2,12,0.001953125,0.9976207315525635,0.009209603848241987,0.20990687031776403,0.6942650577658264,1.0833824047345588
twolocal,entangled,twolocal,renyi,2,1,13,13,3,21,0.004045248031616211,0.9324522666397402,0.15171043711504395,0.2636999940829756,0.7666270951003251,0.8015403921165837
twolocal,entangled,twolocal,renyi,2,1,13,13,4,31,0.006743192672729492,0.8791292601490578,0.2394674995312983,0.2515105694889768,0.7997879522874624,0.6264470241194814
twolocal,entangled,twolocal,renyi,2,1,13,13,5,42,0.011173009872436523,0.886980082084847,0.22731124655277846,0.24503341231418663,0.8197905594921072,0.6080588384301945
twolocal,entangled,twolocal,renyi,2,1,13,13,6,54,0.027376174926757812,0.9143067555219695,0.18308998249037756,0.15929022332556794,0.819688920636473,0.41847986598108067
twolocal,entangled,twolocal,renyi,2,1,13,13,7,69,0.03501701354980469,0.7838278840666202,NaN,0.09665223871879802,0.8358564519331433,0.19677222734531222
twolocal,entangled,twolocal,renyi,2,1,13,13,8,97,0.05232381820678711,0.6498837002131544,0.534699059014953,0.149060836917097,0.8764900973589178,0.22111821742237672
twolocal,entangled,twolocal,renyi,2,1,13,13,9,122,0.07190275192260742,0.6422806465163965,0.5432076228217014,0.14432905179264394,0.8893159826023017,0.22054227992175063
twolocal,entangled,twolocal,renyi,2,1,13,13,10,154,0.09482288360595703,0.5857667167349118,0.6047429182913029,0.07641816253454271,0.9011479246173787,0.16043553364918672
twolocal,entangled,twolocal,renyi,2,1,13,13,11,174,0.10939908027648926,0.5928600193546323,0.5971752461947206,0.10387537393359642,0.9035060405549312,0.0798510146247756
twolocal,entangled,twolocal,renyi,2,1,13,13,12,192,0.1348111629486084,0.5840973476980761,NaN,0.11927323438603603,0.9042058992419508,6.944976062097365e-7
