enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,0,0,0.0,0.13080695874471945,2.057536067718764,0.13846236374397342,0.8934114444118078
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,1,4,0.028223037719726562,0.13556052563031776,2.036168560945557,0.13317359763483777,0.9011794859911978
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,2,9,0.056611061096191406,0.13859563043850848,2.0237878333327415,0.16075577107232242,0.9067943200033445
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,3,15,0.10146307945251465,0.14653029564282907,1.9899679183863763,0.1607111598899651,0.9137665867327017
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,4,21,0.1687479019165039,0.15293565160415604,1.9637778280894622,0.15289676883314768,0.9186240737168057
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,5,28,0.2673978805541992,0.1569897555533188,1.9500701903431015,0.14414778365178524,0.9224463889261518
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,6,37,0.4329347610473633,0.1676764121135631,1.9061414566907668,0.11173783689201555,0.9272693356912567
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,7,53,0.8141727447509766,0.20847336755924314,1.7502447420950842,0.10015030713505002,0.9432954534864737
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,8,62,1.0303218364715576,0.21159329745444738,1.7356050158271972,0.08064281353527175,0.9596037529835465
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,9,72,1.3038537502288818,0.2091810054874805,1.746894798906648,0.08260714501881555,0.9649225913234678
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,10,82,1.6243197917938232,0.20592789235632106,1.7542022249786207,0.08964072734772348,0.9693219797266159
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,11,93,1.9878478050231934,0.2006708291677865,1.7675856401240504,0.08055953139650689,0.9739558562894509
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,12,104,2.3689918518066406,0.20475549042362262,1.7505239686502292,0.08203185115846114,0.9770698903393223
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,13,115,2.788339853286743,0.19857222690723905,1.7755769708219484,0.08029980567257489,0.9789359083471663
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,14,127,3.281702995300293,0.20383398886018428,1.7685319036411902,0.054169674053598335,0.9825798979756293
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,15,140,3.847781181335449,0.20643082974720459,1.7541124664060674,0.05793200866214186,0.9842900495069384
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,16,153,4.445653200149536,0.20743165420037873,1.7516411867669701,0.055403060819157836,0.9853685152159931
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,17,165,4.986387252807617,0.2093723928125464,1.74351474108856,0.049324258820693814,0.9866280390024943
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,18,179,5.69560432434082,0.20893016216580604,1.7417366585712235,0.05532928352110585,0.9875465861352645
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,19,193,6.439822196960449,0.20833389195469793,1.741492305264278,0.05714960105560496,0.9884250997722218
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,20,208,7.303167104721069,0.20960424890045248,1.7393908961020346,0.052486282604184246,0.9899155490234387
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,21,224,8.273003101348877,0.20842315668693656,1.7449820133146887,0.04469723703454721,0.991048966914122
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,22,240,9.318204164505005,0.20693522831760947,1.752551797356006,0.049932932690115304,0.9921904430484134
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,23,258,10.54921007156372,0.21445498546164218,1.7337561561082089,0.04644490230903042,0.994420616766585
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,24,275,11.722279071807861,0.21654756322923868,1.7272491882235752,0.0321077635139918,0.9954970436080552
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,25,294,13.205453157424927,0.22102692429334925,1.7112431721775025,0.027881245343457185,0.9959588983625415
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,26,313,14.681013345718384,0.21881409025810386,1.7178787201152366,0.02441650993618185,0.9965690168940678
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,27,332,16.158916473388672,0.22005462699662004,1.714814051679701,0.02353075235132824,0.9968560322478169
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,28,352,17.939019680023193,0.219867946030977,1.7173276359797514,0.02648994613473776,0.9971563172303901
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,29,371,19.463818788528442,0.22089939243036746,1.712600949875442,0.02408773320612246,0.9973136649529983
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,30,391,21.337507724761963,0.22148935179484242,1.7107631387796443,0.02359458818883839,0.9976707341426774
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,31,411,24.372909784317017,0.2244500311936396,1.6985376542403756,0.023026264831795158,0.9979251744863621
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,32,432,26.347076654434204,0.22704132790863418,1.688991387973295,0.022265037649148577,0.9981979175746792
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,33,454,28.470601558685303,0.2266949066037565,1.6893714545813692,0.017888429001338798,0.9984478138698614
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,34,478,30.81154751777649,0.2278327681857205,1.6863277014022655,0.012346431553920283,0.9987391517841078
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,35,501,33.07406759262085,0.22710189864677907,1.6866687089564105,0.012334010533864966,0.998907696172348
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,36,525,35.60023856163025,0.22584165536660514,1.690816896260034,0.011568249063102738,0.9991124641937945
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,37,551,38.32641363143921,0.2254076046216079,1.693225771002635,0.010786697643483383,0.9993733624420944
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,38,576,41.13789772987366,0.22463658854220084,1.6952414975016532,0.009567303704263182,0.999492197787004
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,39,601,43.936540603637695,0.22398686784346725,1.6992363373216444,0.009670217777791944,0.9995914021593382
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,40,625,46.621185541152954,0.22440799567128197,1.6978400665363635,0.009976711960672811,0.9996442363615228
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,41,650,49.544312477111816,0.22445254710887477,1.697484886424105,0.009071876422872816,0.9997064043420593
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,42,676,52.94843769073486,0.22388784399641298,1.6991597993358167,0.010084806728341077,0.9997512581439348
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,43,704,56.384392738342285,0.2247056406695993,1.6971577671737434,0.009672250317482457,0.999802681631714
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,44,731,59.86179566383362,0.2247402496179044,1.6979520776857515,0.01010350923633984,0.9998256532931444
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,45,760,63.998252868652344,0.22383916982822982,1.701154464917226,0.00533580202023444,0.999886202946422
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,46,789,67.78412389755249,0.2235322318528373,1.7027447328363257,0.004507747781147896,0.9999041011454026
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,47,819,71.85126399993896,0.22348770932867548,1.7025682780187903,0.0033043006949117215,0.9999315964352201
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,48,851,76.45419907569885,0.2231356013348417,1.703163393421213,0.0023403402164898987,0.9999490970353352
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,49,887,81.62311601638794,0.2230485256912142,1.7032684929474649,0.002133438397224373,0.9999671535488337
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,50,921,86.80162501335144,0.2229630328256842,1.7032991354256466,0.002126028286361159,0.9999719756099592
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,51,958,92.67777299880981,0.22310440288929614,1.7030563561178569,0.001756943635096507,0.9999857678772547
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,52,995,98.52022790908813,0.22314950126866837,1.70294521590585,0.0010952693250938783,0.9999933881578292
twolocal,zipf_0.1,twolocal,overlap,3,3,1,1,53,1032,104.21132588386536,0.2232089580506225,1.7029537434616615,0.0010066023537437796,0.9999959974931056
