enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,0,0,0.0,1.0,-9.12546676011899e-16,0.38846404903360304,0.33661379777817746
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,1,4,0.003721952438354492,1.0,-1.6098180031897342e-15,0.35552201434871433,0.44461734527525193
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,2,9,0.0106048583984375,1.0,-3.6932477111622306e-15,0.18206402749280443,0.5263827585030058
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,3,14,0.020270824432373047,1.0,-8.221383574574381e-16,0.2224153316369955,0.5401674481788802
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,4,22,0.054463863372802734,1.0,1.720562805268768e-15,0.25734315711451794,0.5506906243655285
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,5,32,0.09958100318908691,1.0,4.95771731388132e-16,0.3370351275129545,0.5597550419751522
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,6,43,0.169389009475708,0.9999999999999996,5.251851646980162e-15,0.3441111377374755,0.5739836892533013
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,7,53,0.2275848388671875,1.0,2.0003590140934338e-15,0.32685066227572745,0.576750027081228
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,8,65,0.3141028881072998,1.0,3.985503960953807e-15,0.31116004464432445,0.5790334320421493
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,9,78,0.42650890350341797,1.0,1.2120894608340023e-15,0.3220611535081174,0.5805712941644395
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,10,91,0.5465779304504395,1.0,2.5593743468224206e-15,0.33528450470604604,0.5809769179463804
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,11,109,0.7111620903015137,1.0,1.1154136300283491e-15,0.33558510017807575,0.5823655908428231
twolocal,zipf_1.0,twolocal,overlap,3,2,1,1,12,125,0.9359991550445557,1.0,8.666338754094907e-17,0.3327614567213629,0.582451367434379
