enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,0,0,0.0,0.25007633570907195,1.386142110102107,0.11724874199423536,0.9061255855474895
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,1,6,0.0026769638061523438,0.294774827752769,1.2938110220757348,0.13567339193534717,0.925717786328167
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,2,12,0.005488872528076172,0.35344890053993067,1.1754678844093336,0.10282105619275092,0.9490586804608105
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,3,18,0.011432886123657227,0.4032447643278637,1.0648835351624732,0.1086232653815961,0.9689926161250066
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,4,25,0.018866777420043945,0.3932297523052349,1.0842014306671748,0.11441308668852594,0.9790405310324686
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,5,32,0.026297807693481445,0.38167303872208247,1.1039492781351299,0.11100869647450178,0.9838942688343731
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,6,41,0.03821897506713867,0.38595321127704973,1.1027978681199921,0.08184076952051998,0.9879961265739703
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,7,50,0.07863593101501465,0.38180436364074866,1.110902552391312,0.07593351721326277,0.9907317240768316
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,8,60,0.1005408763885498,0.40433343785987075,1.084434693214519,0.07232029610532377,0.9929801064699023
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,9,71,0.15017485618591309,0.3989447440381093,1.0868823191996282,0.07091796444856988,0.9944483795735599
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,10,82,0.20260190963745117,0.38822622470602314,1.1104308712739586,0.023643946739467486,0.996151711611632
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,11,95,0.2411959171295166,0.39876413245956954,1.0928038140029634,0.008656493005004248,0.9980483147392739
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,12,110,0.31534695625305176,0.4233690886990461,1.0395714419287048,0.0029767316131865534,0.9997807413319071
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,13,126,0.3951098918914795,0.42476796274370665,1.0380945451919383,0.0031780983972257287,0.9999552815010023
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,14,142,0.5031588077545166,0.4267927703630939,1.0349754650148606,0.0004740287754081002,0.9999990847008702
twolocal,zipf_0.01,twolocal,overlap,2,2,1,1,15,157,0.5910518169403076,0.42666056686629683,1.0351627556223193,1.6147514178554978e-7,0.9999999999998765
