enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,1,16,16,0,0,0.0,0.5233295590686567,0.6696327255304716,0.5360127213333419,0.4492287066587384
twolocal,entangled,twolocal,renyi,3,1,16,16,1,5,0.0023610591888427734,0.5554965049918621,0.6365755630543404,0.5360127213333419,0.44964211499387036
twolocal,entangled,twolocal,renyi,3,1,16,16,2,11,0.00716400146484375,0.5804558911250646,0.6103813722366638,0.480896975532373,0.48762743124354696
twolocal,entangled,twolocal,renyi,3,1,16,16,3,18,0.014087915420532227,0.5724140564384425,0.61887528985255,0.3690709438826469,0.516269003120002
twolocal,entangled,twolocal,renyi,3,1,16,16,4,31,0.028718948364257812,0.5834288660295763,0.6072278717464087,0.17806764485296336,0.5406264141395121
twolocal,entangled,twolocal,renyi,3,1,16,16,5,41,0.04074382781982422,0.5863443009207758,0.6041282897499768,0.18596425317739496,0.5574938285687517
twolocal,entangled,twolocal,renyi,3,1,16,16,6,51,0.07817387580871582,0.6094707955093059,0.5792843158634813,0.23070807535384624,0.555463766219218
twolocal,entangled,twolocal,renyi,3,1,16,16,7,64,0.09401273727416992,0.6150787830119044,0.5731889824810094,0.2761624625066445,0.5639594039920919
twolocal,entangled,twolocal,renyi,3,1,16,16,8,75,0.130401611328125,0.6053228750077518,0.5837745647482393,0.28509565176584745,0.5663982490428869
twolocal,entangled,twolocal,renyi,3,1,16,16,9,91,0.15344452857971191,0.6574003517470081,0.5262293404441168,0.30378938901423647,0.5859600785021731
twolocal,entangled,twolocal,renyi,3,1,16,16,10,117,0.25556445121765137,0.550910017513589,0.6413359830335985,0.18803366134830257,0.6809921294153088
twolocal,entangled,twolocal,renyi,3,1,16,16,11,134,0.32030344009399414,0.5484626908651346,0.6438695821195125,0.17548091303649987,0.684023172758079
twolocal,entangled,twolocal,renyi,3,1,16,16,12,166,0.45237040519714355,0.5198575865931931,0.6731560190790264,0.17932898211280635,0.7092463261788652
twolocal,entangled,twolocal,renyi,3,1,16,16,13,185,0.5218503475189209,0.5189893954177072,0.6740357220375315,0.10442339650643825,0.7294025122375101
twolocal,entangled,twolocal,renyi,3,1,16,16,14,203,0.5862665176391602,0.518241582287833,0.6747930287958204,0.11627133429652847,0.7320458047748102
twolocal,entangled,twolocal,renyi,3,1,16,16,15,221,0.6788556575775146,0.5123416173869342,0.6807542833156802,0.10427997144480027,0.7333460671435266
twolocal,entangled,twolocal,renyi,3,1,16,16,16,240,0.7506475448608398,0.5090650614258875,0.6840545267565682,0.12598894510158481,0.7344108072893941
twolocal,entangled,twolocal,renyi,3,1,16,16,17,260,0.901902437210083,0.5111556836569042,0.681949639105205,0.1400738666154289,0.7357006780617383
twolocal,entangled,twolocal,renyi,3,1,16,16,18,281,0.9878523349761963,0.5039722623625189,0.6891696417890993,0.1455141563149731,0.7382965402462325
twolocal,entangled,twolocal,renyi,3,1,16,16,19,306,1.1204674243927002,0.5064880850236508,0.6866449904454442,0.12505144788018457,0.741223528813314
twolocal,entangled,twolocal,renyi,3,1,16,16,20,335,1.3221442699432373,0.5050139397856551,0.6881248271156195,0.1186297361688942,0.7427904703302897
twolocal,entangled,twolocal,renyi,3,1,16,16,21,363,1.5512323379516602,0.50622888765556,0.6869052950104754,0.12179922940514855,0.7428125393975461
twolocal,entangled,twolocal,renyi,3,1,16,16,22,391,1.7808692455291748,0.5058375215880778,0.6872982467053687,0.11848159564764758,0.7430846341786909
twolocal,entangled,twolocal,renyi,3,1,16,16,23,419,1.9697654247283936,0.5051840087946657,0.6879541764245911,0.1214531059064436,0.7437120665415125
twolocal,entangled,twolocal,renyi,3,1,16,16,24,449,2.1944143772125244,0.5051004840794632,0.6880379892562617,0.11401097175960394,0.7446228923275432
twolocal,entangled,twolocal,renyi,3,1,16,16,25,480,2.4305663108825684,0.5051339952770324,0.6880043630282683,0.11221717276790569,0.7448801808734822
twolocal,entangled,twolocal,renyi,3,1,16,16,26,512,2.665088176727295,0.5044503813765907,0.688690173600845,0.1138038857163912,0.7449990723843987
twolocal,entangled,twolocal,renyi,3,1,16,16,27,544,2.9142260551452637,0.5044029273873065,0.688737768380378,0.11636076357827334,0.7450164552404226
