enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,0,18,18,0,0,0.0,1.0,-4.2614714844566097e-16,0.6280723111025541,0.2755012875981545
twolocal,entangled,twolocal,renyi,3,0,18,18,1,4,0.00044798851013183594,0.9999999999999999,1.2215644041042627e-15,0.6535109411696174,0.35003432169864773
twolocal,entangled,twolocal,renyi,3,0,18,18,2,10,0.0013859272003173828,1.0,-1.941564579307158e-15,0.5619494604299149,0.3794027871385479
twolocal,entangled,twolocal,renyi,3,0,18,18,3,17,0.0026149749755859375,0.9999999999999999,1.7790631965526317e-15,0.556193225676866,0.3930037836911393
twolocal,entangled,twolocal,renyi,3,0,18,18,4,28,0.005143880844116211,1.0,9.476063979131224e-16,0.3425383538017778,0.46218838654956496
twolocal,entangled,twolocal,renyi,3,0,18,18,5,38,0.00830698013305664,1.0,-1.1734945445698454e-15,0.33637109441165813,0.46625331567972694
twolocal,entangled,twolocal,renyi,3,0,18,18,6,51,0.01277017593383789,1.0,8.176906778985305e-16,0.17911966854094752,0.5188110193523257
twolocal,entangled,twolocal,renyi,3,0,18,18,7,62,0.016582250595092773,0.9999999999999996,7.054337758434797e-16,0.16667670120575195,0.519590166568406
twolocal,entangled,twolocal,renyi,3,0,18,18,8,76,0.02301025390625,1.0,2.6881191759948815e-17,0.12819328562045643,0.5212900499050772
twolocal,entangled,twolocal,renyi,3,0,18,18,9,89,0.0301363468170166,1.0,8.964645930850302e-16,0.13144612099111683,0.5217553157270145
twolocal,entangled,twolocal,renyi,3,0,18,18,10,102,0.038613319396972656,1.0,1.6282282223175794e-16,0.13330170410721198,0.5221129133651112
twolocal,entangled,twolocal,renyi,3,0,18,18,11,117,0.06133532524108887,0.9999999999999993,-1.8613891105223366e-15,0.14440738207720083,0.5233365340933063
twolocal,entangled,twolocal,renyi,3,0,18,18,12,179,0.11900019645690918,0.9999999999999986,1.5574982665922503e-15,0.41036958206191654,0.5665140559070438
twolocal,entangled,twolocal,renyi,3,0,18,18,13,202,0.14007210731506348,1.0,-4.1009252972020707e-16,0.4236513099814103,0.5682169200677412
twolocal,entangled,twolocal,renyi,3,0,18,18,14,239,0.1869831085205078,0.9999999999999996,-2.4399847106545043e-16,0.3935931605447015,0.5711082546876165
twolocal,entangled,twolocal,renyi,3,0,18,18,15,265,0.22401690483093262,0.9999999999999999,7.579084851002686e-16,0.36150106122084996,0.5725819191929732
