enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,2,2,5,5,0,0,0.0,0.9515236171982403,0.11637891697450861,0.7999415788971305,0.4831376942798472
twolocal,entangled,twolocal,overlap,2,2,5,5,1,3,0.0007767677307128906,0.9515236171982404,NaN,0.6089056722070796,0.6219691561354908
twolocal,entangled,twolocal,overlap,2,2,5,5,2,11,0.010440826416015625,0.5637787850098828,0.632729144383753,0.05411733037545306,0.8817278800632556
twolocal,entangled,twolocal,overlap,2,2,5,5,3,17,0.014046907424926758,0.4700456804582644,0.9038252637975507,0.039289307510826266,0.9200168612968642
twolocal,entangled,twolocal,overlap,2,2,5,5,4,23,0.01905989646911621,0.4280879884503927,1.0305877900802214,0.0410297931730772,0.9406031436940991
twolocal,entangled,twolocal,overlap,2,2,5,5,5,30,0.05184483528137207,0.47808423083795837,0.9525124430520082,0.042424432814053434,0.9543898139363652
twolocal,entangled,twolocal,overlap,2,2,5,5,6,37,0.08559179306030273,0.4563958690844575,0.9981680583045605,0.03730673050407578,0.9655867588307285
twolocal,entangled,twolocal,overlap,2,2,5,5,7,45,0.09562277793884277,0.4959610483888387,0.934447879155301,0.0570914149553733,0.9747147199808035
twolocal,entangled,twolocal,overlap,2,2,5,5,8,55,0.11215972900390625,0.5239935432877405,0.893578915704315,0.0354521938657288,0.9956500022865769
twolocal,entangled,twolocal,overlap,2,2,5,5,9,65,0.1298675537109375,0.5168455987941295,0.9125190802285504,0.041548934357814454,0.9972650560802087
twolocal,entangled,twolocal,overlap,2,2,5,5,10,75,0.18892955780029297,0.5200616798295641,0.9041909361927325,0.04149627055883756,0.9978252796643179
twolocal,entangled,twolocal,overlap,2,2,5,5,11,86,0.24042153358459473,0.5181581176350438,0.9060829476844849,0.0020472922873882166,0.9989664179508643
twolocal,entangled,twolocal,overlap,2,2,5,5,12,97,0.27211642265319824,0.5150574496221811,0.9151833623349381,0.002283866935322204,0.9994113370681708
twolocal,entangled,twolocal,overlap,2,2,5,5,13,109,0.3302345275878906,0.5164947107226986,0.917856710013568,0.003281405999344969,0.999848732389119
twolocal,entangled,twolocal,overlap,2,2,5,5,14,122,0.4055047035217285,0.5174773377290073,0.9146484338838539,0.000409586606165524,0.9999678291987667
twolocal,entangled,twolocal,overlap,2,2,5,5,15,137,0.4894275665283203,0.5176034448906813,0.9141231614044003,6.956807843683244e-8,0.99999999999997
