enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,1,4,4,0,0,0.0,0.9999114718440765,0.00048804504522836396,0.7631352422365729,0.3006814832423524
twolocal,entangled,twolocal,renyi,3,1,4,4,1,4,0.0015430450439453125,0.9999114718440765,0.0004880450452290305,0.7631352422365729,0.3858082408532317
twolocal,entangled,twolocal,renyi,3,1,4,4,2,9,0.004293203353881836,0.9999114718440764,0.0004880450452329659,0.5736352883011469,0.3805119144173716
twolocal,entangled,twolocal,renyi,3,1,4,4,3,17,0.008381366729736328,0.9999114718440766,0.0004880450452267287,0.5729009379003578,0.3904563199390374
twolocal,entangled,twolocal,renyi,3,1,4,4,4,24,0.013720273971557617,0.9999114718440768,0.00048804504522435794,0.5571350509163421,0.4001489744679708
twolocal,entangled,twolocal,renyi,3,1,4,4,5,35,0.05369114875793457,0.9999114718440761,0.00048804504522504473,0.42218312889526594,0.4575989783235366
twolocal,entangled,twolocal,renyi,3,1,4,4,6,47,0.07271718978881836,0.999911471844076,0.0004880450452262851,0.4298313637684096,0.5044187860110795
twolocal,entangled,twolocal,renyi,3,1,4,4,7,70,0.12635517120361328,0.9999114718440767,0.0004880450452288701,0.3578272663881599,0.648126528034226
twolocal,entangled,twolocal,renyi,3,1,4,4,8,85,0.17204022407531738,0.9999114718440772,0.00048804504522252076,0.35224810902196624,0.6520919025839719
twolocal,entangled,twolocal,renyi,3,1,4,4,9,101,0.1984391212463379,0.9999114718440764,0.0004880450452271565,0.3633161106033055,0.654544743407751
twolocal,entangled,twolocal,renyi,3,1,4,4,10,118,0.22590303421020508,0.9999114718440774,0.0004880450452288833,0.3641758151947047,0.6556204031132191
twolocal,entangled,twolocal,renyi,3,1,4,4,11,133,0.27729105949401855,0.999911471844077,0.00048804504522818447,0.3688563097753991,0.655927487591
twolocal,entangled,twolocal,renyi,3,1,4,4,12,152,0.345081090927124,0.9999114718440764,0.0004880450452270448,0.363544721709768,0.6562981574937807
twolocal,entangled,twolocal,renyi,3,1,4,4,13,169,0.4025261402130127,0.9999114718440766,0.00048804504523210744,0.36243635046985095,0.6563355278135918
twolocal,entangled,twolocal,renyi,3,1,4,4,14,188,0.4701120853424072,0.9999114718440754,0.0004880450452306916,0.3586580466933973,0.6567021476451097
twolocal,entangled,twolocal,renyi,3,1,4,4,15,218,0.6051959991455078,0.8177889788586724,0.32811395272941307,0.2742719764198249,0.6998263616424385
twolocal,entangled,twolocal,renyi,3,1,4,4,16,265,0.8515260219573975,0.7532684341748751,0.4124134986708245,0.3080817622764473,0.7198131482396783
twolocal,entangled,twolocal,renyi,3,1,4,4,17,298,1.0401251316070557,0.6617305288595352,0.5213234324749154,0.3180181547968719,0.7545182232552913
twolocal,entangled,twolocal,renyi,3,1,4,4,18,335,1.2803211212158203,0.6404402136972643,0.5452585671001182,0.3103875382858391,0.7609867680044031
twolocal,entangled,twolocal,renyi,3,1,4,4,19,366,1.4832079410552979,0.6197740352270139,0.5680637027335554,0.2784550375253633,0.7662783539915273
twolocal,entangled,twolocal,renyi,3,1,4,4,20,398,1.675671100616455,0.6100436436964178,0.5786629847288313,0.2385292296455944,0.7694054788119535
twolocal,entangled,twolocal,renyi,3,1,4,4,21,436,1.920950174331665,0.602747621018913,0.5865546915856966,0.23210319419975547,0.7722013766270012
twolocal,entangled,twolocal,renyi,3,1,4,4,22,467,2.1279971599578857,0.5952217294023366,0.5946461276721128,0.20462785621978638,0.7763187489322932
twolocal,entangled,twolocal,renyi,3,1,4,4,23,558,3.0499022006988525,0.5613544893714885,0.6304719241645931,0.1706973271124031,0.7947024971617995
twolocal,entangled,twolocal,renyi,3,1,4,4,24,619,3.5546772480010986,0.5618571190983582,0.6299469764306936,0.1714025482030622,0.7954173510368208
twolocal,entangled,twolocal,renyi,3,1,4,4,25,675,4.026573181152344,0.5609431808480655,0.630901349261521,0.163276178964007,0.7962206002100052
twolocal,entangled,twolocal,renyi,3,1,4,4,26,743,4.653963088989258,0.5607247947432322,0.6311293008875549,0.16905744673141004,0.7965078762020354
twolocal,entangled,twolocal,renyi,3,1,4,4,27,849,5.619882106781006,0.5620685885682513,0.6297260582615967,0.17632833991118196,0.7966273595908938
twolocal,entangled,twolocal,renyi,3,1,4,4,28,888,5.94819712638855,0.5620333376404082,0.6297628866670506,0.17641455388228094,0.7966280643080835
