enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,2,2,17,17,0,0,0.0,0.7763495408577343,0.3831064756712002,0.3015485400341026,0.4815943553099773
twolocal,entangled,twolocal,overlap,2,2,17,17,1,4,0.0012080669403076172,0.776349540857734,0.3831064756712026,0.2855912897206585,0.7311263372622965
twolocal,entangled,twolocal,overlap,2,2,17,17,2,10,0.004975080490112305,0.7763495408577343,0.3831064756712008,0.2855912897206585,0.8307365119783983
twolocal,entangled,twolocal,overlap,2,2,17,17,3,17,0.011851072311401367,0.7763495408577339,NaN,0.08078962000038722,0.9096559196627522
twolocal,entangled,twolocal,overlap,2,2,17,17,4,24,0.01864910125732422,0.7763495408577341,0.38310647567120526,0.0725144575919268,0.9182562862610364
twolocal,entangled,twolocal,overlap,2,2,17,17,5,33,0.03047323226928711,0.776349540857734,0.38310647567120304,0.04235245438095829,0.9246081256739778
twolocal,entangled,twolocal,overlap,2,2,17,17,6,44,0.04706931114196777,0.6146151756784385,0.6693536810803598,0.10480106556234892,0.9691590550869696
twolocal,entangled,twolocal,overlap,2,2,17,17,7,53,0.06095242500305176,0.5033285928627936,0.8901963415899494,0.10045435588637482,0.9828828289306524
twolocal,entangled,twolocal,overlap,2,2,17,17,8,63,0.07647943496704102,0.5239322216127045,0.8720939919722439,0.038272711354045585,0.9891000231187317
twolocal,entangled,twolocal,overlap,2,2,17,17,9,74,0.1293942928314209,0.5271376879058897,0.8837065881049577,0.030942136061973838,0.9946361342970832
twolocal,entangled,twolocal,overlap,2,2,17,17,10,87,0.19161128997802734,0.5265866130372394,0.8944798233498326,0.029597168258933493,0.997221566083142
twolocal,entangled,twolocal,overlap,2,2,17,17,11,100,0.22766733169555664,0.5422202943748786,0.8771772928549033,0.02473788599512776,0.9986983918447299
twolocal,entangled,twolocal,overlap,2,2,17,17,12,114,0.30166125297546387,0.5381921530188446,0.889523807814719,0.021726449865859407,0.9994952035159734
twolocal,entangled,twolocal,overlap,2,2,17,17,13,129,0.3836221694946289,0.5412027386193895,0.8846929577356413,0.0006769994735498497,0.9999799457967051
twolocal,entangled,twolocal,overlap,2,2,17,17,14,142,0.4581160545349121,0.5413282064781144,0.8848207176000034,0.0012264331575780052,0.9999961485777602
twolocal,entangled,twolocal,overlap,2,2,17,17,15,157,0.5449361801147461,0.5419933610550062,0.8838224386786382,2.9573547996597505e-7,0.9999999999995322
