enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,0,4,4,0,0,0.0,1.0,-2.0460935546056786e-16,0.6155318345526202,0.3426163190360075
twolocal,entangled,twolocal,renyi,3,0,4,4,1,4,0.001043081283569336,0.9999999999999996,7.249436612879597e-16,0.4581216260377535,0.41032827472754063
twolocal,entangled,twolocal,renyi,3,0,4,4,2,12,0.0029680728912353516,0.9999999999999999,-6.521959357404035e-16,0.5283304468448438,0.5642163661554866
twolocal,entangled,twolocal,renyi,3,0,4,4,3,19,0.004358053207397461,1.0,-2.750795226753995e-16,0.48333443973778834,0.5894626373931006
twolocal,entangled,twolocal,renyi,3,0,4,4,4,28,0.006340980529785156,1.0,-2.20447834286512e-15,0.4408684745573753,0.5937111450050861
twolocal,entangled,twolocal,renyi,3,0,4,4,5,38,0.008998870849609375,0.9999999999999999,6.893539253620882e-16,0.44949894984511823,0.6035096071702347
twolocal,entangled,twolocal,renyi,3,0,4,4,6,51,0.028514862060546875,0.9999999999999991,-2.4434338234809726e-15,0.40540320714012895,0.6326715443101592
twolocal,entangled,twolocal,renyi,3,0,4,4,7,65,0.034448862075805664,0.9999999999999996,6.334257057576742e-16,0.35733517504672196,0.6483116605371698
twolocal,entangled,twolocal,renyi,3,0,4,4,8,78,0.04060697555541992,1.0,1.566129513416305e-15,0.37361483066963497,0.6477225400539942
twolocal,entangled,twolocal,renyi,3,0,4,4,9,90,0.04635882377624512,1.0,-9.163856433173533e-18,0.37458551043806637,0.6475503419178892
twolocal,entangled,twolocal,renyi,3,0,4,4,10,108,0.05718588829040527,1.0,-1.5440470741778494e-15,0.3616570036777824,0.6489466728642431
twolocal,entangled,twolocal,renyi,3,0,4,4,11,126,0.08046102523803711,1.0,2.6962391079646304e-15,0.3634594812478665,0.6515733822425757
twolocal,entangled,twolocal,renyi,3,0,4,4,12,144,0.0927269458770752,1.0,-5.546011116454702e-15,0.36731999258832226,0.6529358074401056
twolocal,entangled,twolocal,renyi,3,0,4,4,13,162,0.10755276679992676,0.9999999999999997,2.8094092631553057e-15,0.35744192185343987,0.6533515573042031
twolocal,entangled,twolocal,renyi,3,0,4,4,14,192,0.14489483833312988,0.999999999999999,8.253093040888916e-16,0.3561061903669744,0.654298242930086
twolocal,entangled,twolocal,renyi,3,0,4,4,15,216,0.17636466026306152,1.0,-3.415419905735108e-16,0.35869508273795025,0.6550373127243183
