enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,0,0,0.0,0.5000500000000001,0.6930971797265765,0.0704176991615647,0.7281148613123021
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,1,5,0.0006339550018310547,0.692866221186535,0.4854436472808129,0.15714682071756464,0.7929193448861809
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,2,10,0.0012769699096679688,0.7059869928242873,0.4699864429313628,0.1435632202901599,0.8093828144251486
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,3,18,0.0030851364135742188,0.7031526377670823,NaN,0.18541507173886654,0.8256230928487017
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,4,27,0.005746126174926758,0.69044689014642,0.4882711713533817,0.19300079387932234,0.845496372095419
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,5,39,0.011377096176147461,0.6777952532729453,0.5029467047126395,0.1220971384846744,0.8945090995282592
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,6,49,0.015346050262451172,0.6089887906864606,0.5798068875852215,0.12609859360554673,0.9026315110258056
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,7,61,0.02004408836364746,0.6091753067861464,0.5796046984010308,0.1049328237943763,0.9065363715923087
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,8,72,0.02650904655456543,0.6127211170869238,0.5757549944538993,0.10971689814605678,0.906785529049271
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,9,99,0.05587410926818848,0.5722632426607247,0.6190340816699849,0.06843949019991773,0.9197838136473753
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,10,120,0.06882405281066895,0.5640901594173131,NaN,0.030310660922681976,0.9228141637573407
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,11,147,0.08862709999084473,0.5677915119411965,0.6237340969117404,0.04363595602721426,0.9238695783357137
twolocal,zipf_0.01,twolocal,renyi,2,1,1,1,12,160,0.10874295234680176,0.567999901225463,0.6235154232218943,0.04429567441230371,0.9238719811602174
