enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,renyi,3,3,15,15,0,0,0.0,0.7311768949318033,0.4396980507026048,0.5007485818780064,0.34230002653028346,0.7125359666103191
twolocal,entangled,twolocal,renyi,3,3,15,15,1,6,0.028836965560913086,0.7981349036505953,0.3556182454054018,0.5020246278091051,0.3468180261241055,0.7255649374864319
twolocal,entangled,twolocal,renyi,3,3,15,15,2,13,0.07763981819152832,0.7499185874983461,0.41687578463133124,0.47920838035436836,0.4705811173994944,1.515530842001747
twolocal,entangled,twolocal,renyi,3,3,15,15,3,21,0.1479017734527588,0.7701577985322186,0.391624371537881,0.42692259097263247,0.4826181065383419,0.9042600889591131
twolocal,entangled,twolocal,renyi,3,3,15,15,4,30,0.27096080780029297,0.7582009103535409,0.40661887119131507,0.3722735586736861,0.5068086835395103,0.931042655564306
twolocal,entangled,twolocal,renyi,3,3,15,15,5,39,0.3933727741241455,0.7797113851528118,0.379478858605992,0.3439686428901281,0.5108075631705655,0.9033181316181134
twolocal,entangled,twolocal,renyi,3,3,15,15,6,51,0.626715898513794,0.8248490646276141,0.3198952692989669,0.2442331172822916,0.5402058642966502,0.7928773817390024
twolocal,entangled,twolocal,renyi,3,3,15,15,7,69,1.0948457717895508,0.7795034549162196,0.3797448076545451,0.22821937533147874,0.556131320117864,0.6503281100402386
twolocal,entangled,twolocal,renyi,3,3,15,15,8,90,1.7355966567993164,0.7364768550009257,0.43330201499460586,0.18456025813723087,0.5849086149041288,0.5546167097416006
twolocal,entangled,twolocal,renyi,3,3,15,15,9,123,2.920623779296875,0.74060742759128,0.4282834334809299,0.331360115573745,0.6297103712571419,0.7207889722827231
twolocal,entangled,twolocal,renyi,3,3,15,15,10,155,4.143852710723877,0.7354864439919562,0.43450135022496217,0.3912671429420154,0.6440851538419265,0.4258099513348025
twolocal,entangled,twolocal,renyi,3,3,15,15,11,177,5.059371709823608,0.748656966321925,0.4184290869676557,0.32945861218642325,0.6414317791424117,0.23439645960825645
twolocal,entangled,twolocal,renyi,3,3,15,15,12,196,5.784060716629028,0.733582596990151,0.43680213967702997,0.32956460490740525,0.649946185213148,0.18913579299913247
twolocal,entangled,twolocal,renyi,3,3,15,15,13,214,6.533678770065308,0.7409145153404736,0.427909280463979,0.31239528284475554,0.657564339498157,0.2202951333339638
twolocal,entangled,twolocal,renyi,3,3,15,15,14,241,7.837564945220947,0.7344544831337937,0.4357492610132317,0.31244253103231784,0.6801445487654352,0.32974292370142927
twolocal,entangled,twolocal,renyi,3,3,15,15,15,281,10.128285884857178,0.4885044685418929,0.8507046604591665,0.31480720715193544,0.7894534940128426,0.9614597358766961
twolocal,entangled,twolocal,renyi,3,3,15,15,16,305,11.491668939590454,0.46634397644815834,0.8867633677845802,0.3159216971402714,0.7963537067716416,0.45399322087532445
twolocal,entangled,twolocal,renyi,3,3,15,15,17,327,12.663689851760864,0.4670134697337731,0.8869247544204893,0.31060326899526436,0.7992922908117146,0.46738050088354205
twolocal,entangled,twolocal,renyi,3,3,15,15,18,350,13.952715873718262,0.46300885043771334,0.8907601510745538,0.270346656110541,0.8059751152358412,0.3275446331689881
twolocal,entangled,twolocal,renyi,3,3,15,15,19,375,15.405367851257324,0.4624354857417558,0.8932039547044844,0.24862560088372024,0.8050050615028297,0.23955478122551854
twolocal,entangled,twolocal,renyi,3,3,15,15,20,399,16.927273750305176,0.457406668837644,0.8988731956098253,0.2346254700439951,0.8061643728918367,0.17811983244697574
twolocal,entangled,twolocal,renyi,3,3,15,15,21,429,19.13903284072876,0.3713602844727162,1.1449758429749843,0.16876981679209346,0.8604384707697045,0.2665738830132346
twolocal,entangled,twolocal,renyi,3,3,15,15,22,456,21.05275297164917,0.3592485129785941,1.181725293768186,0.14539846691412978,0.8711363681529908,0.28845389770510155
twolocal,entangled,twolocal,renyi,3,3,15,15,23,502,24.924787044525146,0.34908407114585205,1.2049767345385016,0.13836150297835748,0.8835622321810649,0.3249383196393813
twolocal,entangled,twolocal,renyi,3,3,15,15,24,537,27.686922073364258,0.3296927024071853,1.2471344714852113,0.11147479832580516,0.903151517569289,0.30169061580541884
twolocal,entangled,twolocal,renyi,3,3,15,15,25,571,30.27853512763977,0.3157539068576425,1.27890624105159,0.1276997454170664,0.9072766699084461,0.29655231154488854
twolocal,entangled,twolocal,renyi,3,3,15,15,26,602,32.82076406478882,0.31150100304671885,1.2832082548108055,0.09448632613225769,0.9125786507791123,0.2735506290709173
twolocal,entangled,twolocal,renyi,3,3,15,15,27,632,35.30187487602234,0.3073641798057875,1.285672742487761,0.09413774591341285,0.9144004659903207,0.2799909245199717
twolocal,entangled,twolocal,renyi,3,3,15,15,28,663,37.96199083328247,0.3044971853925214,1.293854519317204,0.07820104371041812,0.9183469256228738,0.20432629703558497
twolocal,entangled,twolocal,renyi,3,3,15,15,29,695,40.760613679885864,0.3043723264590351,1.293218786652378,0.08302534602497567,0.9200234303967174,0.17781372155795466
twolocal,entangled,twolocal,renyi,3,3,15,15,30,727,43.696775674819946,0.3029018526436419,1.2974769920633824,0.08512154830725104,0.9212402232480483,0.1732070677904979
twolocal,entangled,twolocal,renyi,3,3,15,15,31,767,47.53832650184631,0.2973205182780416,1.3131035167731286,0.07362644160747622,0.9257741337701775,0.14929730529415716
twolocal,entangled,twolocal,renyi,3,3,15,15,32,803,50.94518566131592,0.29325730040524556,1.322721876027947,0.071069962282971,0.9285735073244517,0.2153062123272158
twolocal,entangled,twolocal,renyi,3,3,15,15,33,842,54.92383670806885,0.2925454107155297,1.3250628404731992,0.07743520965807926,0.9292478698231601,0.18961495291642166
twolocal,entangled,twolocal,renyi,3,3,15,15,34,880,59.01577162742615,0.29021322835963814,1.3278492569703435,0.07994299000234516,0.9301600619613616,0.14546261522410686
twolocal,entangled,twolocal,renyi,3,3,15,15,35,918,62.978904724121094,0.2905253689406359,1.325534686815729,0.08030108826675082,0.9299681035855124,0.12857349244034316
twolocal,entangled,twolocal,renyi,3,3,15,15,36,957,67.2677047252655,0.2904617936236105,1.323910355248022,0.08318784249158259,0.93010900769979,0.12053068358109402
twolocal,entangled,twolocal,renyi,3,3,15,15,37,1004,72.78780770301819,0.28591939819725837,1.3364009234960015,0.08442269482861386,0.9319739997965876,0.13904971942579095
twolocal,entangled,twolocal,renyi,3,3,15,15,38,1049,78.24112868309021,0.28739571255276875,1.3354503644855888,0.07644358263619135,0.9328651155417061,0.12467166365744924
twolocal,entangled,twolocal,renyi,3,3,15,15,39,1099,85.25163578987122,0.2176035482080048,1.7130989189725458,0.024238866580159113,0.9935225373096498,0.25139303507460464
twolocal,entangled,twolocal,renyi,3,3,15,15,40,1150,92.16363096237183,0.2143009627252524,1.7302908903411285,0.02723184202061643,0.9950924889874806,0.21166815307416095
twolocal,entangled,twolocal,renyi,3,3,15,15,41,1206,99.64834308624268,0.21370737140911963,1.7225322797535345,0.018774594990934645,0.9956925691526293,0.22117674557680023
twolocal,entangled,twolocal,renyi,3,3,15,15,42,1258,106.6508321762085,0.21086631327996178,1.7300939433740339,0.012553952794999289,0.9966393947946961,0.1722931464037025
twolocal,entangled,twolocal,renyi,3,3,15,15,43,1336,118.67731404304504,0.2103777178728495,1.7325365810117772,0.010518586039887957,0.997141907352656,0.14441498756115048
twolocal,entangled,twolocal,renyi,3,3,15,15,44,1384,125.44506907463074,0.20906577830612355,1.7384675033265655,0.009135786154206814,0.9974803680926531,0.16310899719427058
