enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,2,1,12,12,0,0,0.0,0.9912430759194802,0.028253455324475863,0.7599776794360922,0.42837657618539676
twolocal,entangled,twolocal,overlap,2,1,12,12,1,4,0.0009050369262695312,0.6710620101639193,0.5106832924017767,0.3922777350891972,0.7751292095720859
twolocal,entangled,twolocal,overlap,2,1,12,12,2,8,0.002315998077392578,0.6811774517877315,0.49904139257839475,0.15588614211109916,0.8431461837225965
twolocal,entangled,twolocal,overlap,2,1,12,12,3,14,0.005350828170776367,0.647643788415355,0.5372117883015546,0.13136730657819176,0.8814759317443068
twolocal,entangled,twolocal,overlap,2,1,12,12,4,21,0.009047746658325195,0.5917282676224112,NaN,0.1286318000077587,0.8917294505016606
twolocal,entangled,twolocal,overlap,2,1,12,12,5,29,0.026611804962158203,0.5755908152898243,NaN,0.08819999859968052,0.9051117412590871
twolocal,entangled,twolocal,overlap,2,1,12,12,6,38,0.030959606170654297,0.58487479165282,0.6056915017658364,0.07588373062989881,0.9158609585412492
twolocal,entangled,twolocal,overlap,2,1,12,12,7,47,0.036702632904052734,0.5793843885390645,0.6115161544242406,0.04702962264068773,0.9186026323389191
twolocal,entangled,twolocal,overlap,2,1,12,12,8,57,0.04551959037780762,0.5781081296806165,0.6128665575797189,0.04479979657489258,0.9197366609028753
twolocal,entangled,twolocal,overlap,2,1,12,12,9,67,0.05447959899902344,0.5749627411360373,NaN,0.0484179628592734,0.9198467193370742
twolocal,entangled,twolocal,overlap,2,1,12,12,10,78,0.0685586929321289,0.575931618669214,0.615166447315181,0.0478573828416233,0.9198812501701821
twolocal,entangled,twolocal,overlap,2,1,12,12,11,90,0.08179378509521484,0.5763258020678109,0.6147502048422614,0.04864266528501382,0.9198986924260263
