enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,renyi,1,0,13,13,0,0,0.0,1.0,8.881784197001252e-16,0.5433614819055854,0.564362349176232,0.6722512361033927
twolocal,entangled,twolocal,renyi,1,0,13,13,1,5,0.004541158676147461,1.0,NaN,0.05896719515864615,0.8277181473443322,1.571301571485067
twolocal,entangled,twolocal,renyi,1,0,13,13,1,6,0.004542350769042969,1.0,NaN,0.05896719515864615,0.8277181473443322,1.571301571485067
twolocal,entangled,twolocal,renyi,1,0,13,13,1,7,0.004543304443359375,1.0,NaN,0.05896719515864615,0.8277181473443322,1.571301571485067
