enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,overlap,4,3,3,3,0,0,0.0,0.5460879624638839,0.6463237112125673,0.748037823439044,0.3778677963450032,0.10629439302074481
twolocal,entangled,twolocal,overlap,4,3,3,3,1,3,0.03904008865356445,0.5460879624638839,0.6463237112125688,0.6146211467356409,0.42600964698757304,0.17265061582740754
twolocal,entangled,twolocal,overlap,4,3,3,3,2,8,0.13667607307434082,0.6748456193988432,0.5063421339163697,0.46032667381693054,0.49922889354574557,0.1953256361486442
twolocal,entangled,twolocal,overlap,4,3,3,3,3,14,0.33871006965637207,0.4792548805316432,0.9681626173944853,0.47918810291863345,0.5492757680188511,0.15565316186625916
twolocal,entangled,twolocal,overlap,4,3,3,3,4,21,0.6483821868896484,0.38925617761525955,1.106164410821283,0.4719550172645042,0.5743598026972939,0.14036004306770664
twolocal,entangled,twolocal,overlap,4,3,3,3,5,31,1.251981258392334,0.30140944389529994,1.3384438785528379,0.4710878330931167,0.6105907960279269,0.13924523276377135
twolocal,entangled,twolocal,overlap,4,3,3,3,6,40,1.8534784317016602,0.34543652674250425,1.2514721688991217,0.47338428250494047,0.622601245424749,0.14616149616903074
twolocal,entangled,twolocal,overlap,4,3,3,3,7,51,2.6637303829193115,0.21106949128755553,1.764537844642943,0.28299077696528957,0.7176740089576235,0.15214835190545714
twolocal,entangled,twolocal,overlap,4,3,3,3,8,62,3.628749370574951,0.17518010486897298,1.886590033879949,0.29028693434807223,0.7480413968876776,0.15386070511257038
twolocal,entangled,twolocal,overlap,4,3,3,3,9,72,4.631329298019409,0.1714073389200198,1.904212566477912,0.2920591436073806,0.7563363006359014,0.12589624343618228
twolocal,entangled,twolocal,overlap,4,3,3,3,10,83,5.804283142089844,0.18450731069147774,1.8666035028878527,0.2767477532036619,0.763016068173982,0.12835049942152818
twolocal,entangled,twolocal,overlap,4,3,3,3,11,94,7.111634254455566,0.19185709398752443,1.8430245270582475,0.23340687538092494,0.773708387140683,0.13340917550917689
twolocal,entangled,twolocal,overlap,4,3,3,3,12,106,8.693933248519897,0.21403128872468094,1.7662032113137216,0.20783506779417857,0.794890480865415,0.11365376201136673
twolocal,entangled,twolocal,overlap,4,3,3,3,13,119,10.662381172180176,0.21273564314363855,1.7742843024861505,0.20163612153700605,0.8033471911635067,0.14155661062610944
twolocal,entangled,twolocal,overlap,4,3,3,3,14,133,12.900984048843384,0.21551423929786087,1.7642582270947746,0.23336240147653348,0.812256050137826,0.1164870714311528
twolocal,entangled,twolocal,overlap,4,3,3,3,15,147,15.3283851146698,0.22257919841458434,1.7460417469939422,0.21772825875586352,0.8173067712832761,0.12540121721091688
twolocal,entangled,twolocal,overlap,4,3,3,3,16,162,18.107280254364014,0.21908958461978387,1.7516473061139621,0.14369105132582288,0.8324676323191071,0.10618780979869924
twolocal,entangled,twolocal,overlap,4,3,3,3,17,177,21.03080725669861,0.22371172260706176,1.7409827781366085,0.11803948832413183,0.8393203497498136,0.09747472191186447
twolocal,entangled,twolocal,overlap,4,3,3,3,18,194,24.33399724960327,0.2270644634694501,1.7497811224800421,0.1168160565134427,0.8469835138831149,0.08551213406355807
twolocal,entangled,twolocal,overlap,4,3,3,3,19,210,27.86051321029663,0.23078584997556778,1.733840869387602,0.10202106764237012,0.8526418223938717,0.08000450715842457
twolocal,entangled,twolocal,overlap,4,3,3,3,20,225,31.337485313415527,0.2306685433679622,1.7361661118386056,0.10716032790914981,0.8566348645267308,0.06328769513176008
