enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,1,15,15,0,0,0.0,0.933269835338019,0.1502503434761353,0.43099035795756513,0.44382393855887864
twolocal,entangled,twolocal,renyi,3,1,15,15,1,4,0.0006799697875976562,0.9233509584263042,0.16768334742439422,0.43099035795756513,0.4560212386016419
twolocal,entangled,twolocal,renyi,3,1,15,15,2,11,0.005707979202270508,0.9175960318598777,0.1775368682695377,0.4244231969351949,0.48080268531415465
twolocal,entangled,twolocal,renyi,3,1,15,15,3,18,0.009181022644042969,0.917794914312753,0.17719931434329422,0.23647702754981262,0.523530608911353
twolocal,entangled,twolocal,renyi,3,1,15,15,4,27,0.018499135971069336,0.9157447906398685,0.18066903426637096,0.19069875961113414,0.5399567588497445
twolocal,entangled,twolocal,renyi,3,1,15,15,5,37,0.0588831901550293,0.9127512897287846,0.18569695782186843,0.18622620076624768,0.5549138984106508
twolocal,entangled,twolocal,renyi,3,1,15,15,6,49,0.08130621910095215,0.9079144599243117,0.19372853508026197,0.3031957169091186,0.5914376893946365
twolocal,entangled,twolocal,renyi,3,1,15,15,7,65,0.13190317153930664,0.9062345255495976,0.19649237827245478,0.385720218637967,0.6089735381242588
twolocal,entangled,twolocal,renyi,3,1,15,15,8,79,0.15452027320861816,0.9069238100634172,0.19535992675664413,0.39933999222481864,0.6087458582008075
twolocal,entangled,twolocal,renyi,3,1,15,15,9,94,0.20463919639587402,0.905811715223876,0.19718596009582984,0.4411577784954763,0.6148250649098326
twolocal,entangled,twolocal,renyi,3,1,15,15,10,111,0.2560422420501709,0.9048152993647782,0.1988173002088417,0.4378930707436447,0.6145952084211538
twolocal,entangled,twolocal,renyi,3,1,15,15,11,128,0.3124392032623291,0.6490782226795472,0.5356032284566786,0.408248649217073,0.6586080341414368
twolocal,entangled,twolocal,renyi,3,1,15,15,12,158,0.4300863742828369,0.5256480712281623,0.6672752079105063,0.2773562086230798,0.7092737387571039
twolocal,entangled,twolocal,renyi,3,1,15,15,13,176,0.490248441696167,0.5237996085730535,0.6691550755628536,0.2653753205896846,0.70971964015474
twolocal,entangled,twolocal,renyi,3,1,15,15,14,198,0.5879983901977539,0.5416379581727365,0.6509111596046431,0.3169549981803574,0.7159313988261725
twolocal,entangled,twolocal,renyi,3,1,15,15,15,219,0.6666262149810791,0.5343587488311342,0.6583836914578838,0.31801991338012625,0.7235704588274916
twolocal,entangled,twolocal,renyi,3,1,15,15,16,238,0.7453651428222656,0.5342797243184342,0.6584646023290708,0.31402932585703197,0.7248804073290737
twolocal,entangled,twolocal,renyi,3,1,15,15,17,258,0.825343132019043,0.5230840875383478,0.6698821042028893,0.30682212060113584,0.7255538605236374
twolocal,entangled,twolocal,renyi,3,1,15,15,18,283,0.9508180618286133,0.5235555091294878,0.66940314145077,0.301349885705486,0.7284859349816891
twolocal,entangled,twolocal,renyi,3,1,15,15,19,312,1.1243669986724854,0.5190646277485008,0.6739595130098173,0.28678309442822303,0.7341058620547931
twolocal,entangled,twolocal,renyi,3,1,15,15,20,337,1.2516388893127441,0.5197125187612331,0.6733030471151237,0.2903908429134515,0.7344116262357424
twolocal,entangled,twolocal,renyi,3,1,15,15,21,365,1.4172770977020264,0.5191902264208217,0.6738322749546355,0.25745409273002307,0.7371555082895193
twolocal,entangled,twolocal,renyi,3,1,15,15,22,393,1.5871241092681885,0.5172921712523512,0.6757539312850016,0.23528654735877258,0.7395593653033196
twolocal,entangled,twolocal,renyi,3,1,15,15,23,441,1.9319171905517578,0.5154303840856996,0.6776364346618645,0.23199010285193944,0.7425129515811356
twolocal,entangled,twolocal,renyi,3,1,15,15,24,476,2.17372727394104,0.5153654602925876,0.6777020375080853,0.2232359036767245,0.7427523231218043
twolocal,entangled,twolocal,renyi,3,1,15,15,25,517,2.484004259109497,0.515537769133661,0.6775279200443886,0.22057529747655938,0.7428833523454911
twolocal,entangled,twolocal,renyi,3,1,15,15,26,546,2.716783285140991,0.5155528261821736,0.6775127039745211,0.21932603583708912,0.7428880924820362
twolocal,entangled,twolocal,renyi,3,1,15,15,27,579,2.9724583625793457,0.5155704781720313,0.6774948653575755,0.21809045149153747,0.7429028246093464
