enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,overlap,3,1,11,11,0,0,0.0,0.6503715015821334,0.53415116832147,0.3150965004862467,0.511702396691928,0.24816668370030862
twolocal,entangled,twolocal,overlap,3,1,11,11,1,4,0.0019769668579101562,0.6503715015821335,0.5341511683214706,0.3150965004862467,0.6745128626505684,0.19703221476081753
twolocal,entangled,twolocal,overlap,3,1,11,11,2,9,0.005292177200317383,0.6223919260348711,0.5651972222649303,0.24800326882822682,0.6946771090189555,0.20950852007002557
twolocal,entangled,twolocal,overlap,3,1,11,11,3,15,0.010973215103149414,0.6252202782116691,0.5620931214847777,0.24356579327960176,0.7224056608222753,0.17227882658490093
twolocal,entangled,twolocal,overlap,3,1,11,11,4,22,0.018767118453979492,0.6232521431798869,0.5642539300768707,0.219357176269647,0.73962617108782,0.1508170457572366
twolocal,entangled,twolocal,overlap,3,1,11,11,5,30,0.056321144104003906,0.7667173929241511,0.3954419169951054,0.19759726377041414,0.750216625020511,0.17918196054062954
twolocal,entangled,twolocal,overlap,3,1,11,11,6,38,0.07030797004699707,0.7605627591849112,0.4032441018300628,0.1839401698717038,0.7672469638543132,0.14145449788043823
twolocal,entangled,twolocal,overlap,3,1,11,11,7,47,0.0910489559173584,0.6584072580894613,0.5250903159892042,0.14615967826313944,0.7866768783243631,0.11033378674876997
twolocal,entangled,twolocal,overlap,3,1,11,11,8,55,0.10943794250488281,0.6646230862872238,0.5180352321741284,0.08779146070734775,0.7934607425126481,0.0720726113416748
twolocal,entangled,twolocal,overlap,3,1,11,11,9,64,0.16349482536315918,0.6582633105077957,0.5252532162094522,0.08339807228452825,0.795477072526553,0.05661507645008234
twolocal,entangled,twolocal,overlap,3,1,11,11,10,73,0.21437478065490723,0.6542114877262534,0.5298296525726791,0.08729959529022047,0.796899847511602,0.05393793519653059
twolocal,entangled,twolocal,overlap,3,1,11,11,11,84,0.24789094924926758,0.6507785445206189,0.5336937985206047,0.1137303810140318,0.7983149708349069,0.04848426139110355
twolocal,entangled,twolocal,overlap,3,1,11,11,12,96,0.31585097312927246,0.6479343820494788,0.5368860878318537,0.10868447817223986,0.7994911284962115,0.040288990822128314
twolocal,entangled,twolocal,overlap,3,1,11,11,13,108,0.38583803176879883,0.6495399708701233,0.5350849848080936,0.13668663966076164,0.800490335680262,0.04096513575172286
twolocal,entangled,twolocal,overlap,3,1,11,11,14,120,0.4593181610107422,0.6628152484592326,0.5200913894902658,0.12965014148309956,0.8016579675256206,0.047596858387370135
twolocal,entangled,twolocal,overlap,3,1,11,11,15,135,0.5481901168823242,0.6613430837942949,0.5217631966263583,0.13882016554893986,0.8045342355580236,0.03829556446413639
twolocal,entangled,twolocal,overlap,3,1,11,11,16,152,0.6722171306610107,0.6543583703009644,0.5296640498997335,0.15743376407718063,0.806276174226712,0.04971391072496115
twolocal,entangled,twolocal,overlap,3,1,11,11,17,172,0.8170371055603027,0.6325648049792746,0.5539972769221603,0.14338527904097287,0.808920818284439,0.04227087412326044
twolocal,entangled,twolocal,overlap,3,1,11,11,18,191,0.9556312561035156,0.6178721389406362,0.5701422263183137,0.12189970167771802,0.8100326110095587,0.035908399299914254
twolocal,entangled,twolocal,overlap,3,1,11,11,19,212,1.1365602016448975,0.6332171036207965,0.5532757599703951,0.1262908106310992,0.8121282769353187,0.03183851942294958
twolocal,entangled,twolocal,overlap,3,1,11,11,20,233,1.3276002407073975,0.6275621170940967,0.5595172813527232,0.1065484107699088,0.8131962206496615,0.025723465560465477
twolocal,entangled,twolocal,overlap,3,1,11,11,21,257,1.53825044631958,0.6420001642752222,0.5435204036840077,0.10070180019091199,0.8140822850590432,0.016922169757358545
twolocal,entangled,twolocal,overlap,3,1,11,11,22,281,1.8097445964813232,0.6438091656409928,0.5415017145982837,0.10348659525344515,0.8143562922117915,0.010193843859135233
twolocal,entangled,twolocal,overlap,3,1,11,11,23,306,2.066786527633667,0.6443179206092008,0.5409334007200811,0.10132244894790554,0.8145292742165557,0.005440864100800709
twolocal,entangled,twolocal,overlap,3,1,11,11,24,334,2.3845295906066895,0.6457448788079907,0.539338009928984,0.10174191943766622,0.8146420108252186,0.004020601708595871
twolocal,entangled,twolocal,overlap,3,1,11,11,25,363,2.6615407466888428,0.6457980475343088,0.5392785259267835,0.10177069349436152,0.8146591448495593,0.0007344446188643791
