enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,2,17,17,0,0,0.0,0.8465500475848003,0.2878024700547589,0.4515433396159297,0.4089034000988483
twolocal,entangled,twolocal,overlap,3,2,17,17,1,5,0.02874898910522461,0.8465500475848001,0.2878024700547599,0.4514380767884274,0.5779583650998013
twolocal,entangled,twolocal,overlap,3,2,17,17,2,11,0.07075786590576172,0.8241056744646649,0.37663127631204407,0.4553402264247484,0.6851728692488077
twolocal,entangled,twolocal,overlap,3,2,17,17,3,18,0.14121794700622559,0.5225186551062285,0.7780592416141466,0.3401129143896569,0.7411367367227656
twolocal,entangled,twolocal,overlap,3,2,17,17,4,25,0.2682759761810303,0.4976857286496571,0.8380146287447441,0.13380201787573298,0.7746133689879079
twolocal,entangled,twolocal,overlap,3,2,17,17,5,33,0.3851659297943115,0.3436089473944857,1.199534884350423,0.13422444743616968,0.8308702825839116
twolocal,entangled,twolocal,overlap,3,2,17,17,6,41,0.5691578388214111,0.36467124456384803,1.1611945305568074,0.10855978271906919,0.8465213826308584
twolocal,entangled,twolocal,overlap,3,2,17,17,7,50,0.7067928314208984,0.36953865207436315,1.1524501847801671,0.11967400484118448,0.8598752722821764
twolocal,entangled,twolocal,overlap,3,2,17,17,8,59,0.8327288627624512,0.3770177043907716,1.1364267823943894,0.12246461411663134,0.8663513818815057
twolocal,entangled,twolocal,overlap,3,2,17,17,9,69,1.018272876739502,0.40201088613778707,1.093979354407939,0.09595551150251597,0.8773262610129603
twolocal,entangled,twolocal,overlap,3,2,17,17,10,81,1.3073718547821045,0.42093720313988536,1.0601279762806883,0.09498583206394554,0.8822571168346461
twolocal,entangled,twolocal,overlap,3,2,17,17,11,93,1.626037836074829,0.42685955761850325,1.0586752208666619,0.07008064733388963,0.8874854337160056
twolocal,entangled,twolocal,overlap,3,2,17,17,12,111,2.2648468017578125,0.4017205899676456,1.1164388465684003,0.07804093526247262,0.8988832124858885
twolocal,entangled,twolocal,overlap,3,2,17,17,13,128,2.8164427280426025,0.41092133143920684,1.1039868669261128,0.04690451760232111,0.9054774612560348
twolocal,entangled,twolocal,overlap,3,2,17,17,14,144,3.234060764312744,0.4119508747694899,1.1017052769813016,0.052460083657856364,0.9078590242813132
twolocal,entangled,twolocal,overlap,3,2,17,17,15,160,3.9822888374328613,0.41295776942298157,1.0986935081179818,0.05862899513080811,0.910046409742317
twolocal,entangled,twolocal,overlap,3,2,17,17,16,177,4.7717976570129395,0.40691478130829206,1.108620884256633,0.05427470747958796,0.9124451699812309
twolocal,entangled,twolocal,overlap,3,2,17,17,17,194,5.598008632659912,0.4015273844978225,1.1181306298701146,0.0566614791286404,0.913543515254022
twolocal,entangled,twolocal,overlap,3,2,17,17,18,212,6.320436477661133,0.3981431873648389,1.128073108021285,0.05512802070318988,0.9148165525862341
twolocal,entangled,twolocal,overlap,3,2,17,17,19,233,7.322167634963989,0.3917490172933234,1.1396674623072685,0.056802755112571116,0.9161289418468017
twolocal,entangled,twolocal,overlap,3,2,17,17,20,254,8.25171971321106,0.38512842658631663,1.1518129492827405,0.03686213338418612,0.9188526365618059
