enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,renyi,4,3,1,1,0,0,0.0,0.5593349359253438,0.6325791679496922,0.5227205728504711,0.35526147128065777,0.9823747673424027
twolocal,entangled,twolocal,renyi,4,3,1,1,1,4,0.04400897026062012,0.5593349359253439,0.6325791679496919,0.42058541918176673,0.36497891571662194,0.6797309107383257
twolocal,entangled,twolocal,renyi,4,3,1,1,2,9,0.12570881843566895,0.4842605886774616,0.7776840144078873,0.4124655173940919,0.4233546195073676,0.5794542434988444
twolocal,entangled,twolocal,renyi,4,3,1,1,3,18,0.386868953704834,0.4807787494379256,0.8274088178997061,0.40004626665543647,0.4625846656907794,0.6956148322741809
twolocal,entangled,twolocal,renyi,4,3,1,1,4,27,0.6701459884643555,0.4864153144751129,0.8366908174703277,0.38765073023449076,0.47030647637661943,0.5703905444700043
twolocal,entangled,twolocal,renyi,4,3,1,1,5,36,0.9913921356201172,0.49472825615650573,0.8412389573413905,0.3540421512359057,0.46968040333977057,0.48580545293766675
twolocal,entangled,twolocal,renyi,4,3,1,1,6,47,1.5336732864379883,0.42568394819710376,1.0046961296344847,0.2764027241301325,0.5159765936885563,0.527712132778023
twolocal,entangled,twolocal,renyi,4,3,1,1,7,58,2.09748911857605,0.4207955429964734,1.0160416708214726,0.26964949853746967,0.518061665834849,0.4707791806359998
twolocal,entangled,twolocal,renyi,4,3,1,1,8,70,2.8063242435455322,0.42168659022130567,1.0170212036874426,0.2610204289102153,0.5220541060691671,0.47124103636374126
twolocal,entangled,twolocal,renyi,4,3,1,1,9,83,3.703761339187622,0.42453063155598897,1.032366586880491,0.2099196493407894,0.5451893858638868,0.43466329873709053
twolocal,entangled,twolocal,renyi,4,3,1,1,10,95,4.6091203689575195,0.42415996191505234,1.0346604360126235,0.2066951989520292,0.5469391634309752,0.373959977628869
twolocal,entangled,twolocal,renyi,4,3,1,1,11,109,5.752556324005127,0.42422577125503697,1.0362835640033479,0.21639747027593687,0.5486730050243637,0.39912858079657215
twolocal,entangled,twolocal,renyi,4,3,1,1,12,126,7.3451292514801025,0.4129411274605527,1.0541717742250096,0.21297148995240767,0.5831799525504098,0.5791664007763417
twolocal,entangled,twolocal,renyi,4,3,1,1,13,142,8.915963411331177,0.41029915218712376,1.05941167949543,0.20594175814613225,0.5798019059437137,0.5353489804877065
twolocal,entangled,twolocal,renyi,4,3,1,1,14,161,10.926493406295776,0.41281539359991654,1.0583692293697715,0.22963514650847935,0.5804218689617857,0.5067097393681508
twolocal,entangled,twolocal,renyi,4,3,1,1,15,182,13.396308422088623,0.41691282751345554,1.039307607571398,0.2791842399155871,0.6221669773267633,0.5468422053647622
twolocal,entangled,twolocal,renyi,4,3,1,1,16,212,17.52419948577881,0.42824044206518075,1.0653760782989283,0.33673909049829104,0.669363915448415,0.5701713900347455
twolocal,entangled,twolocal,renyi,4,3,1,1,17,237,20.840073347091675,0.42849365666911277,1.0712495146172447,0.3202376441067536,0.6738039812229099,0.6731515611530532
twolocal,entangled,twolocal,renyi,4,3,1,1,18,266,25.09873127937317,0.421817534375259,1.0824852699221474,0.2525526838015721,0.6795275584734768,0.7560430125093535
twolocal,entangled,twolocal,renyi,4,3,1,1,19,289,28.75488018989563,0.4306948580665425,1.048820832696707,0.29578827617263703,0.6913207300008085,0.6199908905913415
twolocal,entangled,twolocal,renyi,4,3,1,1,20,314,32.77046322822571,0.4345633956644813,1.0424487594904843,0.33878613437051774,0.7055142150720425,0.7124166552828749
twolocal,entangled,twolocal,renyi,4,3,1,1,21,339,37.04460024833679,0.4352727109172136,1.0340212384371534,0.34013749233182244,0.7085380100770886,0.5598999439243297
twolocal,entangled,twolocal,renyi,4,3,1,1,22,365,41.509199142456055,0.42860516338306387,1.0416984585208056,0.3394707966402807,0.7120903618271831,0.48582234936934854
twolocal,entangled,twolocal,renyi,4,3,1,1,23,390,46.30177903175354,0.3619080715997825,1.2111831677007106,0.2513687244312699,0.7296048644002823,0.45945437107190096
twolocal,entangled,twolocal,renyi,4,3,1,1,24,417,51.365262031555176,0.34881403674344963,1.2414606082922746,0.23532270177838777,0.7348599791223671,0.43692853716420704
twolocal,entangled,twolocal,renyi,4,3,1,1,25,446,57.167547941207886,0.338496692667837,1.282095074856042,0.20389478723209997,0.7471425744223654,0.426036817887333
twolocal,entangled,twolocal,renyi,4,3,1,1,26,475,63.25736880302429,0.31178131535842146,1.341423525788663,0.18817625244067201,0.7550515322607751,0.42545602014605116
twolocal,entangled,twolocal,renyi,4,3,1,1,27,502,68.81137681007385,0.31287026321163375,1.3386036920469773,0.19016708845828278,0.7561993893394217,0.47246527194734156
twolocal,entangled,twolocal,renyi,4,3,1,1,28,531,74.99936485290527,0.311757230026276,1.341376546283469,0.19323043272645402,0.7589365435530455,0.3715252467133743
twolocal,entangled,twolocal,renyi,4,3,1,1,29,560,81.50049591064453,0.31414672276861655,1.3370620291283895,0.20226175481586095,0.7596918549652532,0.36543267872192964
twolocal,entangled,twolocal,renyi,4,3,1,1,30,590,88.48626375198364,0.31524476808409774,1.3350506316678303,0.20879463891927402,0.7611373633319797,0.33751490531667344
twolocal,entangled,twolocal,renyi,4,3,1,1,31,621,95.97942185401917,0.3094875401039238,1.3463405197136908,0.20890526811982668,0.7620873622370131,0.3354626007733835
twolocal,entangled,twolocal,renyi,4,3,1,1,32,651,103.30727887153625,0.31176432292640677,1.3439285623219646,0.2088823599842123,0.76271650128538,0.3000253406894882
twolocal,entangled,twolocal,renyi,4,3,1,1,33,683,111.35998106002808,0.31017418028539506,1.346020245040132,0.2097357719411856,0.7645938290047555,0.31209611524944514
twolocal,entangled,twolocal,renyi,4,3,1,1,34,714,119.3969578742981,0.3097148154985561,1.3476092033521776,0.20887848658953506,0.7650266254479818,0.2909137898901295
twolocal,entangled,twolocal,renyi,4,3,1,1,35,747,128.45345187187195,0.30883391879827454,1.348988274247009,0.21416425370347048,0.764778467666228,0.29696280482147897
twolocal,entangled,twolocal,renyi,4,3,1,1,36,780,137.63297486305237,0.31062806852453606,1.3443449133574434,0.22053279981008161,0.7644066996597272,0.2369995443299898
twolocal,entangled,twolocal,renyi,4,3,1,1,37,814,148.34384393692017,0.30995525291108256,1.3455473254290051,0.2225158285445925,0.7646784680590375,0.23214034154473945
twolocal,entangled,twolocal,renyi,4,3,1,1,38,850,158.93196892738342,0.31161380383057985,1.3408951631954737,0.2186081776359812,0.7662119115102246,0.2355151070492721
twolocal,entangled,twolocal,renyi,4,3,1,1,39,886,169.47616982460022,0.3129406058278865,1.3380235952601518,0.21568533402420692,0.765788688068675,0.22459533646843566
twolocal,entangled,twolocal,renyi,4,3,1,1,40,925,181.1986186504364,0.316371803700285,1.330451100350487,0.21994187908729362,0.7676499404286854,0.20299907957944466
twolocal,entangled,twolocal,renyi,4,3,1,1,41,965,193.47923159599304,0.31465274395419013,1.3342884019004646,0.22141250948718616,0.7686412161024168,0.21450426238835782
twolocal,entangled,twolocal,renyi,4,3,1,1,42,1007,206.67347764968872,0.3126448359325816,1.3371591377835996,0.2208675346907384,0.772009486660175,0.17864521824421503
twolocal,entangled,twolocal,renyi,4,3,1,1,43,1046,219.34328174591064,0.3135905252421674,1.3361134294818213,0.22347375366350972,0.7721964677611378,0.17043950148763923
twolocal,entangled,twolocal,renyi,4,3,1,1,44,1085,232.70092582702637,0.3143662047020098,1.335682927766931,0.2164117754100869,0.7735761762110339,0.18542498129559282
twolocal,entangled,twolocal,renyi,4,3,1,1,45,1132,249.06213402748108,0.3065906101487446,1.35327206769978,0.2104938379771874,0.7744885186572551,0.22570056442666034
twolocal,entangled,twolocal,renyi,4,3,1,1,46,1176,264.45390915870667,0.29616861768543895,1.3774720206721527,0.2057713303519234,0.779950620917137,0.1901408307179024
twolocal,entangled,twolocal,renyi,4,3,1,1,47,1219,279.6457562446594,0.2927988623663136,1.3841061616922024,0.20369775379446858,0.7781515843177224,0.20404264939360137
twolocal,entangled,twolocal,renyi,4,3,1,1,48,1258,293.7636933326721,0.2922949128447845,1.3828157218814465,0.20169681511111975,0.7789156653429402,0.1801592200373802
twolocal,entangled,twolocal,renyi,4,3,1,1,49,1297,308.29140043258667,0.28960937577489826,1.3885654018007205,0.19963353925231847,0.7795706956292829,0.19330765405711525
twolocal,entangled,twolocal,renyi,4,3,1,1,50,1337,323.48925852775574,0.29066722495593716,1.3863153954762713,0.20495143977222818,0.7798351514682117,0.1656254339963569
twolocal,entangled,twolocal,renyi,4,3,1,1,51,1380,340.1641204357147,0.2886004467160072,1.390259659564445,0.1987287495035007,0.7810485713752365,0.12313116002499096
twolocal,entangled,twolocal,renyi,4,3,1,1,52,1422,356.7306864261627,0.29066980858022273,1.3866542244008568,0.19956476254045127,0.7817935749979843,0.15372445956022104
twolocal,entangled,twolocal,renyi,4,3,1,1,53,1463,373.2300853729248,0.2884107949476025,1.391021582563058,0.1963998344040829,0.782675324988157,0.09815793025201308
twolocal,entangled,twolocal,renyi,4,3,1,1,54,1505,390.5575382709503,0.2869066847781455,1.3939459971870858,0.1951646069468993,0.7837481204440451,0.088955874659641
twolocal,entangled,twolocal,renyi,4,3,1,1,55,1549,408.9434583187103,0.28500856076477243,1.3965578442855935,0.19496591982956799,0.7847759479021712,0.08949418289352794
twolocal,entangled,twolocal,renyi,4,3,1,1,56,1596,429.11779713630676,0.28427285648205136,1.3982540756235882,0.19375363601617804,0.7855062577238285,0.10499446227508162
twolocal,entangled,twolocal,renyi,4,3,1,1,57,1642,449.0143041610718,0.2845940020918453,1.3975787889003801,0.19620140774951275,0.7855958783802326,0.1129786443999291
twolocal,entangled,twolocal,renyi,4,3,1,1,58,1690,470.1758761405945,0.28455317620585135,1.396886618049734,0.1936438598843257,0.7856795017967176,0.10981806221433198
twolocal,entangled,twolocal,renyi,4,3,1,1,59,1734,489.8748002052307,0.2843226487595696,1.396881118868237,0.19355771309163958,0.7859669919820068,0.11268202965775098
twolocal,entangled,twolocal,renyi,4,3,1,1,60,1783,512.2166831493378,0.28343286128231016,1.3992529190148255,0.18960835983782215,0.7867217127966198,0.11816099618626177
twolocal,entangled,twolocal,renyi,4,3,1,1,61,1865,573.1730260848999,0.20747221342486166,1.7532321076160335,0.12275452978129431,0.8389346655932677,0.26098081167835624
twolocal,entangled,twolocal,renyi,4,3,1,1,62,1996,676.6174380779266,0.19102489640923398,1.826329747406113,0.10603572628579297,0.8630806652255534,0.1793305941012273
twolocal,entangled,twolocal,renyi,4,3,1,1,63,2052,717.3538498878479,0.18895729450859103,1.8378395670343406,0.09151196815266335,0.8703087813087071,0.15793882766357242
twolocal,entangled,twolocal,renyi,4,3,1,1,64,2116,763.0089600086212,0.18479291340703868,1.854937380504309,0.08779117264804065,0.8764702192368724,0.201372822041928
twolocal,entangled,twolocal,renyi,4,3,1,1,65,2177,807.7410109043121,0.18908495882641135,1.8471385747356195,0.08333414684188856,0.8814599810482088,0.17639007339782706
twolocal,entangled,twolocal,renyi,4,3,1,1,66,2227,844.3605918884277,0.18746608706423654,1.851114114574714,0.07800152433809383,0.8824271879292243,0.16173210054193218
twolocal,entangled,twolocal,renyi,4,3,1,1,67,2276,880.8704147338867,0.18742104026462497,1.8514511749716815,0.08040315567860956,0.8827413472115017,0.16309433631644663
twolocal,entangled,twolocal,renyi,4,3,1,1,68,2327,919.5742406845093,0.18748877088967278,1.8522346796075198,0.08210992491378605,0.8836038737391732,0.16206944869918904
twolocal,entangled,twolocal,renyi,4,3,1,1,69,2382,961.8842947483063,0.18628043039157566,1.8536439017563495,0.08346526181360833,0.8832463814742704,0.1504474450009916
twolocal,entangled,twolocal,renyi,4,3,1,1,70,2438,1005.7953078746796,0.18622171857979408,1.8540282423669985,0.08043066275921155,0.8833761400987642,0.1528490344054709
twolocal,entangled,twolocal,renyi,4,3,1,1,71,2493,1049.6769347190857,0.1831740918170444,1.8657221836917897,0.07178682632015107,0.8847558216569897,0.15492125114700206
twolocal,entangled,twolocal,renyi,4,3,1,1,72,2546,1087.8636367321014,0.1829721368307171,1.8676988841641844,0.07176777663153058,0.8854684475855087,0.17559214566078624
twolocal,entangled,twolocal,renyi,4,3,1,1,73,2598,1116.5142607688904,0.1828062912161064,1.8717521409192786,0.07648165435540355,0.8862857834169581,0.1831340493080785
twolocal,entangled,twolocal,renyi,4,3,1,1,74,2653,1147.1491317749023,0.18081669806955733,1.8779098745620972,0.0735021869337209,0.8870503331536798,0.21463445056412733
twolocal,entangled,twolocal,renyi,4,3,1,1,75,2711,1179.8692457675934,0.18126947277975242,1.877905637792277,0.07193470912218039,0.8880305051051991,0.21979896938926224
twolocal,entangled,twolocal,renyi,4,3,1,1,76,2768,1212.592845916748,0.18034381433546434,1.877760409798124,0.07115312781772974,0.8886431323215426,0.18686565570291197
twolocal,entangled,twolocal,renyi,4,3,1,1,77,2825,1245.9914050102234,0.1792797723285695,1.880764282160361,0.06005276652782982,0.8909232921579328,0.1735089311490685
twolocal,entangled,twolocal,renyi,4,3,1,1,78,2883,1280.4934260845184,0.17858761029426762,1.8842343429033575,0.060017840085888834,0.8915342386641193,0.19349135615590954
twolocal,entangled,twolocal,renyi,4,3,1,1,79,2935,1311.9996201992035,0.17827364472951424,1.8861941257489672,0.059738048017326344,0.8923919094852456,0.17790991504667145
twolocal,entangled,twolocal,renyi,4,3,1,1,80,2989,1345.0609171390533,0.17702021269010945,1.889701561676399,0.06146023407470553,0.892953030012389,0.15303442904088493
twolocal,entangled,twolocal,renyi,4,3,1,1,81,3041,1377.246972322464,0.17724781482678084,1.8868741922013652,0.05834138556969036,0.8931027328059036,0.1670086897538187
twolocal,entangled,twolocal,renyi,4,3,1,1,82,3094,1423.4770283699036,0.1767537446962685,1.8874779760348157,0.05743834226802461,0.8928525644507243,0.11991989882426768
twolocal,entangled,twolocal,renyi,4,3,1,1,83,3152,1478.996856212616,0.17702244909878617,1.888835468287584,0.061998990186136915,0.8942415988337975,0.10600827060224516
twolocal,entangled,twolocal,renyi,4,3,1,1,84,3202,1526.679733991623,0.17667551571032472,1.8898971412332723,0.0645682559865689,0.8947588345525566,0.1149735584404327
twolocal,entangled,twolocal,renyi,4,3,1,1,85,3258,1580.6285829544067,0.17525910601756733,1.8947574046428781,0.056881786997391395,0.8957475664235293,0.11176919888889211
twolocal,entangled,twolocal,renyi,4,3,1,1,86,3317,1637.8450500965118,0.175478516208859,1.8938796794718598,0.05951923922494019,0.8964576982178059,0.10980167719183082
twolocal,entangled,twolocal,renyi,4,3,1,1,87,3376,1696.1078960895538,0.17449465554892038,1.8980831163555996,0.061250387958871694,0.8971632260842026,0.10634409496001375
twolocal,entangled,twolocal,renyi,4,3,1,1,88,3435,1755.3851571083069,0.1744301270110369,1.8990351506982044,0.06146745764817199,0.8975623399240538,0.09391183921079681
twolocal,entangled,twolocal,renyi,4,3,1,1,89,3493,1814.4249601364136,0.17379544944556363,1.901035628123695,0.05983911670873439,0.8980351467708694,0.09496578929378496
twolocal,entangled,twolocal,renyi,4,3,1,1,90,3553,1875.3174579143524,0.1738024634504615,1.9010116596708828,0.05841099690176041,0.8984390631655704,0.10033095335788002
twolocal,entangled,twolocal,renyi,4,3,1,1,91,3614,1938.5948259830475,0.17419030547825642,1.9003231719002778,0.05855015183470971,0.8989203237069936,0.10373698010808628
twolocal,entangled,twolocal,renyi,4,3,1,1,92,3679,2005.8598709106445,0.1740175079191541,1.902322580435763,0.059228917039510276,0.8995527276926588,0.10171255982598172
twolocal,entangled,twolocal,renyi,4,3,1,1,93,3740,2069.6386489868164,0.17270612486655618,1.9061023329844353,0.058001893263487904,0.8998021021357323,0.09234901759765875
twolocal,entangled,twolocal,renyi,4,3,1,1,94,3801,2134.1226799488068,0.1727705975910059,1.9040098562111416,0.056746368165148386,0.8999433138807561,0.1091418228503651
twolocal,entangled,twolocal,renyi,4,3,1,1,95,3862,2200.064774990082,0.17244648588182485,1.9052969658549617,0.05441636953483679,0.900213291544077,0.10940434730738197
twolocal,entangled,twolocal,renyi,4,3,1,1,96,3923,2267.1383440494537,0.17221875303541395,1.9074654746479989,0.056234656629468985,0.9009603742922339,0.10837441700680303
twolocal,entangled,twolocal,renyi,4,3,1,1,97,3981,2331.288001060486,0.17156897355115164,1.9107296117043011,0.05683377279461413,0.9013121478091821,0.10869115360317007
twolocal,entangled,twolocal,renyi,4,3,1,1,98,4044,2403.8161430358887,0.1708669715103706,1.9132278633153565,0.053845948152596954,0.9014883553368589,0.11475596623893723
twolocal,entangled,twolocal,renyi,4,3,1,1,99,4105,2473.6764159202576,0.1697981465249582,1.9162142959089268,0.05369745332926229,0.9015276671588327,0.10118737768302066
twolocal,entangled,twolocal,renyi,4,3,1,1,100,4162,2539.555011987686,0.17018918922791976,1.9152637856380894,0.05234740895069799,0.9016958339428978,0.11481935221363423
twolocal,entangled,twolocal,renyi,4,3,1,1,101,4224,2610.5852539539337,0.1691753311394862,1.9192995013990037,0.04849687929301818,0.9022166036161252,0.11510612577054065
twolocal,entangled,twolocal,renyi,4,3,1,1,102,4291,2689.2954058647156,0.1681540922640539,1.9231382981458571,0.05205355939976956,0.9028338119284927,0.09957946166363328
twolocal,entangled,twolocal,renyi,4,3,1,1,103,4354,2763.740252971649,0.16854362365449735,1.9223365787560356,0.054608713949093696,0.9030438320263591,0.08843970792367693
twolocal,entangled,twolocal,renyi,4,3,1,1,104,4415,2835.7989768981934,0.16713290925688937,1.9271395445876665,0.05099352816306195,0.9034679690639268,0.08612856223172759
twolocal,entangled,twolocal,renyi,4,3,1,1,105,4480,2912.9427909851074,0.16782371135821297,1.9245526901375423,0.05281424953476886,0.9035358430817776,0.07904846988072721
twolocal,entangled,twolocal,renyi,4,3,1,1,106,4545,2990.7174060344696,0.1676159760738597,1.9251050545332513,0.053300339398349314,0.9037463563753686,0.0780511174303026
twolocal,entangled,twolocal,renyi,4,3,1,1,107,4604,3041.084311246872,0.16766482913057196,1.9253034062246943,0.05370173880689789,0.9039355276835028,0.07057070027801676
twolocal,entangled,twolocal,renyi,4,3,1,1,108,4671,3096.4882202148438,0.16730483274218838,1.9264088958900625,0.05400998423636352,0.9039505658661036,0.06604090533498555
twolocal,entangled,twolocal,renyi,4,3,1,1,109,4734,3148.494597196579,0.16669498221034532,1.9289699521271615,0.05178591977881204,0.904361143340327,0.06357314035169984
twolocal,entangled,twolocal,renyi,4,3,1,1,110,4799,3202.9872772693634,0.16620773114708393,1.9311528254813763,0.05166980884038612,0.9048995194221706,0.06760828570750908
twolocal,entangled,twolocal,renyi,4,3,1,1,111,4871,3264.227536201477,0.16621093153815414,1.9309444016468724,0.05255341654330427,0.9047692700379838,0.07271370702424211
twolocal,entangled,twolocal,renyi,4,3,1,1,112,4944,3330.055695295334,0.16590734093866705,1.931870423388439,0.05059379145978158,0.9055574708542075,0.07728162935196765
twolocal,entangled,twolocal,renyi,4,3,1,1,113,5019,3395.6007153987885,0.16541705332477907,1.9338481630749478,0.049300006307644806,0.9058433713979728,0.07403173031828347
twolocal,entangled,twolocal,renyi,4,3,1,1,114,5092,3459.099803209305,0.16469319256740544,1.9362504396262585,0.047826374746826036,0.9059201609541139,0.07857057131231632
twolocal,entangled,twolocal,renyi,4,3,1,1,115,5169,3527.120557308197,0.1647144635236431,1.935923242679276,0.04744844305144144,0.9063827236835764,0.08563048020780811
twolocal,entangled,twolocal,renyi,4,3,1,1,116,5244,3594.2883932590485,0.16402532706435,1.9382290788088414,0.046945740204195494,0.9068174167381939,0.07704731093307876
twolocal,entangled,twolocal,renyi,4,3,1,1,117,5316,3666.3107821941376,0.1649620490008978,1.9359132172700848,0.0500543498120322,0.9071758407180089,0.07473752407755621
twolocal,entangled,twolocal,renyi,4,3,1,1,118,5388,3764.547887325287,0.1653178099327513,1.9351540188410952,0.050671591112101094,0.9073978728543438,0.06837311803390843
twolocal,entangled,twolocal,renyi,4,3,1,1,119,5460,3863.9084134101868,0.16457559795964247,1.9375684208623554,0.04609187824854569,0.9076290360622192,0.0780918323603509
twolocal,entangled,twolocal,renyi,4,3,1,1,120,5535,3969.8816454410553,0.1647230796209539,1.936576932810758,0.0478363973083713,0.9084240353885352,0.07644761811396866
twolocal,entangled,twolocal,renyi,4,3,1,1,121,5638,4084.1768984794617,0.1657604967300135,1.9328530253428666,0.05313783721131725,0.9102650480093901,0.08626595566216314
twolocal,entangled,twolocal,renyi,4,3,1,1,122,5716,4157.082063436508,0.16537356869868025,1.9350112289596013,0.05381231011127359,0.9112171672907058,0.06607585385284101
twolocal,entangled,twolocal,renyi,4,3,1,1,123,5796,4233.48228931427,0.16461583604412902,1.9378950639748251,0.051740674393057295,0.9115240705308797,0.06408203034495877
twolocal,entangled,twolocal,renyi,4,3,1,1,124,5876,4310.02405834198,0.1649780947366718,1.9365180945886022,0.05183048244110959,0.9118085606107477,0.06337672208267262
twolocal,entangled,twolocal,renyi,4,3,1,1,125,5958,4390.974400520325,0.16523918072284385,1.9359961677053796,0.05181195278082922,0.9119608326192481,0.06191830492656852
twolocal,entangled,twolocal,renyi,4,3,1,1,126,6039,4469.976429462433,0.16605938357971492,1.9335224654272294,0.05047364541797708,0.9120335059997654,0.05617699054318408
twolocal,entangled,twolocal,renyi,4,3,1,1,127,6123,4552.094307422638,0.16597633546248244,1.9344483170202709,0.05164657674582723,0.9124795260388804,0.05677254549932925
twolocal,entangled,twolocal,renyi,4,3,1,1,128,6198,4626.231062412262,0.16533750427202587,1.936855792713399,0.05221842503653329,0.912567149134943,0.054522520174409866
twolocal,entangled,twolocal,renyi,4,3,1,1,129,6278,4705.826150417328,0.1652740353444415,1.9376483728595133,0.05190354873744833,0.9127898781572674,0.05488161015648226
twolocal,entangled,twolocal,renyi,4,3,1,1,130,6358,4797.181612491608,0.1652723922274486,1.9380424580971367,0.052360364159022635,0.9129989033936012,0.05149716372587724
