enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,0,0,0.0,0.5000499999999996,0.6930971797265788,0.29742688567349745,0.49276840462602106
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,1,3,0.001157999038696289,0.5000499999999994,0.6930971797265767,0.19621415988323826,0.574310376018222
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,2,9,0.007695913314819336,0.5000499999999996,0.6930971797265785,0.17619061954635004,0.6509324465268546
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,3,15,0.013609886169433594,0.5000499999999999,0.6930971797265761,0.18823641046165662,0.6729026490655745
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,4,22,0.021638870239257812,0.5000499999999997,0.6930971797265788,0.1530679020406953,0.702021737604307
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,5,30,0.03265786170959473,0.5046510423756694,0.6884889004881345,0.1740631661329144,0.7134453385164485
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,6,38,0.04583287239074707,0.5106732301158089,0.682435649840316,0.1954033569103677,0.7241633824356526
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,7,47,0.09100699424743652,0.5064174184157664,0.6867159634252578,0.22845424814899667,0.7338603496619176
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,8,56,0.11450409889221191,0.5050521321848135,0.6880865057877241,0.19571299858905655,0.7456091658697304
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,9,67,0.14367389678955078,0.5081685970616071,0.6849561948718044,0.188109045100882,0.7534044589335932
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,10,79,0.1982569694519043,0.5137088719922268,0.6793749668835978,0.14191632657567865,0.7587874382321429
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,11,90,0.2516169548034668,0.5130983510608823,0.679991032751348,0.175874886282242,0.7615071046482024
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,12,102,0.31725597381591797,0.5044288968645914,0.6887117220427672,0.1634476900274626,0.7629723743817427
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,13,115,0.3840188980102539,0.5023254353612775,0.690819939287043,0.16128613788843132,0.7646274120420236
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,14,129,0.4647939205169678,0.5030503332849693,0.690093738170581,0.1514772508317238,0.7662524509252184
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,15,144,0.5447788238525391,0.5115298041772994,0.6815726504036275,0.16089119361639442,0.7687440145447434
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,16,159,0.6790368556976318,0.5142047316166953,0.6788744146608786,0.1545294020784041,0.7693603241877025
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,17,175,0.7705388069152832,0.5111968279204873,0.6819081841041762,0.14113649189822788,0.7700029860818589
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,18,192,0.8947999477386475,0.5105661076235759,0.6825435405501122,0.13131516052169784,0.7706998899956273
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,19,210,1.0367398262023926,0.5103949935079156,0.6827158655114841,0.1412532521488594,0.7712476218458783
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,20,226,1.1622357368469238,0.5109278790486155,0.682179143202708,0.13957212776193834,0.7713671552989674
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,21,245,1.3370728492736816,0.510240661082427,0.6828712728615504,0.1398931508403691,0.7715573481683043
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,22,264,1.5258257389068604,0.509435325566343,0.6836819535838297,0.13847817065675277,0.7718402934712261
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,23,285,1.7365145683288574,0.5098388934054489,0.6832757625180288,0.1381278672758024,0.7718597455006033
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,24,307,1.9729604721069336,0.5097670697523968,0.6833480611619789,0.13862865786730605,0.7718715685012436
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,25,329,2.1810734272003174,0.5097095881959602,0.683405920323918,0.13897515590941076,0.7718804274918705
twolocal,zipf_0.01,twolocal,overlap,3,1,1,1,26,350,2.4313013553619385,0.5096995098405314,0.6834160646533005,0.1394869458036957,0.771883529652724
