enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,renyi,3,1,7,7,0,0,0.0,0.9999654584958416,0.00020667350975804835,0.43041155803710757,0.3677022957539785
twolocal,entangled,twolocal,renyi,3,1,7,7,1,5,0.001010894775390625,0.9992571985328154,0.0033058299788775018,0.15243831724947143,0.3840127282295206
twolocal,entangled,twolocal,renyi,3,1,7,7,2,10,0.004122734069824219,0.9992465812971341,0.003347748295538009,0.15895542432924206,0.39075133891154973
twolocal,entangled,twolocal,renyi,3,1,7,7,3,17,0.008453845977783203,0.9992432098893587,0.0033610434501412383,0.12465284647159824,0.42844654976918134
twolocal,entangled,twolocal,renyi,3,1,7,7,4,27,0.01990485191345215,0.9992482328212602,0.003341232767899213,0.313466972225833,0.4631603170480664
twolocal,entangled,twolocal,renyi,3,1,7,7,5,38,0.03405499458312988,0.9992453288584713,0.0033526881652943073,0.2906155421920495,0.47244391039537276
twolocal,entangled,twolocal,renyi,3,1,7,7,6,49,0.04902505874633789,0.9992932317149248,0.00316299609100335,0.2311200481389883,0.48464859609232563
twolocal,entangled,twolocal,renyi,3,1,7,7,7,61,0.09322619438171387,0.9993489454818825,0.0029403305412268846,0.261972898294196,0.48852011206112456
twolocal,entangled,twolocal,renyi,3,1,7,7,8,75,0.11330008506774902,0.9995792502616898,0.0019918915699854694,0.32800254602765383,0.5028002934557352
twolocal,entangled,twolocal,renyi,3,1,7,7,9,90,0.15993213653564453,0.9994650073497874,0.002468582499681683,0.24385060200287417,0.5065193488860981
twolocal,entangled,twolocal,renyi,3,1,7,7,10,120,0.2664792537689209,0.9998010640606624,0.0010162186872786066,0.4318071575817528,0.5476879496749136
twolocal,entangled,twolocal,renyi,3,1,7,7,11,143,0.35156917572021484,0.9997657885183563,0.0011773149567787218,0.3991702210359019,0.5549780942866999
twolocal,entangled,twolocal,renyi,3,1,7,7,12,163,0.430772066116333,0.9997377953139202,0.0013032410663661776,0.39570278746194054,0.5556267323141733
twolocal,entangled,twolocal,renyi,3,1,7,7,13,191,0.559899091720581,0.9996374465429168,0.0017433305882689548,0.4071409153964304,0.5576309910010447
twolocal,entangled,twolocal,renyi,3,1,7,7,14,211,0.6615211963653564,0.999617992843005,0.001826903208376978,0.41102316571241765,0.5578707666098686
twolocal,entangled,twolocal,renyi,3,1,7,7,15,244,0.8489522933959961,0.5656440044228775,0.6259855843711704,0.3303990646851859,0.6759413767231119
twolocal,entangled,twolocal,renyi,3,1,7,7,16,269,0.9860022068023682,0.5674998901203785,0.624040052976808,0.3422408188516071,0.677221408080764
twolocal,entangled,twolocal,renyi,3,1,7,7,17,296,1.12263822555542,0.5527695012590886,0.6394079154538224,0.28243477850755583,0.6843563000703267
twolocal,entangled,twolocal,renyi,3,1,7,7,18,321,1.2589173316955566,0.5449498522229101,0.6474983771633047,0.2587235238731074,0.6872252628168818
twolocal,entangled,twolocal,renyi,3,1,7,7,19,345,1.4053022861480713,0.5453105616928198,0.6471261865931518,0.27420311888450477,0.6876845930590851
twolocal,entangled,twolocal,renyi,3,1,7,7,20,380,1.6390471458435059,0.5363125938810533,0.6563817629355202,0.2419429128665712,0.692495628852897
twolocal,entangled,twolocal,renyi,3,1,7,7,21,431,1.9978761672973633,0.534178375389305,0.6585683638783704,0.18078620849690552,0.6987597796556927
twolocal,entangled,twolocal,renyi,3,1,7,7,22,510,2.5715291500091553,0.5319963113115571,0.6608005675663908,0.1657726418333293,0.7036977146350044
twolocal,entangled,twolocal,renyi,3,1,7,7,23,550,2.880359172821045,0.5251130330228055,0.6678195853052057,0.16304730801552317,0.7081269182615627
twolocal,entangled,twolocal,renyi,3,1,7,7,24,655,3.7644731998443604,0.5174701556174268,0.6755738404221926,0.18666531652249008,0.7175851386648088
twolocal,entangled,twolocal,renyi,3,1,7,7,25,697,4.101591110229492,0.5165260690123998,0.6765288492153575,0.18651664852239935,0.7195455790610068
twolocal,entangled,twolocal,renyi,3,1,7,7,26,733,4.387081146240234,0.5162986752146458,0.676758781242471,0.19263011525674065,0.7197039040981965
twolocal,entangled,twolocal,renyi,3,1,7,7,27,781,4.8196680545806885,0.5167401514598428,0.6763123443242455,0.19368290873235816,0.7197464406585032
