enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,0,0,0.0,0.9999999999999991,4.75125381989999e-16,0.3884640490336031,0.33661379171587125
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,1,4,0.0022928714752197266,0.9999999999999992,-2.06795971519869e-15,0.39493675279935064,0.3442347235663983
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,2,10,0.0071086883544921875,0.9999999999999989,-1.1211690394166806e-15,0.3426382872128156,0.4143129545124883
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,3,17,0.016384601593017578,0.9999999999999988,3.063673794364644e-15,0.32688974173347485,0.429605380909019
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,4,26,0.030608654022216797,0.9999999999999994,1.3181071353008772e-15,0.2951429937843992,0.4304087378232914
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,5,38,0.07164263725280762,0.9999999999999993,-1.7693326010066242e-15,0.30633255820594674,0.5034951912058635
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,6,50,0.08441662788391113,0.9999999999999997,-3.0656949090227917e-15,0.3725286279018667,0.5304095526559058
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,7,64,0.12665677070617676,0.9999999999999996,-4.457363111554423e-16,0.3502318863821327,0.5623016478924562
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,8,78,0.1491086483001709,1.0,-4.2737367894367295e-16,0.38714085399280007,0.5694781349948281
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,9,95,0.20175457000732422,0.9999999999999992,5.973943667453921e-16,0.35248104735826696,0.5767280882207863
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,10,111,0.25371265411376953,0.999999999999999,7.279904453031059e-16,0.29852827659177755,0.5805223736390488
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,11,126,0.30547356605529785,0.9999999999999998,-2.4954882993433504e-15,0.33786722103662914,0.5818012670654187
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,12,143,0.36562156677246094,0.9999999999999997,3.730028886840841e-15,0.3481527261850614,0.5819548947862142
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,13,166,0.44544243812561035,0.9999999999999986,-7.102478643647751e-16,0.33582786017081345,0.5824418790100712
twolocal,zipf_1.0,twolocal,renyi,3,1,1,1,14,191,0.5356783866882324,1.0,2.4272627291271406e-16,0.33208666254934616,0.582453160932495
