enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,3,6,6,0,0,0.0,0.570912368969849,0.620455602578384,0.6845857138905294,0.45932620244576844
twolocal,entangled,twolocal,overlap,3,3,6,6,1,4,0.037490129470825195,0.570912368969849,0.6204556025783852,0.4359241786324056,0.5817778433720265
twolocal,entangled,twolocal,overlap,3,3,6,6,2,9,0.08866715431213379,0.5709123689698488,0.6204556025783846,0.3217880943726372,0.6380003358015505
twolocal,entangled,twolocal,overlap,3,3,6,6,3,15,0.19822311401367188,0.570912368969849,0.6204556025783845,0.30933460015347763,0.6785865682040153
twolocal,entangled,twolocal,overlap,3,3,6,6,4,22,0.3796210289001465,0.5709123689698488,0.6204556025783808,0.24515497739479833,0.6957049885907606
twolocal,entangled,twolocal,overlap,3,3,6,6,5,30,0.6841590404510498,0.5709123689698489,0.6204556025783856,0.17905716985052594,0.7086327701296585
twolocal,entangled,twolocal,overlap,3,3,6,6,6,40,1.1180150508880615,0.570912368969849,0.6204556025783822,0.11799636490838707,0.7193005460355544
twolocal,entangled,twolocal,overlap,3,3,6,6,7,50,1.6131610870361328,0.5709123689698488,0.6204556025783832,0.10919467502971084,0.7273601740106597
twolocal,entangled,twolocal,overlap,3,3,6,6,8,60,2.442772150039673,0.5709123689698491,0.6204556025783818,0.12761512535134023,0.7295570971084514
twolocal,entangled,twolocal,overlap,3,3,6,6,9,71,3.588163137435913,0.5709123689698492,0.620455602578383,0.12743045561360844,0.7317867661163017
twolocal,entangled,twolocal,overlap,3,3,6,6,10,82,4.884411096572876,0.5709123689698488,0.6204556025783842,0.12353531694425232,0.7349879162499358
twolocal,entangled,twolocal,overlap,3,3,6,6,11,99,6.757897138595581,0.5606803830396653,0.7015636565729417,0.11577046813413297,0.7724192259551758
twolocal,entangled,twolocal,overlap,3,3,6,6,12,114,8.484976053237915,0.35498986843735025,1.202857666820495,0.12815829457943892,0.8713086219897563
twolocal,entangled,twolocal,overlap,3,3,6,6,13,129,10.085137128829956,0.22287188526001878,1.7017974295794818,0.12491869258842808,0.9500716788288897
twolocal,entangled,twolocal,overlap,3,3,6,6,14,160,13.914186000823975,0.20411933311725958,1.7614000947114286,0.039142583944547234,0.9655652706418085
twolocal,entangled,twolocal,overlap,3,3,6,6,15,178,15.873538970947266,0.21293351640533728,1.7251166934447937,0.03380485281062331,0.974607735832284
twolocal,entangled,twolocal,overlap,3,3,6,6,16,195,19.312964916229248,0.2136898413906747,1.7201848354383782,0.03682290633806027,0.9762947112279683
twolocal,entangled,twolocal,overlap,3,3,6,6,17,213,21.66635298728943,0.21493754108500993,1.7229397235301622,0.03264904925745097,0.9776547475978274
twolocal,entangled,twolocal,overlap,3,3,6,6,18,233,25.39939594268799,0.21729428752939584,1.7173807128669873,0.04425029805102606,0.984007351122082
twolocal,entangled,twolocal,overlap,3,3,6,6,19,252,28.66483974456787,0.21590625798933327,1.719213549583828,0.04362552903296047,0.9855714135130355
twolocal,entangled,twolocal,overlap,3,3,6,6,20,271,31.36162281036377,0.21497913427646356,1.7206863790548932,0.042543220898824397,0.9873373562621728
twolocal,entangled,twolocal,overlap,3,3,6,6,21,291,35.81580090522766,0.21865495195961077,1.7138172397217233,0.030383883595027805,0.9885226914796157
twolocal,entangled,twolocal,overlap,3,3,6,6,22,310,39.62213397026062,0.21899142529206683,1.7065244374686823,0.01649364477161209,0.9901577026808168
twolocal,entangled,twolocal,overlap,3,3,6,6,23,329,44.0425808429718,0.22004473058336196,1.6966253482494942,0.01924208694614208,0.9911861333630266
twolocal,entangled,twolocal,overlap,3,3,6,6,24,348,47.132739782333374,0.22187991267309318,1.689748184348725,0.018393654106094046,0.9922564150624421
twolocal,entangled,twolocal,overlap,3,3,6,6,25,367,52.58660864830017,0.2206929331763438,1.6961037374003747,0.026536850986846945,0.9929965122361641
twolocal,entangled,twolocal,overlap,3,3,6,6,26,388,58.53612756729126,0.21747322405669064,1.7102893917902275,0.029077130298008638,0.9940094244162692
twolocal,entangled,twolocal,overlap,3,3,6,6,27,412,63.065974712371826,0.21929656285986385,1.7039589354410372,0.02073034793201948,0.9954550971272654
twolocal,entangled,twolocal,overlap,3,3,6,6,28,434,69.07863664627075,0.21839417292444038,1.708808526670134,0.01423249333127135,0.995962004068332
twolocal,entangled,twolocal,overlap,3,3,6,6,29,456,75.74487662315369,0.2186035117910615,1.7097350946974,0.014955523625955702,0.9963471681818932
twolocal,entangled,twolocal,overlap,3,3,6,6,30,480,80.85983347892761,0.2200137022267175,1.7079517934772979,0.01803801561305106,0.9968527283059669
twolocal,entangled,twolocal,overlap,3,3,6,6,31,505,88.38955736160278,0.22070745318496726,1.7057277193558922,0.017489981624566393,0.9970689901242745
twolocal,entangled,twolocal,overlap,3,3,6,6,32,530,97.18169927597046,0.22034535483023973,1.707714721446566,0.016272098497108194,0.9973583417889742
twolocal,entangled,twolocal,overlap,3,3,6,6,33,556,102.47021842002869,0.2195446147992967,1.710220167020877,0.014414203759869945,0.997718141456518
twolocal,entangled,twolocal,overlap,3,3,6,6,34,579,109.94190335273743,0.22005136168963702,1.708443740042659,0.014735892653950942,0.9979135700259663
twolocal,entangled,twolocal,overlap,3,3,6,6,35,605,116.71237826347351,0.21975859200866082,1.7090297357597808,0.011079224336115884,0.9981211637525478
twolocal,entangled,twolocal,overlap,3,3,6,6,36,632,125.30777215957642,0.21839278631691086,1.7142163808367603,0.012277869756857886,0.9983072531925051
twolocal,entangled,twolocal,overlap,3,3,6,6,37,662,136.14716506004333,0.21769937905943076,1.7158432858326391,0.01349779860665163,0.9985191905932557
twolocal,entangled,twolocal,overlap,3,3,6,6,38,690,143.123948097229,0.21748029192865212,1.7159615396455854,0.012918191405240836,0.9987126884866502
twolocal,entangled,twolocal,overlap,3,3,6,6,39,720,154.51604795455933,0.2152947094719882,1.7230696690601588,0.01334005966407776,0.9989411303930502
twolocal,entangled,twolocal,overlap,3,3,6,6,40,752,163.37304592132568,0.21736412192684634,1.7185003364666245,0.01067956060255177,0.9991156140472464
twolocal,entangled,twolocal,overlap,3,3,6,6,41,786,177.48178577423096,0.2185873574182526,1.7162224009583245,0.010982442653450435,0.9992092598521837
twolocal,entangled,twolocal,overlap,3,3,6,6,42,821,187.46656584739685,0.21815551658811622,1.7172072513133347,0.008710642921677676,0.9994243855667705
twolocal,entangled,twolocal,overlap,3,3,6,6,43,858,203.69137597084045,0.21736460001223312,1.7213583190462687,0.010350448253531236,0.9995848135090493
twolocal,entangled,twolocal,overlap,3,3,6,6,44,891,215.74836993217468,0.21785515441426093,1.719786110750329,0.008910770740674478,0.999633864271428
twolocal,entangled,twolocal,overlap,3,3,6,6,45,929,233.50226497650146,0.2169998751876934,1.7242645190711288,0.005534314107830764,0.9997653694178826
twolocal,entangled,twolocal,overlap,3,3,6,6,46,963,248.39722895622253,0.21744993020515432,1.7233694301860951,0.003038192392652614,0.9998175298945438
twolocal,entangled,twolocal,overlap,3,3,6,6,47,997,260.116091966629,0.2170121778762671,1.7257204063686358,0.0028369202167125226,0.9998615607783141
twolocal,entangled,twolocal,overlap,3,3,6,6,48,1031,276.45402693748474,0.2168674381054475,1.727325467792489,0.00254357038983144,0.9999112569770863
twolocal,entangled,twolocal,overlap,3,3,6,6,49,1067,292.72075486183167,0.21707439149833946,1.7261238258483016,0.0023490967303602603,0.9999405174491652
twolocal,entangled,twolocal,overlap,3,3,6,6,50,1105,306.4121198654175,0.2168264089702466,1.7265400853821338,0.0013150704079365819,0.999961013844381
twolocal,entangled,twolocal,overlap,3,3,6,6,51,1146,327.6207869052887,0.21704572399114075,1.7254004385882364,0.001345297596948368,0.9999747492994868
twolocal,entangled,twolocal,overlap,3,3,6,6,52,1184,346.7807140350342,0.21698260266585054,1.72532954760552,0.001234388399993451,0.9999843955465308
twolocal,entangled,twolocal,overlap,3,3,6,6,53,1225,361.95145893096924,0.21715537754632114,1.72472833237387,0.0007653994635374237,0.9999902586142146
twolocal,entangled,twolocal,overlap,3,3,6,6,54,1264,380.148277759552,0.21722904230477225,1.7247309878055184,0.0005909321298854797,0.9999957593037269
twolocal,entangled,twolocal,overlap,3,3,6,6,55,1305,400.7128977775574,0.21738117706866494,1.724257574703781,0.0003022849528553917,0.9999983588533728
