enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,0,0,0.0,0.25007633570907195,1.386142110102107,0.11724874199423536,0.9061255855474895
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,1,5,0.002029895782470703,0.2937486273087497,1.2952160684549028,0.08877071317514275,0.9191535106977897
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,2,12,0.004678010940551758,0.3153655514600104,1.245696551409307,0.0751790082458222,0.9264005914855364
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,3,21,0.010460853576660156,0.33776027005482395,1.1899305142964107,0.0678817640905296,0.9661515501565634
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,4,30,0.01705479621887207,0.3817846177052956,1.1363195563249477,0.0678817640905296,0.9796297071776849
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,5,39,0.04563093185424805,0.36745875411062784,1.1586175052459033,0.06788176409052965,0.9842915462128015
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,6,49,0.055055856704711914,0.3678496402494194,1.1480522003657485,0.0678817640905296,0.9869946634044859
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,7,61,0.06859564781188965,0.39739678715302085,1.1020234956256842,0.06788176409052969,0.9891173554098769
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,8,74,0.10856842994689941,0.39528853123822116,1.102088807170582,0.08596658133832873,0.9913919023841934
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,9,87,0.12810635566711426,0.38649025349828137,1.1154452428420694,0.05570386935348692,0.9930913149972207
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,10,101,0.201918363571167,0.39439613958727776,1.0905572549230118,0.035958373884136974,0.9951026899811501
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,11,116,0.2525653839111328,0.3947427133293891,1.0943386343022152,0.034858628968510885,0.996963380214234
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,12,133,0.3085215091705322,0.42510350296927835,1.0379692588111928,0.028632428562870488,0.9985390030911252
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,13,150,0.3681654930114746,0.42329123248447986,1.041254762975669,0.022975086710151263,0.999233392614997
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,14,175,0.4548075199127197,0.4222190957447549,1.0443188132638659,0.015091216738281926,0.9997541492777984
twolocal,zipf_0.01,twolocal,renyi,2,2,1,1,15,211,0.6370537281036377,0.4266547872373731,1.035175240080072,2.204823095593167e-5,0.9999999963350701
