enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity,maxpoolgradient
twolocal,entangled,twolocal,renyi,3,0,11,11,0,0,0.0,0.9999999999999997,-8.239876617451659e-16,0.41216484062232034,0.5583774206207588,1.4633824662101256
twolocal,entangled,twolocal,renyi,3,0,11,11,1,4,0.000553131103515625,0.9999999999999996,2.2875847303589573e-15,0.35228447374486654,0.6142549263808174,1.7139339040763215
twolocal,entangled,twolocal,renyi,3,0,11,11,2,10,0.0019903182983398438,0.9999999999999997,1.2935970585528198e-15,0.3538687947883233,0.6273308723545319,1.9761769863593435
twolocal,entangled,twolocal,renyi,3,0,11,11,3,17,0.003379344940185547,0.9999999999999994,2.2351134884549606e-15,0.3657995987232604,0.6390795270447523,1.6150523727440922
twolocal,entangled,twolocal,renyi,3,0,11,11,4,26,0.005418300628662109,0.9999999999999997,-4.20797388171169e-15,0.3890569045188853,0.6377419002395576,1.8142076729395014
twolocal,entangled,twolocal,renyi,3,0,11,11,5,37,0.022820234298706055,0.9999999999999999,2.9822811530772515e-15,0.29787661579821295,0.6491978103277831,1.4799984486437456
twolocal,entangled,twolocal,renyi,3,0,11,11,6,48,0.027025222778320312,0.9999999999999998,5.31953950604586e-15,0.27319713203029655,0.6611829955743511,1.7979257751786633
twolocal,entangled,twolocal,renyi,3,0,11,11,7,61,0.03255128860473633,1.0,-5.28896489989747e-16,0.2314125095716463,0.6690823576930888,1.4257927792295764
twolocal,entangled,twolocal,renyi,3,0,11,11,8,73,0.0394902229309082,1.0,-5.331556714040073e-16,0.23020184800096538,0.6801186554170304,1.4499398184946513
twolocal,entangled,twolocal,renyi,3,0,11,11,9,88,0.05139732360839844,0.9999999999999992,-2.7925365876022644e-15,0.21684423765751704,0.6945355679759493,0.7788136989652626
twolocal,entangled,twolocal,renyi,3,0,11,11,10,106,0.0747532844543457,1.0,-5.510845086730733e-16,0.2142916134317393,0.7023229643691433,0.39837491278751125
twolocal,entangled,twolocal,renyi,3,0,11,11,11,123,0.08502435684204102,0.9999999999999992,-6.313308280461444e-17,0.16621626161542036,0.7063616665782163,0.6517913216948118
twolocal,entangled,twolocal,renyi,3,0,11,11,12,152,0.10791730880737305,1.0,-3.124685546977521e-16,0.14640135851200645,0.7140030727416306,0.20545490284834497
twolocal,entangled,twolocal,renyi,3,0,11,11,13,175,0.12450122833251953,1.0,-2.0745184542538783e-15,0.14582897624807126,0.7143675366196073,0.18593260718553267
twolocal,entangled,twolocal,renyi,3,0,11,11,14,202,0.15816926956176758,0.9999999999999992,-2.0116031405887324e-15,0.13286400526338465,0.7148154104825343,2.5980858816695867e-7
