enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,2,18,18,0,0,0.0,0.607725228738944,0.5811758097865206,0.6017375380527928,0.47897270756222793
twolocal,entangled,twolocal,overlap,3,2,18,18,1,3,0.018069028854370117,0.6077252287389442,0.5811758097865205,0.6017375380527928,0.5598353208060687
twolocal,entangled,twolocal,overlap,3,2,18,18,2,8,0.05940103530883789,0.5647863441083796,0.690358735585368,0.5236650284955184,0.6385171599654262
twolocal,entangled,twolocal,overlap,3,2,18,18,3,15,0.11710405349731445,0.46116509385120424,0.94095706811878,0.5236650284955183,0.663338457138684
twolocal,entangled,twolocal,overlap,3,2,18,18,4,24,0.20555591583251953,0.40794496060336016,1.0491856733105056,0.14577678205290776,0.7393427625487198
twolocal,entangled,twolocal,overlap,3,2,18,18,5,33,0.30071187019348145,0.4164649187652333,1.0394437535963195,0.17038573560776565,0.7566063924631123
twolocal,entangled,twolocal,overlap,3,2,18,18,6,42,0.4219779968261719,0.32202700362845005,1.2391137439876765,0.16661820999208932,0.8031507710169212
twolocal,entangled,twolocal,overlap,3,2,18,18,7,54,0.6291720867156982,0.3020808787433013,1.2699283350416433,0.14424281298310743,0.8546868704936702
twolocal,entangled,twolocal,overlap,3,2,18,18,8,65,0.8078711032867432,0.3125753012713969,1.2497977487548857,0.1325664369584241,0.8733933581302128
twolocal,entangled,twolocal,overlap,3,2,18,18,9,75,1.0120720863342285,0.3186601383010945,1.234413205000691,0.1667485796976855,0.8813427206577302
twolocal,entangled,twolocal,overlap,3,2,18,18,10,85,1.2538089752197266,0.30888682736161743,1.250537313214498,0.1389617795791786,0.8889328684539722
twolocal,entangled,twolocal,overlap,3,2,18,18,11,96,1.5203678607940674,0.30501356536535723,1.2628570743802263,0.11597333430186238,0.8990804725962562
twolocal,entangled,twolocal,overlap,3,2,18,18,12,107,1.8863258361816406,0.2980225779066509,1.2799722206338735,0.10752615424884056,0.9011634910149331
twolocal,entangled,twolocal,overlap,3,2,18,18,13,119,2.3151767253875732,0.30157765952795856,1.2788845624435523,0.09208772307466229,0.9077068998976018
