enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,0,0,0.0,1.0,2.292296342595815e-16,0.3884640490336031,0.3366137973307333
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,1,4,0.010416984558105469,1.0,3.3391860195604692e-15,0.3555220153505843,0.4446173440077166
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,2,9,0.038819074630737305,1.0,-9.952679501370968e-16,0.18206404003176127,0.5263827613836655
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,3,14,0.0898740291595459,1.0,-1.9942371839804347e-15,0.22241529725673032,0.540167449005797
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,4,22,0.19763994216918945,1.0,-1.3579434916478806e-15,0.257343192733407,0.5506906252429393
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,5,32,0.3568100929260254,1.0,2.1727855178573492e-15,0.337035133276098,0.5597550475982322
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,6,43,0.5989589691162109,1.0,-1.7369674651464234e-15,0.34411115478948184,0.5739836930199478
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,7,53,0.8359379768371582,1.0,-1.6324550385766514e-15,0.3268506809370291,0.5767500231872289
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,8,65,1.1742289066314697,1.0,2.0145113962560557e-15,0.31116003496165867,0.5790334290347683
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,9,78,1.5614700317382812,1.0,-2.7417906509519064e-15,0.32206102692899563,0.5805712855802472
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,10,91,1.9987542629241943,0.9999999999999997,6.433631637405533e-16,0.33528467407726614,0.5809769209100379
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,11,109,2.5967681407928467,1.0,-1.6260659258136208e-15,0.3355850761480963,0.5823655904991198
twolocal,zipf_1.0,twolocal,overlap,3,3,1,1,12,125,3.195300340652466,1.0,1.4171475995972305e-15,0.332761410731247,0.5824513646680136
