enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,1,3,3,0,0,0.0,0.9572730877134868,0.1051179328216116,0.7810706499513596,0.4029179336981493
twolocal,entangled,twolocal,overlap,3,1,3,3,1,3,0.0013070106506347656,0.8535123422329923,0.2777330843965179,0.7810706499513596,0.45830202462237624
twolocal,entangled,twolocal,overlap,3,1,3,3,2,8,0.0062139034271240234,0.8530388363488568,0.27842207815458614,0.633845827725827,0.5126277617241559
twolocal,entangled,twolocal,overlap,3,1,3,3,3,15,0.01329183578491211,0.8557799000746479,0.27442493918046784,0.46251754997575023,0.5519544778370489
twolocal,entangled,twolocal,overlap,3,1,3,3,4,23,0.04734969139099121,0.5795718168686328,0.6113177251412097,0.264600824027177,0.6826994697456154
twolocal,entangled,twolocal,overlap,3,1,3,3,5,30,0.08225059509277344,0.5643045156696421,0.6273880861753183,0.19971938095687625,0.6985200825852776
twolocal,entangled,twolocal,overlap,3,1,3,3,6,38,0.0974125862121582,0.548177179436876,0.6441648639232354,0.20495497965942278,0.7123147301710798
twolocal,entangled,twolocal,overlap,3,1,3,3,7,47,0.11549544334411621,0.5543455906306846,0.637771632740655,0.16437061959574464,0.726715889176363
twolocal,entangled,twolocal,overlap,3,1,3,3,8,56,0.1359105110168457,0.5575986313828136,0.6343883351271877,0.17432541327997475,0.7330273079856042
twolocal,entangled,twolocal,overlap,3,1,3,3,9,65,0.15865349769592285,0.566238462061941,0.6253627087810052,0.2386911253639893,0.7384085868324632
twolocal,entangled,twolocal,overlap,3,1,3,3,10,76,0.20379042625427246,0.5675611459761943,0.6239757917746441,0.21640793859354251,0.7418615243910013
twolocal,entangled,twolocal,overlap,3,1,3,3,11,88,0.3591575622558594,0.5695598519620768,0.6218773895832352,0.21232784608742888,0.7450956875057041
twolocal,entangled,twolocal,overlap,3,1,3,3,12,99,0.6510584354400635,0.5699516138002736,0.6214657137158175,0.2001690640454793,0.7469118723470483
twolocal,entangled,twolocal,overlap,3,1,3,3,13,111,0.6916553974151611,0.5637554416500279,0.627962582299534,0.2161904588435863,0.7489789061483445
twolocal,entangled,twolocal,overlap,3,1,3,3,14,123,0.7700233459472656,0.5604859425385396,0.6313785725497733,0.2029887948949188,0.7501165377726301
twolocal,entangled,twolocal,overlap,3,1,3,3,15,136,0.8792943954467773,0.5617596819418069,0.6300487554414005,0.20810292544215017,0.7522129177052819
twolocal,entangled,twolocal,overlap,3,1,3,3,16,152,0.9793703556060791,0.5612271064079749,0.6306049319538245,0.19758393429715934,0.753340619796608
twolocal,entangled,twolocal,overlap,3,1,3,3,17,168,1.0817482471466064,0.5603298914609045,0.6315414070813907,0.18856632123035544,0.7538507639295056
twolocal,entangled,twolocal,overlap,3,1,3,3,18,185,1.2152411937713623,0.5582319463800011,0.6337287136914861,0.1806971334177796,0.7544574366511507
twolocal,entangled,twolocal,overlap,3,1,3,3,19,203,1.3607070446014404,0.5649921117194066,0.6266683202738992,0.1649284584351163,0.754972022734141
twolocal,entangled,twolocal,overlap,3,1,3,3,20,226,1.5784032344818115,0.5589046793830774,0.6330276972923831,0.14723389678744372,0.7564677503971563
twolocal,entangled,twolocal,overlap,3,1,3,3,21,250,1.8125152587890625,0.5596036395285124,0.6322989798250829,0.1396988683611795,0.7576125533532378
twolocal,entangled,twolocal,overlap,3,1,3,3,22,275,2.0321733951568604,0.5598268745579242,0.632066161019351,0.13998937922897395,0.7578398677529963
twolocal,entangled,twolocal,overlap,3,1,3,3,23,302,2.304499626159668,0.5608239457330974,0.6310258115909634,0.1401907407632349,0.757937983430019
twolocal,entangled,twolocal,overlap,3,1,3,3,24,328,2.630431652069092,0.5603131443754296,0.6315588810283352,0.13918387056548298,0.7579639722149394
twolocal,entangled,twolocal,overlap,3,1,3,3,25,356,2.96833872795105,0.5613576176879764,0.6304686575524876,0.14101605683708845,0.7579807568198736
twolocal,entangled,twolocal,overlap,3,1,3,3,26,386,3.3129477500915527,0.5615753512502033,0.6302412797448541,0.1420470155075377,0.7579888545084481
twolocal,entangled,twolocal,overlap,3,1,3,3,27,418,3.738170862197876,0.5617673847708186,0.6300407096397839,0.14179113658506892,0.7579945538309585
