enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,2,1,5,5,0,0,0.0,0.9977761922480999,NaN,0.7461110820544217,0.4902193923038971
twolocal,entangled,twolocal,overlap,2,1,5,5,1,5,0.0008938312530517578,0.9977761922480999,0.00868252734456404,0.3517248851495239,0.7579471842207235
twolocal,entangled,twolocal,overlap,2,1,5,5,2,10,0.0018928050994873047,0.5907865019079415,0.5993918256721624,0.12228671363785779,0.8709596692509337
twolocal,entangled,twolocal,overlap,2,1,5,5,3,16,0.0046596527099609375,0.5830399518896507,0.6076408168446301,0.11009333660122816,0.8958107656551458
twolocal,entangled,twolocal,overlap,2,1,5,5,4,22,0.006354808807373047,0.6223131136650897,NaN,0.04099309677174261,0.9064087462184942
twolocal,entangled,twolocal,overlap,2,1,5,5,5,29,0.008931636810302734,0.6384226446299133,0.5475030697013255,0.047394481913320144,0.9154558441807229
twolocal,entangled,twolocal,overlap,2,1,5,5,6,37,0.013049602508544922,0.6657196287986031,0.5167863680594555,0.034978468808590665,0.9267010093356364
twolocal,entangled,twolocal,overlap,2,1,5,5,7,46,0.017563581466674805,0.6695162369251193,0.5124523542538777,0.03979636864055114,0.9319271106738478
twolocal,entangled,twolocal,overlap,2,1,5,5,8,56,0.023551464080810547,0.6675679256749774,0.5146783949898126,0.04398154146062935,0.9344283139137388
twolocal,entangled,twolocal,overlap,2,1,5,5,9,66,0.03249239921569824,0.6655025563331387,0.5170336966787077,0.043134571878231165,0.935044258563435
twolocal,entangled,twolocal,overlap,2,1,5,5,10,77,0.04066944122314453,0.6653417904312019,0.5172168379489257,0.03812331764145979,0.9354022725627114
twolocal,entangled,twolocal,overlap,2,1,5,5,11,88,0.052538394927978516,0.6655006839972,0.5170358297657462,0.034921116073671474,0.9354527955440122
