1	0.0	0.0	0.0	5.551115123125783e-17	0.0	5.551115123125783e-17	1.1102230246251565e-16	0.0	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	5.551115123125783e-17	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0	0.0	0.0	0.0	0.0	5.551115123125783e-17	0.0	1.6653345369377348e-16	0.0	5.551115123125783e-17	0.0	5.551115123125783e-17	0.0	1.1102230246251565e-16	0.0	2.220446049250313e-16	5.551115123125783e-17	0.0	1.1102230246251565e-16	1.1102230246251565e-16	5.551115123125783e-17	5.551115123125783e-17	1.1102230246251565e-16	5.551115123125783e-17	0.0	1.6653345369377348e-16	0.0	0.0	1.1102230246251565e-16	5.551115123125783e-17	1.1102230246251565e-16	5.551115123125783e-17	0.0	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	5.551115123125783e-17	0.0	5.551115123125783e-17	0.0	5.551115123125783e-17	1.1102230246251565e-16	5.551115123125783e-17	0.0	0.0	5.551115123125783e-17	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	5.551115123125783e-17	1.1102230246251565e-16	0.0	1.1102230246251565e-16	5.551115123125783e-17	0.0	1.1102230246251565e-16	5.551115123125783e-17	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	0.0	5.551115123125783e-17	0.0	5.551115123125783e-17	1.1102230246251565e-16	0.0	0.0	1.1102230246251565e-16	0.0	1.6653345369377348e-16	1.6653345369377348e-16	5.551115123125783e-17	5.551115123125783e-17	0.0	1.1102230246251565e-16	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0	1.6653345369377348e-16	0.0	0.0	5.551115123125783e-17	1.1102230246251565e-16	2.220446049250313e-16	5.551115123125783e-17	5.551115123125783e-17	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0	1.1102230246251565e-16	5.551115123125783e-17	2.220446049250313e-16	0.0	5.551115123125783e-17	0.0	5.551115123125783e-17	5.551115123125783e-17	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1102230246251565e-16	5.551115123125783e-17	5.551115123125783e-17	0.0	1.1102230246251565e-16	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	1.1102230246251565e-16	1.1102230246251565e-16	1.1102230246251565e-16	5.551115123125783e-17	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	1.1102230246251565e-16	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	0.0	0.0	1.1102230246251565e-16	5.551115123125783e-17	5.551115123125783e-17	1.1102230246251565e-16	0.0	1.1102230246251565e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	0.0	0.0	0.0	0.0	5.551115123125783e-17	5.551115123125783e-17	0.0	1.6653345369377348e-16	0.0	1.6653345369377348e-16	0.0	0.0004230610685770908	0.00282056289866639	0.000916443137515266	0.0010423848456239948	0.0001087539001606852	0.006496237216424172	0.0010363446551278077	0.0016763414806921784	0.0004061400830680517	0.0008286973799834785	0.0010076255224584774	0.0005974994595928096	0.002213645286770427	3.8851537585288254e-5	0.004235394502188378	7.4509475372464e-5	0.0005988607667995471	0.00026479382104405147	0.0009760915595900532	0.0004666153072978574	0.00032336751493478033	0.0026288687162116797	1.79915273532949e-5	0.0022922012278874804	0.00015693550712614357	0.0002773228689628704	0.00014330677376567236	0.0007307268205626882	0.0013445445822781732	0.0007085541182033084	0.0019356987156567695	5.184229975213617e-5	0.005022609089530783	0.00025058942347000457	0.0007991014336103386	0.0003140099114121164	0.0004965625596128342	0.0023663304364668347	0.0008805223132226647	0.001260085976315689	9.123982456013535e-5	0.006241611276133319	0.0007998217423809129	0.0014063780919580937	0.00039022105223612824	0.000962544957028133	0.0005262473225462472	0.00035983957238566733	0.002590821766153162	2.0290789758070638e-5	0.0025507346024896127	0.00013697427861381062	0.000312763887061418	0.00015947009458289196	0.0010224083644346793	0.00017858389130459562	0.00012939758070334983	0.0027588086388608546	6.885751313773225e-6	0.0009172389917811163	0.00022353030447497257	0.00010613753195110043	5.7345122707608276e-5	3.835069660018675e-5	0.0026242751575975554	0.0002987172497531665	0.0009244730632826936	5.6256919324204624e-5	0.002010512032269235	0.0004740335667757223	0.0004635459586596058	0.00018771218494911812	0.00020475412395809522	0.0009375031586781324	0.00019475664991319697	0.0018505368230344044	2.0097374092503673e-5	0.00131080675233472	0.0011087639588405196	0.0001655984126425758	0.0001223839477590971	0.000276193976939787	0.00043414275911862754	0.00010540256210839205	0.0021846416039092986	9.306773378625621e-6	0.0007094103856611078	0.001328523109036528	7.668598351379119e-5	6.623435790525933e-5	0.00015408583370007944	0.0012509754514685167	0.00023095523205568513	0.001628011523236772	2.6817319382976823e-5	0.0015544407741695243	0.0009606436917238836	0.00022096944111643646	0.0001451309265549927	1.4607676127986746e-5	0.0022016535004498183	0.0002870087548094702	0.001093538751388956	4.7197125269321516e-5	0.0019317081801886737	0.0005947829410430927	0.00038889503623368293	0.00018035463472348967	0.0002698156598786583	0.0004896248816020909	0.0001172907330693751	0.002153961510831942	1.0496150673749982e-5	0.0007894235445196629	0.001308446391692586	8.64862186681914e-5	7.370481549662244e-5	0.0002977651644536783	0.0001661559363623777	4.217750982049573e-5	0.00228950548761489	3.5619058771640955e-6	0.00028387510615837663	0.0013970144027050657	2.9349404381207034e-5	2.650410222587718e-5	0.0006845544424419758	0.001678301396797005	0.00435984464701944	0.0010771101963045204	0.0012384617530047104	0.00020747842254117965	3.9558085845492474e-5	0.0019151822008453556	0.001448187606890361	0.0003803734761861355	0.002523720308493682	2.595666631283189e-5	0.00017579877486031958	0.00011455501580839855	0.0023647985147223216	0.0010025346085087428	0.0005403736337466492	0.00037883012937039995	0.0002937729795920996	0.0009015806722793562	1.6923138446589547e-5	0.0003591853598237382	4.092394383717335e-5	0.001541793240357081	0.001740947197011622	0.00019304453918916886	0.0002469883709207976	0.00028955063228813804	0.0004175076286501711	9.15882539576085e-6	0.00042492649915903957	1.8951225632835023e-5	0.0008344205851116837	0.0020227129324181248	8.939584693740121e-5	0.00013367044009870988	0.0003017127587106039	0.0012030415877534173	2.0068569513698176e-5	0.0003153196114817347	5.460765507139809e-5	0.001828359728755724	0.001556196520585973	0.0002575927103074527	0.0002928950387393603	0.00035031757989045786	0.0021172923255647347	2.4939271112189854e-5	0.00020950045981471543	9.61067100062607e-5	0.0022721080809605665	0.001129243256418333	0.00045335013702541005	0.00036398153707184466	0.0002896363035496674	0.0004708638321195835	1.0191833321848698e-5	0.0004188943435448622	2.1373134554858453e-5	0.0009285334261143752	0.0019966672967502985	0.0001008203639309424	0.00014874689566574117	0.00028963945847532147	0.00015978930782489797	3.664962599958521e-6	0.0004455383286273984	7.25304885085265e-6	0.00033389873755299004	0.0021119533100545373	3.421374730494531e-5	5.348908211644243e-5	0.0012607259595186493	2.1014434431226858e-5	0.004627580836599976	0.0001465359794152743	0.00034819730132087945	6.0261225730523504e-5	0.0010248200604751623	0.0013531130164603222	0.00022500079072407253	0.0017734007715002886	0.0004992967888131916	0.0007995925099606449	0.0002550702458026799	0.00017167215290678217	0.0007536143354246738	0.000421288889916549	0.0006083241471186995	0.0015882608273247723	0.0005207398925929918	0.0012735643427750354	0.00021760534589515546	0.0011201665751022216	7.286447861273859e-5	0.0007283757923314815	0.0002877012920968758	8.270379917801884e-5	0.00011973364797146502	0.0006106045868879417	0.00045497157212159856	0.00014187358850137333	0.0012333695442934278	2.603030351330804e-5	0.0004748839556795448	0.0004330012208003109	2.954532901783269e-5	7.806353392725285e-5	0.0006679752883867462	0.0002106900780153853	7.678217781126317e-5	0.0013325083711376862	1.2054218360119107e-5	0.00025700783852602993	0.0004936795419864803	1.3681970604917382e-5	4.224809004904628e-5	0.000577128097453028	0.0006071001068866932	0.00016824302312429262	0.0011784021676424505	3.4734038374062415e-5	0.0005631485971460126	0.00039415422773708686	3.942438056281361e-5	9.257286773689533e-5	0.0005239924977311072	0.0010684654713899455	0.00020907610597292736	0.0011100985874238078	6.113015014125311e-5	0.0006998264390935816	0.00030987461382120385	6.938491508157174e-5	0.00011504057847855353	0.0006624281694895817	0.00023761562835294958	8.544230559442978e-5	0.0013227529972380248	1.359471075670915e-5	0.0002859953039304475	0.00048801528603836797	1.5430484780643017e-5	4.701317836613983e-5	0.0006872876030981079	8.063570440725032e-5	3.072487986888195e-5	0.001366675417505736	4.613413207288364e-6	0.00010284333147611568	0.0005131564672718469	5.2363896191898185e-6	1.690584362734615e-5	0.0007881402182352004	0.00017064893938914527	0.00037898716360093565	0.0025143423493964034	0.0014623134861956044	0.0007445481343183735	0.0007708216560734504	0.0027223469806627876	0.0005060550988530421	0.0009701119910109357	0.002450414801843853	0.0003681828602556947	0.003487346688312659	0.0008244411021806064	0.00021665731678355282	5.383613764464723e-5	0.002300541814946544	0.0013355434439233926	7.763396926163679e-5	0.00011277657809849462	0.0005698334366311397	0.002163244589999974	0.001105447095522738	0.0013820430358438551	0.0005467116408224282	0.0007547461001108924	0.0012491911187600957	0.0011263058092834122	0.0009367783350232584	5.542318246437583e-5	0.00033169499332719177	7.98983368902606e-5	0.00046558588393491585	0.0004058881674390835	3.575978224967802e-5	8.881027128682106e-5	0.0012867515600678003	0.0003346572273576487	3.613461677615115e-5	0.0007820664932139676	2.854309807820421e-5	0.00030355109079593934	0.0006198610900267076	1.2774921378022608e-5	5.790221665513684e-5	0.0014005601047307747	0.0001549744240319506	1.9556103428131077e-5	0.0009377266823723807	1.3217853442798466e-5	0.00016428226052850325	0.0007081880659658979	5.9158623237909325e-6	3.13367578972934e-5	0.0012215630607855799	0.000446556336590187	4.285080281746234e-5	0.0006770964111487976	3.808703434671212e-5	0.0003599708284509062	0.0005631442899015071	1.7046463140213408e-5	6.866425300483536e-5	0.0011261144940213352	0.0007859165585129002	5.3250820298389456e-5	0.0004175144724066493	6.703125340526417e-5	0.00044733682074138414	0.00043908410891596583	3.000091264754312e-5	8.532927173593441e-5	0.001389484186910539	0.00017477968346613082	2.176180219143342e-5	0.0009235090447517191	1.4907054859181201e-5	0.00018281136987746693	0.000699952781942792	6.671891512433081e-6	3.4871176110229385e-5	0.0014392072037050507	5.9312104132402954e-5	7.82549994909898e-6	0.0009862258647789224	5.058761822912539e-6	6.573859798214565e-5	0.0007364932847493955	2.2641299962100625e-6	1.2539604232641999e-5	0.0025105653531667382	0.00010917195808124447	0.0029926199457477043	0.0003829065850915747	0.0006243653910743274	0.0003153363066239756	0.0013507273271967657	0.00269885853954413	0.0001876241438150128	0.002773794004362673	0.0023965472372849683	0.0002564942661298919	0.0008194429532527303	0.0009115694112003525	0.00011262293986843974	0.000776442023721402	0.0023299150610965047	0.0014708383105368483	0.002653689367951406	0.00041265121670674976	0.00010124656598764492	0.00012782214691417493	0.0004008472617318959	0.0007298735881151874	0.0002230370202899734	0.0005097287395753602	0.002300500081217627	0.0014171910204732185	0.0019186592585769824	0.0015943979118877016	0.0009346031423033696	0.0007926997918371592	0.0009320993947109502	0.0007284800901495858	0.0013365769306252773	7.471600199165929e-5	0.0004510492245148323	0.0025868673958638344	0.00030185853117381534	0.0007035171110566507	8.559743109379236e-5	0.00327237650753448	0.001094512572752726	0.0008141251155200369	0.0003081903342334602	0.0006992667835855615	0.0009241395086491133	0.00019680469182031812	0.0008751005802919154	3.057905791356563e-5	0.0021335128332538034	0.0012143432393716402	0.00029084025931847	0.00020093287910455393	0.000800583802944399	0.00042795426594804953	0.00010651096515601477	0.0009678114471227961	1.4160673967700266e-5	0.0011546600283802722	0.0013140052944999314	0.00013468348503636873	0.0001087451456925348	0.0006340187175105649	0.0012331434068802438	0.00023338393471700192	0.0008191978778493703	4.080375668574776e-5	0.00253005970126155	0.001158672921508952	0.00038808831878445194	0.00023827941044285428	0.0004901620719047206	0.0021702700042007805	0.00029002691084129006	0.0007186003891726245	7.181254726737474e-5	0.0031441127269092872	0.0010866393334520996	0.0006830158054119129	0.00029611053310740765	0.0007911485708654298	0.00048264551785026644	0.0001185241509615853	0.0009589536397700826	1.5970364976219953e-5	0.001284892117091735	0.0013042227541007478	0.00015189562426110026	0.00012101032082001417	0.000832999390511735	0.00016378746457307303	4.262104439378689e-5	0.000998522356357584	5.419599873851544e-6	0.0004620446003588963	0.001348238813065783	5.1546317654360685e-5	4.351506603450517e-5	0.0005172426800852947	0.00042604571600657337	0.005037277451257538	0.0013720989528773209	0.0003291554579224476	0.0002671892697877487	0.00283187261213097	0.00045640753390219224	2.8451172364385435e-5	0.0012513478993390614	0.00010498140154613367	0.0013956353829598922	0.0007048132463388368	0.0007440084423482873	0.0004381390229579174	0.0014983394073314615	0.0007932324571136296	0.000488212171127711	0.0014960701084744121	0.00011791366507055145	0.00015469811314322568	0.0014139072073773296	0.00032081441689543744	0.00043344001541870125	0.0016740994865634407	7.651941590458566e-5	0.001620845066909793	0.0008780460371160537	0.0017609100288210333	0.0011309033736261465	0.0012352107461143513	0.00019381431962714468	0.0016904562317796579	0.0009121648411332117	0.0021626806915556462	0.0011341887477914203	0.002089627847368325	0.0006108895773335177	0.0005330101589839931	0.00029486505755102477	0.0011116663441392283	0.0011268232975423509	0.0011765425835880139	0.0008601996302324555	0.001842518102260715	0.0010743564178433973	1.3955890113354075e-5	7.942364983101746e-5	0.0014001124844590929	3.9629351403697166e-5	4.052617154337579e-5	8.14801089110695e-6	9.037914033838135e-8	1.2790278129948263e-6	0.0015832762443454274	4.985639949300902e-6	5.1782359330593275e-5	0.0017650020600862293	1.4157296733957603e-5	2.64221145918897e-5	9.883659885912e-6	3.228728867599173e-8	8.338961751674923e-7	0.001799663936667889	2.308770336884036e-6	2.8024682843269533e-5	0.0019566050069970697	6.556018301212552e-6	1.4299684121560352e-5	1.0881186918831887e-5	1.4951728521950258e-8	4.513057367261375e-7	0.001445374870055749	6.652684984065349e-6	6.140692408149184e-5	0.0016487655377085686	1.889106240263172e-5	3.133307956210141e-5	9.289737833206857e-6	4.308316742251961e-8	9.888888758968761e-7	0.0011499850231246334	1.1708388974157602e-5	7.631056746554288e-5	0.001435117789141127	3.324731401962988e-5	3.8937711302061695e-5	8.26910490225874e-6	7.582419475626878e-8	1.2288951516392643e-6	0.0017794271107947623	2.6038241550674357e-6	3.1185537893718696e-5	0.001938340295422114	7.393857474558008e-6	1.5912520528127416e-5	1.0785435224980322e-5	1.6862513607662777e-8	5.022077230742994e-7	0.0018692959448095292	8.836169418935391e-7	1.1214256202096706e-5	0.0020198802390537507	2.509131700939582e-6	5.722110121370028e-6	1.1213708909052489e-5	5.722353757509069e-9	1.8059287898442022e-7	0.0013472227992893382	0.0009281650895465177	8.603442538793193e-5	0.0023365038091410217	0.00022099782171214333	0.00045637859026048666	0.0010474498273589927	0.0027833949281536874	0.0002359235975912255	0.0009085796419861236	0.0016485078353068172	0.0009833748819981503	0.0030357797876441883	0.0005490731194119636	0.0007869764028388404	0.0003153797065653108	0.0023107027600496044	0.0014191505278471905	0.0014373431043453178	0.00021216138848262345	0.0006100640925387202	0.0021202086249828556	0.0005497230303181666	0.0004549037305865422	0.00027429946031132246	0.0004439830692141711	0.002129986121906735	0.0023219444560221847	0.0017848588446753855	0.0022593887362275245	0.0005237557118504266	0.003201022221786226	0.0023982466321755547	0.0006878981824745001	0.0013842090968437804	0.0004948690604050232	0.0016518309711462398	0.0002891538542072192	0.0020188389535955864	0.0010276257999335403	0.002154878183501241	0.002036828156723569	0.0014479618731370048	0.0009978935599896932	0.0007578685224155501	0.0013629869035645115	0.0018863215175271564	0.0013771314062243079	0.0030277486570587375	0.0003133568467864889	0.0004775169331386886	0.0008261820545338305	0.0009940919492821554	0.0013557928882550474
