1	0.6636193043129972
2	0.6533731856467171
3	0.6113951200764323
4	0.5901443274522679
5	0.578738982502394
6	0.5637960083078546
7	0.5454802018438841
8	0.532101295026544
9	0.5285349665540462
10	0.5191409021851199
11	0.27434894585422787
12	0.2737947116265824
13	0.25390794241299375
14	0.24837424014612275
15	0.24648884840995833
16	0.24404526218708678
17	0.23037627250929538
18	0.2249049614208869
19	0.22333340706357485
20	0.2174332765252166
21	0.21129473216906713
22	0.207513491657761
23	0.2036615835254847
24	0.05545783450070685
25	0.04859752500229719
26	0.04330935471009434
27	0.044318153691423
28	0.0409178428687923
29	0.041336921843599383
30	0.03695487194191971
31	0.0355737356600514
32	0.03366161900414688
33	0.026631520226010674
34	0.023009944543548433
35	0.01764500905689037
36	0.01649463520842087
37	0.012564297608023689
38	0.012116214238490741
39	0.011342407187428849
40	0.00908035847338906
41	0.008720947214069907
42	0.007783215575581481
43	0.006890223221667879
44	0.003956307167555351
45	0.0024433533658395623
46	0.001821011846397047
47	0.0012896666760716657
48	0.0010387364037633962
49	0.0009604438150447869
50	0.0008390707550671728
51	0.0007798987847470462
52	0.0005016605695828957
53	0.0004554104393348357
54	0.00038549406863008784
55	0.0003480399520943145
56	0.000409768870818783
57	0.0004501917167427649
